t,ksd,seed,type
1748,0.005652367,0,target
1749,0.015490375,0,off-target
1749,0.0054267733,0,target
1750,0.011656563,0,off-target
1750,0.007139414,0,target
1751,0.0137431715,0,off-target
1751,0.008273929,0,target
1752,0.016000813,0,off-target
1752,0.0054521915,0,target
1753,0.015695313,0,off-target
1753,0.006039488,0,target
1754,0.012724219,0,off-target
1754,0.007558953,0,target
1755,0.015905827,0,off-target
1755,0.00725675,0,target
1756,0.013952094,0,off-target
1756,0.008138508,0,target
1757,0.014705984,0,off-target
1757,0.010005258,0,target
1758,0.012600297,0,off-target
1758,0.008392106,0,target
1759,0.012586891,0,off-target
1759,0.012230403,0,target
1760,0.010959844,0,off-target
1760,0.009452887,0,target
1761,0.011441391,0,off-target
1761,0.008978762,0,target
1762,0.010842187,0,off-target
1762,0.006174324,0,target
1763,0.010844765,0,off-target
1763,0.0064356057,0,target
1764,0.013881938,0,off-target
1764,0.00833025,0,target
1765,0.016259188,0,off-target
1765,0.007531031,0,target
1766,0.01832561,0,off-target
1766,0.005007961,0,target
1767,0.01926636,0,off-target
1767,0.005669121,0,target
1768,0.012967359,0,off-target
1768,0.005340383,0,target
1769,0.012053329,0,off-target
1769,0.0056696795,0,target
1770,0.01137286,0,off-target
1770,0.008294641,0,target
1771,0.012257859,0,off-target
1771,0.008369918,0,target
1772,0.012636782,0,off-target
1772,0.0055975663,0,target
1773,0.010053094,0,off-target
1773,0.004724195,0,target
1774,0.008867063,0,off-target
1774,0.0057738437,0,target
1775,0.012234407,0,off-target
1775,0.0038234883,0,target
1776,0.011602531,0,off-target
1776,0.0035828087,0,target
1777,0.011116641,0,off-target
1777,0.0035526173,0,target
1778,0.013355719,0,off-target
1778,0.004020516,0,target
1779,0.014695344,0,off-target
1779,0.0036160664,0,target
1780,0.017526923,0,off-target
1780,0.0026251522,0,target
1781,0.013693141,0,off-target
1781,0.0038811485,0,target
1782,0.013695656,0,off-target
1782,0.0035877696,0,target
1783,0.012968953,0,off-target
1783,0.0029161759,0,target
1784,0.012152563,0,off-target
1784,0.003124203,0,target
1785,0.013571359,0,off-target
1785,0.0033777189,0,target
1786,0.012448844,0,off-target
1786,0.0035228867,0,target
1787,0.011845593,0,off-target
1787,0.0033837694,0,target
1788,0.011129641,0,off-target
1788,0.004219109,0,target
1789,0.01185161,0,off-target
1789,0.0036910155,0,target
1790,0.010843844,0,off-target
1790,0.0048528947,0,target
1791,0.012751828,0,off-target
1791,0.0046222853,0,target
1792,0.013766875,0,off-target
1792,0.003315703,0,target
1793,0.01413975,0,off-target
1793,0.0024084337,0,target
1794,0.013369125,0,off-target
1794,0.002313293,0,target
1795,0.014726016,0,off-target
1795,0.0031660509,0,target
1796,0.016952312,0,off-target
1796,0.0038879493,0,target
1797,0.013813812,0,off-target
1797,0.0044246446,0,target
1798,0.013740656,0,off-target
1798,0.0044618514,0,target
1799,0.014206469,0,off-target
1799,0.0054692733,0,target
1800,0.014495766,0,off-target
1800,0.0071249963,0,target
1801,0.01305025,0,off-target
1801,0.006969375,0,target
1802,0.012626391,0,off-target
1802,0.0073624533,0,target
1803,0.013377437,0,off-target
1803,0.005485832,0,target
1804,0.017136157,0,off-target
1804,0.0070551485,0,target
1805,0.015185344,0,off-target
1805,0.0068133124,0,target
1806,0.012697016,0,off-target
1806,0.006486875,0,target
1807,0.013635922,0,off-target
1807,0.005947625,0,target
1808,0.013586125,0,off-target
1808,0.0065689767,0,target
1809,0.014424735,0,off-target
1809,0.008199828,0,target
1810,0.011717016,0,off-target
1810,0.007917906,0,target
1811,0.014451281,0,off-target
1811,0.0064387424,0,target
1812,0.013568484,0,off-target
1812,0.0070667304,0,target
1813,0.012870562,0,off-target
1813,0.008519809,0,target
1814,0.013086218,0,off-target
1814,0.009785207,0,target
1815,0.013317828,0,off-target
1815,0.009989383,0,target
1816,0.012870359,0,off-target
1816,0.007052133,0,target
1817,0.011465938,0,off-target
1817,0.0082936445,0,target
1818,0.011512875,0,off-target
1818,0.007974445,0,target
1819,0.01268239,0,off-target
1819,0.0067472775,0,target
1820,0.0107256565,0,off-target
1820,0.008427316,0,target
1821,0.0092296405,0,off-target
1821,0.013374547,0,target
1822,0.009721875,0,off-target
1822,0.010614442,0,target
1823,0.011162156,0,off-target
1823,0.008324481,0,target
1824,0.009738687,0,off-target
1824,0.00865261,0,target
1825,0.010752125,0,off-target
1825,0.006992418,0,target
1826,0.009759,0,off-target
1826,0.0064051836,0,target
1827,0.01078839,0,off-target
1827,0.006978125,0,target
1828,0.0122449845,0,off-target
1828,0.0076988596,0,target
1829,0.014810156,0,off-target
1829,0.010108852,0,target
1830,0.017166423,0,off-target
1830,0.012190906,0,target
1831,0.014919359,0,off-target
1831,0.010748543,0,target
1832,0.01733575,0,off-target
1832,0.009839812,0,target
1833,0.01821828,0,off-target
1833,0.0099610975,0,target
1834,0.015336781,0,off-target
1834,0.012945481,0,target
1835,0.013975516,0,off-target
1835,0.012840484,0,target
1836,0.014216579,0,off-target
1836,0.015379973,0,target
1837,0.012153688,0,off-target
1837,0.01445341,0,target
1838,0.014029703,0,off-target
1838,0.011806753,0,target
1839,0.0128580155,0,off-target
1839,0.01677295,0,target
1840,0.012074375,0,off-target
1840,0.01966211,0,target
1841,0.011283328,0,off-target
1841,0.017904093,0,target
1842,0.011771875,0,off-target
1842,0.016638609,0,target
1843,0.011432844,0,off-target
1843,0.0135942185,0,target
1844,0.012617734,0,off-target
1844,0.013061817,0,target
1845,0.014360563,0,off-target
1845,0.01286134,0,target
1846,0.013186937,0,off-target
1846,0.0117106605,0,target
1847,0.011929281,0,off-target
1847,0.009985817,0,target
1848,0.011466125,0,off-target
1848,0.006787336,0,target
1849,0.011082187,0,off-target
1849,0.005309961,0,target
1850,0.012064407,0,off-target
1850,0.0050466876,0,target
1851,0.011579266,0,off-target
1851,0.0068644765,0,target
1852,0.011629047,0,off-target
1852,0.0073870076,0,target
1853,0.010592719,0,off-target
1853,0.00950064,0,target
1854,0.012145063,0,off-target
1854,0.011358219,0,target
1855,0.011484844,0,off-target
1855,0.013331516,0,target
1856,0.008358781,0,off-target
1856,0.012696817,0,target
1857,0.010208891,0,off-target
1857,0.010437063,0,target
1858,0.0109871095,0,off-target
1858,0.011454785,0,target
1859,0.010079796,0,off-target
1859,0.011191453,0,target
1860,0.010811078,0,off-target
1860,0.011856468,0,target
1861,0.010993422,0,off-target
1861,0.012770098,0,target
1862,0.013949234,0,off-target
1862,0.010746133,0,target
1863,0.015199032,0,off-target
1863,0.010428344,0,target
1864,0.015427828,0,off-target
1864,0.010405277,0,target
1865,0.015216453,0,off-target
1865,0.009476934,0,target
1866,0.015709812,0,off-target
1866,0.0096732965,0,target
1867,0.015621422,0,off-target
1867,0.013563156,0,target
1868,0.012933313,0,off-target
1868,0.015663011,0,target
1869,0.011184625,0,off-target
1869,0.012999687,0,target
1870,0.012014687,0,off-target
1870,0.011727086,0,target
1871,0.014227016,0,off-target
1871,0.009287152,0,target
1872,0.0130082965,0,off-target
1872,0.0112523325,0,target
1873,0.013246125,0,off-target
1873,0.0099464925,0,target
1874,0.014120656,0,off-target
1874,0.0086553125,0,target
1875,0.015185141,0,off-target
1875,0.008397617,0,target
1876,0.01183961,0,off-target
1876,0.006687789,0,target
1877,0.016489984,0,off-target
1877,0.006938164,0,target
1878,0.01442839,0,off-target
1878,0.007827605,0,target
1879,0.010134437,0,off-target
1879,0.00892834,0,target
1880,0.011401844,0,off-target
1880,0.008704266,0,target
1881,0.014576328,0,off-target
1881,0.007925023,0,target
1882,0.015717406,0,off-target
1882,0.006790965,0,target
1883,0.014813734,0,off-target
1883,0.006534457,0,target
1884,0.012203485,0,off-target
1884,0.0072898283,0,target
1885,0.012384641,0,off-target
1885,0.0068726563,0,target
1886,0.011076734,0,off-target
1886,0.009985468,0,target
1887,0.012278828,0,off-target
1887,0.009389945,0,target
1888,0.011747641,0,off-target
1888,0.008191414,0,target
1889,0.011344968,0,off-target
1889,0.00993041,0,target
1890,0.010549672,0,off-target
1890,0.010066801,0,target
1891,0.00994964,0,off-target
1891,0.0076206955,0,target
1892,0.008640781,0,off-target
1892,0.008806446,0,target
1893,0.0077380314,0,off-target
1893,0.0076753865,0,target
1894,0.008474062,0,off-target
1894,0.0081732655,0,target
1895,0.010229344,0,off-target
1895,0.010436656,0,target
1896,0.01168875,0,off-target
1896,0.009061766,0,target
1897,0.010261641,0,off-target
1897,0.0065639922,0,target
1898,0.012496969,0,off-target
1898,0.0070195547,0,target
1899,0.014077828,0,off-target
1899,0.009417559,0,target
1900,0.010731312,0,off-target
1900,0.012157434,0,target
1901,0.008278203,0,off-target
1901,0.012166199,0,target
1902,0.009423422,0,off-target
1902,0.010601817,0,target
1903,0.011975422,0,off-target
1903,0.009181926,0,target
1904,0.011286562,0,off-target
1904,0.0083571365,0,target
1905,0.01161961,0,off-target
1905,0.009950676,0,target
1906,0.009164594,0,off-target
1906,0.009644957,0,target
1907,0.011278172,0,off-target
1907,0.008811817,0,target
1908,0.011576797,0,off-target
1908,0.009270152,0,target
1909,0.011549422,0,off-target
1909,0.00841702,0,target
1910,0.012855797,0,off-target
1910,0.009699746,0,target
1911,0.01139639,0,off-target
1911,0.009401148,0,target
1912,0.010263688,0,off-target
1912,0.008619098,0,target
1913,0.010161125,0,off-target
1913,0.010349699,0,target
1914,0.008995,0,off-target
1914,0.009609703,0,target
1915,0.011417453,0,off-target
1915,0.009525098,0,target
1916,0.010497547,0,off-target
1916,0.008742461,0,target
1917,0.010736484,0,off-target
1917,0.009535266,0,target
1918,0.010908656,0,off-target
1918,0.009469227,0,target
1919,0.008149046,0,off-target
1919,0.012225641,0,target
1920,0.008280078,0,off-target
1920,0.012861867,0,target
1921,0.010026359,0,off-target
1921,0.012870546,0,target
1922,0.011252484,0,off-target
1922,0.015163168,0,target
1923,0.009857,0,off-target
1923,0.015322692,0,target
1924,0.00943425,0,off-target
1924,0.012862086,0,target
1925,0.010635765,0,off-target
1925,0.012182215,0,target
1926,0.010921672,0,off-target
1926,0.011997367,0,target
1927,0.007569672,0,off-target
1927,0.011613321,0,target
1928,0.0047705313,0,off-target
1928,0.010774101,0,target
1929,0.005991125,0,off-target
1929,0.011050422,0,target
1930,0.0065087187,0,off-target
1930,0.014176981,0,target
1931,0.0059234845,0,off-target
1931,0.016507942,0,target
1932,0.004999875,0,off-target
1932,0.016932512,0,target
1933,0.004807375,0,off-target
1933,0.017673695,0,target
1934,0.0050504063,0,off-target
1934,0.015780726,0,target
1935,0.0058784373,0,off-target
1935,0.017915523,0,target
1936,0.0057171877,0,off-target
1936,0.01682626,0,target
1937,0.0062992186,0,off-target
1937,0.013004641,0,target
1938,0.005759922,0,off-target
1938,0.011674539,0,target
1939,0.005673422,0,off-target
1939,0.009959782,0,target
1940,0.005343281,0,off-target
1940,0.009874976,0,target
1941,0.005933797,0,off-target
1941,0.009841813,0,target
1942,0.006680797,0,off-target
1942,0.009358278,0,target
1943,0.0067188595,0,off-target
1943,0.010141524,0,target
1944,0.008414156,0,off-target
1944,0.009676766,0,target
1945,0.010914172,0,off-target
1945,0.011781336,0,target
1946,0.00925475,0,off-target
1946,0.0137834065,0,target
1947,0.008879672,0,off-target
1947,0.010074473,0,target
1948,0.00886386,0,off-target
1948,0.01190373,0,target
1949,0.0080027655,0,off-target
1949,0.012626828,0,target
1950,0.007869875,0,off-target
1950,0.009912871,0,target
1951,0.007824109,0,off-target
1951,0.011092047,0,target
1952,0.0056868596,0,off-target
1952,0.012930551,0,target
1953,0.0061993594,0,off-target
1953,0.013485344,0,target
1954,0.0072445627,0,off-target
1954,0.015995035,0,target
1955,0.0071556405,0,off-target
1955,0.018341497,0,target
1956,0.0070066564,0,off-target
1956,0.01712439,0,target
1957,0.008107078,0,off-target
1957,0.01604221,0,target
1958,0.007021875,0,off-target
1958,0.016890464,0,target
1959,0.0070989686,0,off-target
1959,0.017484915,0,target
1960,0.0078853285,0,off-target
1960,0.0151083125,0,target
1961,0.0071242345,0,off-target
1961,0.015347481,0,target
1962,0.008137765,0,off-target
1962,0.015237082,0,target
1963,0.0070341877,0,off-target
1963,0.013318519,0,target
1964,0.0062779686,0,off-target
1964,0.013635597,0,target
1965,0.0063422187,0,off-target
1965,0.011126773,0,target
1966,0.005309547,0,off-target
1966,0.009458281,0,target
1967,0.004757797,0,off-target
1967,0.009232012,0,target
1968,0.0046690623,0,off-target
1968,0.007818649,0,target
1969,0.0052895625,0,off-target
1969,0.004928926,0,target
1970,0.0052939374,0,off-target
1970,0.005526875,0,target
1971,0.0042222342,0,off-target
1971,0.0052026915,0,target
1972,0.0036670156,0,off-target
1972,0.004703578,0,target
1973,0.0031072656,0,off-target
1973,0.0047977148,0,target
1974,0.0037470937,0,off-target
1974,0.005956074,0,target
1975,0.0045741717,0,off-target
1975,0.005687293,0,target
1976,0.0052115624,0,off-target
1976,0.0049361563,0,target
1977,0.0066385,0,off-target
1977,0.0044637774,0,target
1978,0.003958734,0,off-target
1978,0.004309828,0,target
1979,0.0043766717,0,off-target
1979,0.004380547,0,target
1980,0.0043932186,0,off-target
1980,0.005693238,0,target
1981,0.005902,0,off-target
1981,0.006614301,0,target
1982,0.0062935,0,off-target
1982,0.0062628593,0,target
1983,0.0063010156,0,off-target
1983,0.0057523437,0,target
1984,0.006880969,0,off-target
1984,0.0055933595,0,target
1985,0.0077167815,0,off-target
1985,0.0053469297,0,target
1986,0.0055827345,0,off-target
1986,0.0077128788,0,target
1987,0.0048327344,0,off-target
1987,0.007214016,0,target
1988,0.0051287967,0,off-target
1988,0.007333953,0,target
1989,0.005195969,0,off-target
1989,0.007837051,0,target
1990,0.0048852186,0,off-target
1990,0.0070415116,0,target
1991,0.005693094,0,off-target
1991,0.0070303674,0,target
1992,0.007978281,0,off-target
1992,0.006085867,0,target
1993,0.008463719,0,off-target
1993,0.0052389647,0,target
1994,0.0062910314,0,off-target
1994,0.006729668,0,target
1995,0.006194875,0,off-target
1995,0.008024195,0,target
1996,0.007291125,0,off-target
1996,0.0065870783,0,target
1997,0.008550609,0,off-target
1997,0.0072364765,0,target
1998,0.008263344,0,off-target
1998,0.007857394,0,target
1999,0.008902328,0,off-target
1999,0.010124555,0,target
0,0.012610734,1,off-target
0,0.00975025,1,target
1,0.014163218,1,off-target
1,0.009623711,1,target
2,0.016450109,1,off-target
2,0.01110466,1,target
3,0.010642922,1,off-target
3,0.012342758,1,target
4,0.009739625,1,off-target
4,0.014540914,1,target
5,0.011798328,1,off-target
5,0.016436735,1,target
6,0.0139035,1,off-target
6,0.016444921,1,target
7,0.01620103,1,off-target
7,0.0187473,1,target
8,0.013925016,1,off-target
8,0.019034231,1,target
9,0.014400219,1,off-target
9,0.01604707,1,target
10,0.014143875,1,off-target
10,0.0146672735,1,target
11,0.012944813,1,off-target
11,0.013847895,1,target
12,0.010153875,1,off-target
12,0.01423759,1,target
13,0.009739469,1,off-target
13,0.014587753,1,target
14,0.009659281,1,off-target
14,0.017787687,1,target
15,0.007641969,1,off-target
15,0.014238183,1,target
16,0.009017781,1,off-target
16,0.013361843,1,target
17,0.010675265,1,off-target
17,0.0086599495,1,target
18,0.011566609,1,off-target
18,0.006395922,1,target
19,0.010103063,1,off-target
19,0.0056401016,1,target
20,0.00901039,1,off-target
20,0.008508106,1,target
21,0.008648953,1,off-target
21,0.009417969,1,target
22,0.00782839,1,off-target
22,0.008861398,1,target
23,0.0073772655,1,off-target
23,0.008838211,1,target
24,0.009642156,1,off-target
24,0.010136465,1,target
25,0.011124203,1,off-target
25,0.010192743,1,target
26,0.010511875,1,off-target
26,0.014157726,1,target
27,0.008317093,1,off-target
27,0.014602672,1,target
28,0.00886114,1,off-target
28,0.014048707,1,target
29,0.0068415,1,off-target
29,0.01331941,1,target
30,0.006294656,1,off-target
30,0.014771164,1,target
31,0.0048274063,1,off-target
31,0.014622351,1,target
32,0.0044158436,1,off-target
32,0.015647782,1,target
33,0.004139844,1,off-target
33,0.018800337,1,target
34,0.0050584218,1,off-target
34,0.019890917,1,target
35,0.0065015154,1,off-target
35,0.01868637,1,target
36,0.005726797,1,off-target
36,0.020009086,1,target
37,0.0059995623,1,off-target
37,0.016496126,1,target
38,0.0054707187,1,off-target
38,0.015520367,1,target
39,0.006733828,1,off-target
39,0.014156406,1,target
40,0.005597906,1,off-target
40,0.01419975,1,target
41,0.0062737344,1,off-target
41,0.014648227,1,target
42,0.008158219,1,off-target
42,0.013426586,1,target
43,0.0082165785,1,off-target
43,0.014473473,1,target
44,0.0067710155,1,off-target
44,0.01422618,1,target
45,0.00617375,1,off-target
45,0.01489339,1,target
46,0.004918969,1,off-target
46,0.012418648,1,target
47,0.004910672,1,off-target
47,0.011833313,1,target
48,0.005582625,1,off-target
48,0.010530024,1,target
49,0.0049657654,1,off-target
49,0.009085882,1,target
50,0.0049558436,1,off-target
50,0.009108336,1,target
51,0.0047786874,1,off-target
51,0.0077700783,1,target
52,0.004027297,1,off-target
52,0.010151559,1,target
53,0.004770125,1,off-target
53,0.008934485,1,target
54,0.005501828,1,off-target
54,0.011426445,1,target
55,0.0054383283,1,off-target
55,0.01497082,1,target
56,0.0072984532,1,off-target
56,0.008537945,1,target
57,0.00899486,1,off-target
57,0.0065745157,1,target
58,0.008324094,1,off-target
58,0.006112168,1,target
59,0.010604469,1,off-target
59,0.0060916445,1,target
60,0.011199156,1,off-target
60,0.008405707,1,target
61,0.012994375,1,off-target
61,0.007788887,1,target
62,0.012738437,1,off-target
62,0.008345094,1,target
63,0.01194411,1,off-target
63,0.010241918,1,target
64,0.009928453,1,off-target
64,0.014214914,1,target
65,0.009138812,1,off-target
65,0.015136574,1,target
66,0.0077190623,1,off-target
66,0.011299078,1,target
67,0.0073361094,1,off-target
67,0.010769355,1,target
68,0.0077142967,1,off-target
68,0.01193459,1,target
69,0.008820578,1,off-target
69,0.012181789,1,target
70,0.0126414215,1,off-target
70,0.012729789,1,target
71,0.009882891,1,off-target
71,0.01475718,1,target
72,0.008418609,1,off-target
72,0.015815195,1,target
73,0.007884734,1,off-target
73,0.017925175,1,target
74,0.010122,1,off-target
74,0.019153083,1,target
75,0.0082343435,1,off-target
75,0.02119193,1,target
76,0.0071261404,1,off-target
76,0.022082333,1,target
77,0.0064844373,1,off-target
77,0.016892472,1,target
78,0.010560437,1,off-target
78,0.017194804,1,target
79,0.009380188,1,off-target
79,0.018613473,1,target
80,0.010799984,1,off-target
80,0.01837986,1,target
81,0.011424172,1,off-target
81,0.018411636,1,target
82,0.01051825,1,off-target
82,0.020393927,1,target
83,0.011896672,1,off-target
83,0.02118684,1,target
84,0.011197532,1,off-target
84,0.020999871,1,target
85,0.012557468,1,off-target
85,0.01864716,1,target
86,0.011041843,1,off-target
86,0.019182364,1,target
87,0.008769641,1,off-target
87,0.016654102,1,target
88,0.0065210937,1,off-target
88,0.015734645,1,target
89,0.0063618594,1,off-target
89,0.0115219215,1,target
90,0.0081795,1,off-target
90,0.012570246,1,target
91,0.009491515,1,off-target
91,0.011579215,1,target
92,0.009710719,1,off-target
92,0.010447976,1,target
93,0.009099297,1,off-target
93,0.010014606,1,target
94,0.0074207345,1,off-target
94,0.010429895,1,target
95,0.008138828,1,off-target
95,0.008783097,1,target
96,0.010883125,1,off-target
96,0.008015461,1,target
97,0.011973266,1,off-target
97,0.010527332,1,target
98,0.008671969,1,off-target
98,0.011267336,1,target
99,0.0063505783,1,off-target
99,0.011437676,1,target
100,0.0066915466,1,off-target
100,0.0077035,1,target
101,0.0074486407,1,off-target
101,0.007100207,1,target
102,0.006253719,1,off-target
102,0.006401465,1,target
103,0.0046671405,1,off-target
103,0.006355992,1,target
104,0.005413844,1,off-target
104,0.004479957,1,target
105,0.0054725,1,off-target
105,0.0052629453,1,target
106,0.004936734,1,off-target
106,0.0073421327,1,target
107,0.007380453,1,off-target
107,0.005434809,1,target
108,0.009188719,1,off-target
108,0.005255547,1,target
109,0.010105875,1,off-target
109,0.003653836,1,target
110,0.009726703,1,off-target
110,0.003074375,1,target
111,0.008065266,1,off-target
111,0.0031344728,1,target
112,0.0073058438,1,off-target
112,0.0041820547,1,target
113,0.008403859,1,off-target
113,0.0052480586,1,target
114,0.011140219,1,off-target
114,0.0063217147,1,target
115,0.01045475,1,off-target
115,0.007244027,1,target
116,0.008050437,1,off-target
116,0.010267304,1,target
117,0.008774031,1,off-target
117,0.011240996,1,target
118,0.008525265,1,off-target
118,0.011439933,1,target
119,0.006365125,1,off-target
119,0.011506325,1,target
120,0.007716406,1,off-target
120,0.010434071,1,target
121,0.008777406,1,off-target
121,0.008945836,1,target
122,0.006776094,1,off-target
122,0.009640153,1,target
123,0.006895609,1,off-target
123,0.008117382,1,target
124,0.007606781,1,off-target
124,0.008135942,1,target
125,0.010015578,1,off-target
125,0.007347676,1,target
126,0.011904469,1,off-target
126,0.006928203,1,target
127,0.011614531,1,off-target
127,0.008176523,1,target
128,0.0113058435,1,off-target
128,0.008692453,1,target
129,0.013406953,1,off-target
129,0.008038387,1,target
130,0.011352203,1,off-target
130,0.006761875,1,target
131,0.010340937,1,off-target
131,0.0058720196,1,target
132,0.011040422,1,off-target
132,0.007650367,1,target
133,0.009867656,1,off-target
133,0.008349215,1,target
134,0.009632859,1,off-target
134,0.008815813,1,target
135,0.009419781,1,off-target
135,0.008021836,1,target
136,0.0064425315,1,off-target
136,0.007091051,1,target
137,0.0061241407,1,off-target
137,0.010323453,1,target
138,0.0074071875,1,off-target
138,0.011635129,1,target
139,0.008202969,1,off-target
139,0.0110296095,1,target
140,0.009256078,1,off-target
140,0.008915097,1,target
141,0.0076303123,1,off-target
141,0.0108777,1,target
142,0.008232344,1,off-target
142,0.014625468,1,target
143,0.009368953,1,off-target
143,0.020364754,1,target
144,0.010589203,1,off-target
144,0.02074835,1,target
145,0.009087297,1,off-target
145,0.019414969,1,target
146,0.0063834065,1,off-target
146,0.018761292,1,target
147,0.005289047,1,off-target
147,0.017642984,1,target
148,0.005421219,1,off-target
148,0.016433723,1,target
149,0.0056068595,1,off-target
149,0.0155428825,1,target
150,0.0060751718,1,off-target
150,0.013603094,1,target
151,0.005676453,1,off-target
151,0.013545258,1,target
152,0.006960266,1,off-target
152,0.011081046,1,target
153,0.0067732655,1,off-target
153,0.009144578,1,target
154,0.0086951405,1,off-target
154,0.009975476,1,target
155,0.007254031,1,off-target
155,0.012211437,1,target
156,0.0064661405,1,off-target
156,0.010313097,1,target
157,0.005885625,1,off-target
157,0.008967187,1,target
158,0.0077094687,1,off-target
158,0.010067395,1,target
159,0.007174609,1,off-target
159,0.012184094,1,target
160,0.005372719,1,off-target
160,0.016617125,1,target
161,0.006278734,1,off-target
161,0.016138192,1,target
162,0.0075919842,1,off-target
162,0.012043036,1,target
163,0.007374,1,off-target
163,0.012531121,1,target
164,0.009193985,1,off-target
164,0.014037808,1,target
165,0.008921328,1,off-target
165,0.01283725,1,target
166,0.010475531,1,off-target
166,0.016108884,1,target
167,0.009931922,1,off-target
167,0.016878856,1,target
168,0.0067187655,1,off-target
168,0.017588956,1,target
169,0.0065277033,1,off-target
169,0.020846043,1,target
170,0.006513219,1,off-target
170,0.019536093,1,target
171,0.0082905,1,off-target
171,0.017764695,1,target
172,0.007161172,1,off-target
172,0.018034656,1,target
173,0.007974281,1,off-target
173,0.018764809,1,target
174,0.008937234,1,off-target
174,0.019758906,1,target
175,0.008434218,1,off-target
175,0.020819597,1,target
176,0.008033875,1,off-target
176,0.022976289,1,target
177,0.008852453,1,off-target
177,0.021816649,1,target
178,0.0079995785,1,off-target
178,0.017565582,1,target
179,0.0060379533,1,off-target
179,0.015384817,1,target
180,0.008148734,1,off-target
180,0.020529278,1,target
181,0.009694016,1,off-target
181,0.017776117,1,target
182,0.008172375,1,off-target
182,0.02138571,1,target
183,0.009694844,1,off-target
183,0.01965659,1,target
184,0.012153719,1,off-target
184,0.021462351,1,target
185,0.013290734,1,off-target
185,0.01941247,1,target
186,0.012671391,1,off-target
186,0.017709997,1,target
187,0.01220425,1,off-target
187,0.014558941,1,target
188,0.014855141,1,off-target
188,0.014682215,1,target
189,0.011662235,1,off-target
189,0.014329773,1,target
190,0.009212609,1,off-target
190,0.0131103285,1,target
191,0.007538125,1,off-target
191,0.013131828,1,target
192,0.007483656,1,off-target
192,0.012665867,1,target
193,0.0061732032,1,off-target
193,0.013791637,1,target
194,0.006776875,1,off-target
194,0.015366598,1,target
195,0.0064482344,1,off-target
195,0.013750277,1,target
196,0.007242344,1,off-target
196,0.013227254,1,target
197,0.0059887813,1,off-target
197,0.014869133,1,target
198,0.006429094,1,off-target
198,0.012034082,1,target
199,0.0074570626,1,off-target
199,0.013312863,1,target
200,0.0063550314,1,off-target
200,0.013684926,1,target
201,0.007284859,1,off-target
201,0.011038781,1,target
202,0.007832313,1,off-target
202,0.013603098,1,target
203,0.00827261,1,off-target
203,0.009985238,1,target
204,0.009173719,1,off-target
204,0.00896561,1,target
205,0.011353828,1,off-target
205,0.009658488,1,target
206,0.010795375,1,off-target
206,0.009231387,1,target
207,0.01195914,1,off-target
207,0.009311465,1,target
208,0.013088265,1,off-target
208,0.008065559,1,target
209,0.014560734,1,off-target
209,0.009735867,1,target
210,0.015285266,1,off-target
210,0.010973246,1,target
211,0.015547594,1,off-target
211,0.008231938,1,target
212,0.018625125,1,off-target
212,0.0072904374,1,target
213,0.01858925,1,off-target
213,0.006588629,1,target
214,0.01998464,1,off-target
214,0.0056523085,1,target
215,0.02533564,1,off-target
215,0.005366336,1,target
216,0.024282359,1,off-target
216,0.006163832,1,target
217,0.01837453,1,off-target
217,0.00544584,1,target
218,0.013292422,1,off-target
218,0.0057055624,1,target
219,0.013477031,1,off-target
219,0.005010379,1,target
220,0.013923672,1,off-target
220,0.006100289,1,target
221,0.015529157,1,off-target
221,0.005135953,1,target
222,0.014215657,1,off-target
222,0.0074011795,1,target
223,0.0140555315,1,off-target
223,0.00901127,1,target
224,0.011156281,1,off-target
224,0.0066134846,1,target
225,0.011719984,1,off-target
225,0.0056706523,1,target
226,0.010563844,1,off-target
226,0.0039122226,1,target
227,0.011979313,1,off-target
227,0.0038829688,1,target
228,0.010705031,1,off-target
228,0.004516125,1,target
229,0.010842187,1,off-target
229,0.0038433438,1,target
230,0.010130641,1,off-target
230,0.0047293943,1,target
231,0.008835578,1,off-target
231,0.0077642146,1,target
232,0.008377625,1,off-target
232,0.008673531,1,target
233,0.008182734,1,off-target
233,0.0116016995,1,target
234,0.00689175,1,off-target
234,0.012342894,1,target
235,0.0054569375,1,off-target
235,0.013755383,1,target
236,0.0056829685,1,off-target
236,0.012419871,1,target
237,0.005407875,1,off-target
237,0.009665785,1,target
238,0.006123969,1,off-target
238,0.009673641,1,target
239,0.007682969,1,off-target
239,0.010240395,1,target
240,0.0070117344,1,off-target
240,0.00870675,1,target
241,0.007283781,1,off-target
241,0.009526809,1,target
242,0.0053675314,1,off-target
242,0.013276316,1,target
243,0.005893328,1,off-target
243,0.01118182,1,target
244,0.007735,1,off-target
244,0.010114164,1,target
245,0.0073494846,1,off-target
245,0.013888446,1,target
246,0.007894422,1,off-target
246,0.017059375,1,target
247,0.007696703,1,off-target
247,0.022733372,1,target
248,0.00925436,1,off-target
248,0.022516407,1,target
249,0.007683406,1,off-target
249,0.019216184,1,target
250,0.005956625,1,off-target
250,0.01620135,1,target
251,0.007328047,1,off-target
251,0.019064015,1,target
252,0.007034,1,off-target
252,0.017414086,1,target
253,0.009837906,1,off-target
253,0.019734465,1,target
254,0.011626094,1,off-target
254,0.01998618,1,target
255,0.013987078,1,off-target
255,0.015612113,1,target
256,0.013495203,1,off-target
256,0.016900301,1,target
257,0.015807515,1,off-target
257,0.016531812,1,target
258,0.015811829,1,off-target
258,0.014931383,1,target
259,0.015956579,1,off-target
