t,ksd,seed,type
808,0.011790735,4,target
809,0.021636743,4,off-target
809,0.010668821,4,target
810,0.020164102,4,off-target
810,0.011241211,4,target
811,0.018613337,4,off-target
811,0.011200125,4,target
812,0.015898556,4,off-target
812,0.01149911,4,target
813,0.01882464,4,off-target
813,0.00959732,4,target
814,0.018869743,4,off-target
814,0.008561703,4,target
815,0.018145008,4,off-target
815,0.00949757,4,target
816,0.01905557,4,off-target
816,0.009150437,4,target
817,0.019759038,4,off-target
817,0.01024861,4,target
818,0.016866812,4,off-target
818,0.010805047,4,target
819,0.018435156,4,off-target
819,0.009524071,4,target
820,0.016983759,4,off-target
820,0.009404609,4,target
821,0.01755336,4,off-target
821,0.010294945,4,target
822,0.019532101,4,off-target
822,0.010764555,4,target
823,0.019296672,4,off-target
823,0.010774133,4,target
824,0.018993586,4,off-target
824,0.009263297,4,target
825,0.019150203,4,off-target
825,0.008899727,4,target
826,0.018144023,4,off-target
826,0.009997164,4,target
827,0.01701125,4,off-target
827,0.008193195,4,target
828,0.016542133,4,off-target
828,0.009645273,4,target
829,0.015921375,4,off-target
829,0.0115655,4,target
830,0.012918297,4,off-target
830,0.010286586,4,target
831,0.012504172,4,off-target
831,0.010748172,4,target
832,0.01105568,4,off-target
832,0.013844828,4,target
833,0.012530851,4,off-target
833,0.016732547,4,target
834,0.0117338905,4,off-target
834,0.017586837,4,target
835,0.012196265,4,off-target
835,0.017197188,4,target
836,0.012749695,4,off-target
836,0.0153115,4,target
837,0.012348203,4,off-target
837,0.012464336,4,target
838,0.013840937,4,off-target
838,0.012090133,4,target
839,0.014829086,4,off-target
839,0.011313625,4,target
840,0.012940258,4,off-target
840,0.010108437,4,target
841,0.011705094,4,off-target
841,0.010835031,4,target
842,0.011818554,4,off-target
842,0.009655984,4,target
843,0.011883304,4,off-target
843,0.009667352,4,target
844,0.012385828,4,off-target
844,0.0098127965,4,target
845,0.012184211,4,off-target
845,0.0096469065,4,target
846,0.011261469,4,off-target
846,0.010433453,4,target
847,0.010428266,4,off-target
847,0.010647071,4,target
848,0.010306101,4,off-target
848,0.010282453,4,target
849,0.010820766,4,off-target
849,0.0109512815,4,target
850,0.01080443,4,off-target
850,0.010987172,4,target
851,0.010901282,4,off-target
851,0.0113005545,4,target
852,0.009441234,4,off-target
852,0.011976602,4,target
853,0.009412781,4,off-target
853,0.012446914,4,target
854,0.0077718985,4,off-target
854,0.012983438,4,target
855,0.006578375,4,off-target
855,0.0118287895,4,target
856,0.006137656,4,off-target
856,0.010525063,4,target
857,0.0064128283,4,off-target
857,0.011424718,4,target
858,0.0067416877,4,off-target
858,0.011138547,4,target
859,0.007360867,4,off-target
859,0.010555641,4,target
860,0.006756,4,off-target
860,0.010858172,4,target
861,0.0069151875,4,off-target
861,0.011092219,4,target
862,0.007423242,4,off-target
862,0.011641859,4,target
863,0.008711047,4,off-target
863,0.012188664,4,target
864,0.009217188,4,off-target
864,0.013433578,4,target
865,0.008438531,4,off-target
865,0.014684547,4,target
866,0.007489242,4,off-target
866,0.013907414,4,target
867,0.008260719,4,off-target
867,0.013577891,4,target
868,0.008481656,4,off-target
868,0.013311359,4,target
869,0.008484453,4,off-target
869,0.012111297,4,target
870,0.008550305,4,off-target
870,0.012354742,4,target
871,0.0109931175,4,off-target
871,0.012933578,4,target
872,0.010226789,4,off-target
872,0.012977039,4,target
873,0.01117975,4,off-target
873,0.014193453,4,target
874,0.011962602,4,off-target
874,0.014012094,4,target
875,0.012970344,4,off-target
875,0.01499875,4,target
876,0.012671125,4,off-target
876,0.014974016,4,target
877,0.013773281,4,off-target
877,0.014062984,4,target
878,0.017354673,4,off-target
878,0.0127498675,4,target
879,0.016334921,4,off-target
879,0.011188946,4,target
880,0.016936406,4,off-target
880,0.01050518,4,target
881,0.018193671,4,off-target
881,0.010215383,4,target
882,0.016694142,4,off-target
882,0.010115117,4,target
883,0.017458202,4,off-target
883,0.010235524,4,target
884,0.017085657,4,off-target
884,0.009024265,4,target
885,0.017064085,4,off-target
885,0.009178695,4,target
886,0.016795445,4,off-target
886,0.009249039,4,target
887,0.01658171,4,off-target
887,0.009125281,4,target
888,0.018600766,4,off-target
888,0.009516008,4,target
889,0.018263359,4,off-target
889,0.010670836,4,target
890,0.017026773,4,off-target
890,0.011213922,4,target
891,0.018800937,4,off-target
891,0.010923821,4,target
892,0.01935461,4,off-target
892,0.01065225,4,target
893,0.017961407,4,off-target
893,0.010338758,4,target
894,0.016148148,4,off-target
894,0.010335844,4,target
895,0.015048844,4,off-target
895,0.010315812,4,target
896,0.015723124,4,off-target
896,0.011854891,4,target
897,0.018160367,4,off-target
897,0.010968906,4,target
898,0.017493296,4,off-target
898,0.00932982,4,target
899,0.016209304,4,off-target
899,0.00917075,4,target
900,0.015281593,4,off-target
900,0.009437109,4,target
901,0.015782032,4,off-target
901,0.0092450315,4,target
902,0.015867438,4,off-target
902,0.009094008,4,target
903,0.015566875,4,off-target
903,0.008453102,4,target
904,0.015292664,4,off-target
904,0.008897906,4,target
905,0.0153300315,4,off-target
905,0.009030617,4,target
906,0.014960156,4,off-target
906,0.010356422,4,target
907,0.015450571,4,off-target
907,0.009552953,4,target
908,0.016009446,4,off-target
908,0.008025226,4,target
909,0.015258242,4,off-target
909,0.007949922,4,target
910,0.016080031,4,off-target
910,0.007558289,4,target
911,0.017037148,4,off-target
911,0.0069360705,4,target
912,0.01722628,4,off-target
912,0.0068600154,4,target
913,0.016816938,4,off-target
913,0.006420375,4,target
914,0.017084243,4,off-target
914,0.0063693593,4,target
915,0.01595053,4,off-target
915,0.0069130235,4,target
916,0.018361516,4,off-target
916,0.0065346328,4,target
917,0.018675102,4,off-target
917,0.0059501873,4,target
918,0.018286468,4,off-target
918,0.0068292576,4,target
919,0.015723813,4,off-target
919,0.0064120158,4,target
920,0.014950086,4,off-target
920,0.006635883,4,target
921,0.015199062,4,off-target
921,0.0070805,4,target
922,0.01411936,4,off-target
922,0.0071158125,4,target
923,0.014982531,4,off-target
923,0.008060929,4,target
924,0.014033516,4,off-target
924,0.009285508,4,target
925,0.013550906,4,off-target
925,0.008391539,4,target
926,0.013519976,4,off-target
926,0.00827543,4,target
927,0.011912617,4,off-target
927,0.009318711,4,target
928,0.013636859,4,off-target
928,0.009549336,4,target
929,0.015056516,4,off-target
929,0.0090841325,4,target
930,0.015898624,4,off-target
930,0.008750641,4,target
931,0.016849766,4,off-target
931,0.010561179,4,target
932,0.016449884,4,off-target
932,0.009951328,4,target
933,0.014835172,4,off-target
933,0.00946561,4,target
934,0.013675734,4,off-target
934,0.009169476,4,target
935,0.012465336,4,off-target
935,0.0078054764,4,target
936,0.011764953,4,off-target
936,0.007434992,4,target
937,0.01093618,4,off-target
937,0.008046102,4,target
938,0.010653992,4,off-target
938,0.007760906,4,target
939,0.01002725,4,off-target
939,0.006437,4,target
940,0.011233086,4,off-target
940,0.005659953,4,target
941,0.010247789,4,off-target
941,0.00574325,4,target
942,0.008923437,4,off-target
942,0.0063451407,4,target
943,0.009674063,4,off-target
943,0.0067493827,4,target
944,0.008579805,4,off-target
944,0.0063629453,4,target
945,0.0074860468,4,off-target
945,0.0068032187,4,target
946,0.0073323436,4,off-target
946,0.006008125,4,target
947,0.007778219,4,off-target
947,0.0060231485,4,target
948,0.007513797,4,off-target
948,0.005217469,4,target
949,0.008437469,4,off-target
949,0.004772883,4,target
950,0.0087092575,4,off-target
950,0.004978539,4,target
951,0.009860078,4,off-target
951,0.0049179844,4,target
952,0.011888422,4,off-target
952,0.004845531,4,target
953,0.012036156,4,off-target
953,0.004918969,4,target
954,0.013096672,4,off-target
954,0.0054925154,4,target
955,0.013636805,4,off-target
955,0.005499172,4,target
956,0.014936031,4,off-target
956,0.005574609,4,target
957,0.013795578,4,off-target
957,0.0052932655,4,target
958,0.011106617,4,off-target
958,0.0043676407,4,target
959,0.010353211,4,off-target
959,0.004737539,4,target
960,0.009084273,4,off-target
960,0.004162492,4,target
961,0.008763921,4,off-target
961,0.0040536486,4,target
962,0.008606758,4,off-target
962,0.0042329608,4,target
963,0.008406266,4,off-target
963,0.0035166875,4,target
964,0.009169539,4,off-target
964,0.0035520156,4,target
965,0.009520562,4,off-target
965,0.0038933125,4,target
966,0.0094454065,4,off-target
966,0.0039674924,4,target
967,0.0087198205,4,off-target
967,0.004089117,4,target
968,0.0076625,4,off-target
968,0.0043967967,4,target
969,0.007788594,4,off-target
969,0.0041069533,4,target
970,0.0096758045,4,off-target
970,0.004890469,4,target
971,0.009185257,4,off-target
971,0.00420493,4,target
972,0.009761422,4,off-target
972,0.0036794452,4,target
973,0.009083657,4,off-target
973,0.004080547,4,target
974,0.0091730235,4,off-target
974,0.0045117107,4,target
975,0.010614156,4,off-target
975,0.0047996487,4,target
976,0.010468765,4,off-target
976,0.0057122735,4,target
977,0.013023593,4,off-target
977,0.0067560077,4,target
978,0.012369188,4,off-target
978,0.006573289,4,target
979,0.012917938,4,off-target
979,0.0067471485,4,target
980,0.013916343,4,off-target
980,0.007127016,4,target
981,0.013280758,4,off-target
981,0.0075017735,4,target
982,0.013503031,4,off-target
982,0.0066466015,4,target
983,0.014354304,4,off-target
983,0.007185828,4,target
984,0.015625976,4,off-target
984,0.007880547,4,target
985,0.01425957,4,off-target
985,0.0069327657,4,target
986,0.014800531,4,off-target
986,0.006497055,4,target
987,0.015835218,4,off-target
987,0.0073788594,4,target
988,0.015795516,4,off-target
988,0.0075666327,4,target
989,0.017503578,4,off-target
989,0.0072114686,4,target
990,0.019476235,4,off-target
990,0.006251664,4,target
991,0.018954454,4,off-target
991,0.006093039,4,target
992,0.019975835,4,off-target
992,0.0055891327,4,target
993,0.01831989,4,off-target
993,0.0051783985,4,target
994,0.02097,4,off-target
994,0.005194203,4,target
995,0.021159507,4,off-target
995,0.005775172,4,target
996,0.020855969,4,off-target
996,0.0057587577,4,target
997,0.02238172,4,off-target
997,0.005838086,4,target
998,0.023829702,4,off-target
998,0.0050650393,4,target
999,0.02506221,4,off-target
999,0.0048697265,4,target
1000,0.02640371,4,off-target
1000,0.0051930468,4,target
1001,0.025163991,4,off-target
1001,0.0055674063,4,target
1002,0.02618054,4,off-target
1002,0.005478578,4,target
1003,0.026976688,4,off-target
1003,0.0053504375,4,target
1004,0.026113171,4,off-target
1004,0.0042998907,4,target
1005,0.02427371,4,off-target
1005,0.0042397263,4,target
1006,0.025989687,4,off-target
1006,0.0036408594,4,target
1007,0.02695528,4,off-target
1007,0.0043322267,4,target
1008,0.023702445,4,off-target
1008,0.004866703,4,target
1009,0.023223938,4,off-target
1009,0.0062339455,4,target
1010,0.020148406,4,off-target
1010,0.0069541875,4,target
1011,0.019301899,4,off-target
1011,0.006538953,4,target
1012,0.019577594,4,off-target
1012,0.006572,4,target
1013,0.020056399,4,off-target
1013,0.006959609,4,target
1014,0.018580906,4,off-target
1014,0.0067977733,4,target
1015,0.01977804,4,off-target
1015,0.006759469,4,target
1016,0.021039719,4,off-target
1016,0.008373703,4,target
1017,0.020869398,4,off-target
1017,0.007583344,4,target
1018,0.02194203,4,off-target
1018,0.007285547,4,target
1019,0.020321876,4,off-target
1019,0.0065401173,4,target
1020,0.01830464,4,off-target
1020,0.00652525,4,target
1021,0.016679594,4,off-target
1021,0.0063722893,4,target
1022,0.01593746,4,off-target
1022,0.0061446014,4,target
1023,0.017224062,4,off-target
1023,0.005352133,4,target
1024,0.015118289,4,off-target
1024,0.0050314297,4,target
1025,0.015231336,4,off-target
1025,0.005281711,4,target
1026,0.015545031,4,off-target
1026,0.0053107264,4,target
1027,0.015587321,4,off-target
1027,0.005757133,4,target
1028,0.013587648,4,off-target
1028,0.005251375,4,target
1029,0.013274235,4,off-target
1029,0.004162375,4,target
1030,0.013253625,4,off-target
1030,0.004064172,4,target
1031,0.014561282,4,off-target
1031,0.003960914,4,target
1032,0.0130295465,4,off-target
1032,0.00438675,4,target
1033,0.014162992,4,off-target
1033,0.0041163517,4,target
1034,0.013888789,4,off-target
1034,0.0050277733,4,target
1035,0.012698891,4,off-target
1035,0.0052269376,4,target
1036,0.012429532,4,off-target
1036,0.005142828,4,target
1037,0.011751516,4,off-target
1037,0.0043782736,4,target
1038,0.011317719,4,off-target
1038,0.004548367,4,target
1039,0.010051625,4,off-target
1039,0.0049461876,4,target
1040,0.00981139,4,off-target
1040,0.0056993826,4,target
1041,0.008864524,4,off-target
1041,0.0050980155,4,target
1042,0.00886857,4,off-target
1042,0.004249492,4,target
1043,0.009044493,4,off-target
1043,0.0043810233,4,target
1044,0.009736204,4,off-target
1044,0.0042573516,4,target
1045,0.009257461,4,off-target
1045,0.0048953984,4,target
1046,0.008942398,4,off-target
1046,0.0045707654,4,target
1047,0.009346359,4,off-target
1047,0.0046319063,4,target
1048,0.010314047,4,off-target
1048,0.00452325,4,target
1049,0.01161025,4,off-target
1049,0.004417031,4,target
1050,0.010902391,4,off-target
1050,0.0045724455,4,target
1051,0.009905609,4,off-target
1051,0.004771828,4,target
1052,0.009164359,4,off-target
1052,0.0047324374,4,target
1053,0.009041828,4,off-target
1053,0.0044518593,4,target
1054,0.009314804,4,off-target
1054,0.0044095623,4,target
1055,0.008508195,4,off-target
1055,0.004570734,4,target
1056,0.008825133,4,off-target
1056,0.004692469,4,target
1057,0.009257328,4,off-target
1057,0.005542453,4,target
1058,0.009119015,4,off-target
1058,0.004278617,4,target
1059,0.009907508,4,off-target
1059,0.004582008,4,target
1060,0.009533906,4,off-target
1060,0.0058099297,4,target
1061,0.008344375,4,off-target
1061,0.0050875233,4,target
1062,0.008940289,4,off-target
1062,0.0039907424,4,target
1063,0.010222945,4,off-target
1063,0.0039057187,4,target
1064,0.010728546,4,off-target
1064,0.0039291643,4,target
1065,0.011056515,4,off-target
1065,0.0040764296,4,target
1066,0.010963679,4,off-target
1066,0.003998547,4,target
1067,0.011158188,4,off-target
1067,0.0040390156,4,target
1068,0.01209736,4,off-target
1068,0.0036095,4,target
1069,0.013195188,4,off-target
1069,0.0036088126,4,target
1070,0.013591625,4,off-target
1070,0.003466711,4,target
1071,0.012765492,4,off-target
1071,0.0028602423,4,target
1072,0.012410609,4,off-target
1072,0.0029546407,4,target
1073,0.012446312,4,off-target
1073,0.0030533671,4,target
1074,0.011831422,4,off-target
1074,0.0027827735,4,target
1075,0.0128875235,4,off-target
1075,0.0029076329,4,target
1076,0.0123715075,4,off-target
1076,0.003251828,4,target
1077,0.0110925315,4,off-target
1077,0.0032096093,4,target
1078,0.011447391,4,off-target
1078,0.0037049844,4,target
1079,0.012219289,4,off-target
1079,0.0047216876,4,target
1080,0.011951282,4,off-target
1080,0.0052676485,4,target
1081,0.013939546,4,off-target
1081,0.0054548983,4,target
1082,0.013407469,4,off-target
1082,0.0068697343,4,target
1083,0.012454141,4,off-target
1083,0.0064831483,4,target
1084,0.012467375,4,off-target
1084,0.005452828,4,target
1085,0.012018125,4,off-target
1085,0.005915172,4,target
1086,0.012112274,4,off-target
1086,0.00693568,4,target
1087,0.012169172,4,off-target
1087,0.005857609,4,target
1088,0.013392656,4,off-target
1088,0.006353625,4,target
1089,0.012144008,4,off-target
1089,0.005706414,4,target
1090,0.012792922,4,off-target
1090,0.004938547,4,target
1091,0.0151288435,4,off-target
1091,0.005375109,4,target
1092,0.015517969,4,off-target
1092,0.005969625,4,target
1093,0.015802445,4,off-target
1093,0.0064851954,4,target
1094,0.01668936,4,off-target
1094,0.0066918596,4,target
1095,0.017979547,4,off-target
1095,0.006822539,4,target
1096,0.01688293,4,off-target
1096,0.006789969,4,target
1097,0.017513836,4,off-target
1097,0.007847477,4,target
1098,0.018988524,4,off-target
1098,0.0068417657,4,target
1099,0.017274953,4,off-target
1099,0.007877445,4,target
1100,0.019037468,4,off-target
1100,0.0073413127,4,target
1101,0.019810343,4,off-target
1101,0.007651453,4,target
1102,0.019725125,4,off-target
1102,0.007414867,4,target
1103,0.022023195,4,off-target
1103,0.0062308125,4,target
1104,0.022006273,4,off-target
1104,0.007229711,4,target
1105,0.02236464,4,off-target
1105,0.007296461,4,target
1106,0.021629296,4,off-target
1106,0.00704475,4,target
1107,0.020695852,4,off-target
1107,0.006480047,4,target
1108,0.01867711,4,off-target
1108,0.006990789,4,target
1109,0.020103032,4,off-target
1109,0.0074984217,4,target
1110,0.020405741,4,off-target
1110,0.0073156483,4,target
1111,0.021020468,4,off-target
1111,0.00731832,4,target
1112,0.02092389,4,off-target
1112,0.0072174533,4,target
1113,0.02131754,4,off-target
1113,0.006967547,4,target
1114,0.021733087,4,off-target
1114,0.007544078,4,target
1115,0.021880077,4,off-target
1115,0.005853867,4,target
1116,0.023655508,4,off-target
1116,0.0054585547,4,target
1117,0.022485992,4,off-target
1117,0.0054868283,4,target
1118,0.022237977,4,off-target
1118,0.0050715157,4,target
1119,0.020000046,4,off-target
1119,0.0048663127,4,target
1120,0.020010093,4,off-target
1120,0.0049087424,4,target
1121,0.01790764,4,off-target
1121,0.0048859767,4,target
1122,0.018337712,4,off-target
1122,0.004947617,4,target
1123,0.019993946,4,off-target
1123,0.0045477813,4,target
1124,0.020913087,4,off-target
1124,0.004227508,4,target
1125,0.01905303,4,off-target
1125,0.0047260625,4,target
1126,0.016511898,4,off-target
1126,0.004750078,4,target
1127,0.015857734,4,off-target
1127,0.004333758,4,target
1128,0.01795303,4,off-target
1128,0.0048261876,4,target
1129,0.01913207,4,off-target
1129,0.0047859843,4,target
1130,0.01888015,4,off-target
1130,0.004924086,4,target
1131,0.019147383,4,off-target
1131,0.0044440627,4,target
1132,0.020228758,4,off-target
1132,0.004598453,4,target
1133,0.019822601,4,off-target
1133,0.0043516094,4,target
1134,0.020112624,4,off-target
1134,0.0044039455,4,target
1135,0.02119232,4,off-target
1135,0.004712,4,target
1136,0.019844055,4,off-target
1136,0.004458898,4,target
1137,0.020620491,4,off-target
1137,0.0051644295,4,target
1138,0.0214145,4,off-target
1138,0.005629094,4,target
1139,0.020176165,4,off-target
1139,0.0061384607,4,target
1140,0.018361485,4,off-target
1140,0.0053542107,4,target
1141,0.0173945,4,off-target
1141,0.006337367,4,target
1142,0.018158516,4,off-target
1142,0.005588211,4,target
1143,0.018354062,4,off-target
1143,0.00527125,4,target
1144,0.017878266,4,off-target
1144,0.0053095315,4,target
1145,0.016483095,4,off-target
1145,0.005458086,4,target
1146,0.016996602,4,off-target
1146,0.0054257577,4,target
1147,0.01854368,4,off-target
1147,0.0059563904,4,target
1148,0.0205445,4,off-target
1148,0.00646693,4,target
1149,0.020755086,4,off-target
1149,0.0068425783,4,target
1150,0.020728914,4,off-target
1150,0.008212008,4,target
1151,0.022395968,4,off-target
1151,0.009956727,4,target
1152,0.021607274,4,off-target
1152,0.009229195,4,target
1153,0.019544227,4,off-target
1153,0.009300477,4,target
1154,0.019470884,4,off-target
1154,0.01047107,4,target
1155,0.019466452,4,off-target
1155,0.011468656,4,target
1156,0.018123828,4,off-target
1156,0.011104914,4,target
1157,0.017922718,4,off-target
1157,0.011586406,4,target
1158,0.017550344,4,off-target
1158,0.012760883,4,target
1159,0.018741617,4,off-target
1159,0.013170969,4,target
1160,0.017598337,4,off-target
1160,0.01170239,4,target
1161,0.020154594,4,off-target
1161,0.0112036485,4,target
1162,0.018492555,4,off-target
1162,0.009914625,4,target
1163,0.018840445,4,off-target
1163,0.009372179,4,target
1164,0.01694361,4,off-target
1164,0.00917607,4,target
1165,0.016304234,4,off-target
1165,0.009749187,4,target
1166,0.01736564,4,off-target
1166,0.007997969,4,target
1167,0.01714375,4,off-target
1167,0.008624859,4,target
1168,0.01669368,4,off-target
1168,0.00885468,4,target
1169,0.01596071,4,off-target
1169,0.009419594,4,target
1170,0.0172665,4,off-target
1170,0.010070961,4,target
1171,0.01714635,4,off-target
1171,0.009822781,4,target
1172,0.017893476,4,off-target
1172,0.00849625,4,target
1173,0.017828923,4,off-target
1173,0.008704969,4,target
1174,0.017143937,4,off-target
1174,0.008050773,4,target
1175,0.015805304,4,off-target
1175,0.0073573515,4,target
1176,0.014861828,4,off-target
1176,0.007043055,4,target
1177,0.014862828,4,off-target
1177,0.007539742,4,target
1178,0.0142079145,4,off-target
1178,0.007173,4,target
1179,0.015019922,4,off-target
1179,0.006606672,4,target
1180,0.015353993,4,off-target
1180,0.007017609,4,target
1181,0.015098851,4,off-target
1181,0.00620575,4,target
1182,0.013535679,4,off-target
1182,0.0057062185,4,target
1183,0.013862484,4,off-target
1183,0.006034734,4,target
1184,0.01722443,4,off-target
1184,0.006243078,4,target
1185,0.017302657,4,off-target
1185,0.00577018,4,target
1186,0.015920196,4,off-target
1186,0.0053529064,4,target
1187,0.016034234,4,off-target
1187,0.0056745233,4,target
1188,0.013416633,4,off-target
1188,0.0056985,4,target
1189,0.0144610545,4,off-target
1189,0.005219508,4,target
1190,0.013351532,4,off-target
1190,0.006036992,4,target
1191,0.013894484,4,off-target
1191,0.0059464844,4,target
1192,0.014607375,4,off-target
1192,0.005674281,4,target
1193,0.014544547,4,off-target
1193,0.005932039,4,target
1194,0.014610671,4,off-target
1194,0.0058763516,4,target
1195,0.014086859,4,off-target
1195,0.0058014453,4,target
1196,0.012714969,4,off-target
1196,0.005786578,4,target
1197,0.011976172,4,off-target
1197,0.0072508515,4,target
1198,0.0114581175,4,off-target
1198,0.006218086,4,target
1199,0.012239711,4,off-target
1199,0.0069315857,4,target
1200,0.012976477,4,off-target
1200,0.007033789,4,target
1201,0.012169281,4,off-target
1201,0.0076365937,4,target
1202,0.0133,4,off-target
1202,0.007300758,4,target
1203,0.013059914,4,off-target
1203,0.0066606486,4,target
1204,0.014225852,4,off-target
1204,0.0064145857,4,target
1205,0.015253633,4,off-target
1205,0.0061847186,4,target
1206,0.015517,4,off-target
1206,0.0063050077,4,target
1207,0.014981594,4,off-target
1207,0.007181867,4,target
1208,0.013576617,4,off-target
1208,0.008332429,4,target
1209,0.014486805,4,off-target
1209,0.009232586,4,target
1210,0.013601266,4,off-target
1210,0.009493274,4,target
1211,0.013791149,4,off-target
1211,0.009719734,4,target
1212,0.014124359,4,off-target
1212,0.008536414,4,target
1213,0.01570457,4,off-target
1213,0.0077284686,4,target
1214,0.014967297,4,off-target
1214,0.007415539,4,target
1215,0.01463264,4,off-target
1215,0.0073186485,4,target
1216,0.014544945,4,off-target
1216,0.0075127655,4,target
1217,0.01432057,4,off-target
1217,0.008402328,4,target
1218,0.012632336,4,off-target
1218,0.007986758,4,target
1219,0.014089469,4,off-target
1219,0.0081853205,4,target
1220,0.01268989,4,off-target
1220,0.008531367,4,target
1221,0.012134555,4,off-target
1221,0.008487992,4,target
1222,0.011549984,4,off-target
1222,0.011043883,4,target
1223,0.010391414,4,off-target
1223,0.01107257,4,target
1224,0.009147117,4,off-target
1224,0.010527758,4,target
1225,0.010594336,4,off-target
1225,0.010492539,4,target
1226,0.00985507,4,off-target
1226,0.010288625,4,target
1227,0.011195797,4,off-target
1227,0.010843257,4,target
1228,0.013195617,4,off-target
1228,0.010236062,4,target
1229,0.012629711,4,off-target
1229,0.011438547,4,target
1230,0.012402226,4,off-target
1230,0.012639445,4,target
1231,0.012842156,4,off-target
1231,0.012611992,4,target
1232,0.012458133,4,off-target
1232,0.011727179,4,target
1233,0.0150665315,4,off-target
1233,0.012660695,4,target
1234,0.014362477,4,off-target
1234,0.014029812,4,target
1235,0.011814281,4,off-target
1235,0.012717172,4,target
1236,0.010629047,4,off-target
1236,0.011622875,4,target
1237,0.0099398205,4,off-target
1237,0.011649078,4,target
1238,0.009746899,4,off-target
1238,0.013100758,4,target
1239,0.010190899,4,off-target
1239,0.012204149,4,target
1240,0.009404289,4,off-target
1240,0.01282743,4,target
1241,0.0092264535,4,off-target
1241,0.01259,4,target
1242,0.009098875,4,off-target
1242,0.01191625,4,target
1243,0.010837938,4,off-target
1243,0.011020351,4,target
1244,0.011483906,4,off-target
1244,0.011614391,4,target
1245,0.012226859,4,off-target
1245,0.01146861,4,target
1246,0.011979984,4,off-target
1246,0.010624742,4,target
1247,0.010487852,4,off-target
1247,0.011065437,4,target
1248,0.010568344,4,off-target
1248,0.010115359,4,target
1249,0.010365531,4,off-target
1249,0.0101414295,4,target
1250,0.011119914,4,off-target
1250,0.010526461,4,target
1251,0.010922797,4,off-target
1251,0.009381297,4,target
1252,0.011310359,4,off-target
1252,0.011113226,4,target
1253,0.0107875,4,off-target
1253,0.010991523,4,target
1254,0.010977539,4,off-target
1254,0.011111234,4,target
1255,0.011924485,4,off-target
1255,0.010924688,4,target
1256,0.011962148,4,off-target
1256,0.0100177815,4,target
1257,0.012688422,4,off-target
1257,0.011325562,4,target
1258,0.0126900235,4,off-target
1258,0.012039602,4,target
1259,0.013224531,4,off-target
1259,0.013763992,4,target
1260,0.013632289,4,off-target
1260,0.015329774,4,target
1261,0.0127714295,4,off-target
1261,0.015728235,4,target
1262,0.013482656,4,off-target
1262,0.014936992,4,target
1263,0.01249007,4,off-target
1263,0.014660664,4,target
1264,0.009907929,4,off-target
1264,0.014836906,4,target
1265,0.009998554,4,off-target
1265,0.013487508,4,target
1266,0.009152047,4,off-target
1266,0.013233586,4,target
1267,0.009979266,4,off-target
1267,0.013176617,4,target
1268,0.009938703,4,off-target
1268,0.014313321,4,target
1269,0.010299961,4,off-target
1269,0.013171227,4,target
1270,0.008576593,4,off-target
1270,0.014745125,4,target
1271,0.007767758,4,off-target
1271,0.014438063,4,target
1272,0.009687226,4,off-target
1272,0.013360711,4,target
1273,0.010848703,4,off-target
1273,0.011841906,4,target
1274,0.010517883,4,off-target
1274,0.01387439,4,target
1275,0.012285031,4,off-target
1275,0.013360141,4,target
1276,0.012835649,4,off-target
1276,0.013310703,4,target
1277,0.014048938,4,off-target
1277,0.013180398,4,target
1278,0.013392711,4,off-target
1278,0.013102281,4,target
1279,0.014280336,4,off-target
1279,0.012646203,4,target
1280,0.012838156,4,off-target
1280,0.010963891,4,target
1281,0.013702218,4,off-target
1281,0.011659344,4,target
1282,0.012947859,4,off-target
1282,0.010904641,4,target
1283,0.013357218,4,off-target
1283,0.010286601,4,target
1284,0.013099828,4,off-target
1284,0.010293117,4,target
1285,0.013793977,4,off-target
1285,0.010168226,4,target
1286,0.012575437,4,off-target
1286,0.010841414,4,target
1287,0.011608156,4,off-target
1287,0.011206851,4,target
1288,0.010257953,4,off-target
1288,0.009394867,4,target
1289,0.011269688,4,off-target
1289,0.008808274,4,target
1290,0.011664797,4,off-target
1290,0.009350984,4,target
1291,0.011024508,4,off-target
1291,0.008858477,4,target
1292,0.012158274,4,off-target
1292,0.008244398,4,target
1293,0.012557984,4,off-target
1293,0.008582953,4,target
1294,0.012625305,4,off-target
1294,0.007996375,4,target
1295,0.012615562,4,off-target
1295,0.0076859924,4,target
1296,0.011500632,4,off-target
1296,0.008035586,4,target
1297,0.010073843,4,off-target
1297,0.0077285077,4,target
1298,0.011761375,4,off-target
1298,0.0071802577,4,target
1299,0.012535063,4,off-target
1299,0.008211633,4,target
1300,0.011411492,4,off-target
1300,0.0092322035,4,target
1301,0.011923297,4,off-target
1301,0.007939117,4,target
1302,0.0125977425,4,off-target
1302,0.007445914,4,target
1303,0.01060843,4,off-target
1303,0.007605266,4,target
1304,0.008851273,4,off-target
1304,0.0073299846,4,target
1305,0.009878437,4,off-target
1305,0.0073662424,4,target
1306,0.0105399145,4,off-target
1306,0.0075180936,4,target
1307,0.010776508,4,off-target
1307,0.007811172,4,target
1308,0.011855297,4,off-target
1308,0.008560071,4,target
1309,0.012063172,4,off-target
1309,0.009535258,4,target
1310,0.011221657,4,off-target
1310,0.008018406,4,target
1311,0.013173867,4,off-target
1311,0.0070031798,4,target
1312,0.013735258,4,off-target
1312,0.005773664,4,target
1313,0.013993703,4,off-target
1313,0.0064262263,4,target
1314,0.014742492,4,off-target
1314,0.007092078,4,target
