t,ksd,seed,type
582,0.00892748,4,target
583,0.006818172,4,off-target
583,0.01278975,4,target
584,0.012470047,4,off-target
584,0.008623914,4,target
585,0.013487187,4,off-target
585,0.008870961,4,target
586,0.012029297,4,off-target
586,0.014404469,4,target
587,0.0061652185,4,off-target
587,0.012558739,4,target
588,0.005883375,4,off-target
588,0.015606981,4,target
589,0.008372125,4,off-target
589,0.013842047,4,target
590,0.010851234,4,off-target
590,0.018845458,4,target
591,0.013214703,4,off-target
591,0.0032992852,4,target
592,0.012201844,4,off-target
592,0.0048429063,4,target
593,0.014903516,4,off-target
593,0.002981414,4,target
594,0.0114639215,4,off-target
594,0.006136621,4,target
595,0.0071853595,4,off-target
595,0.009708754,4,target
596,0.013600531,4,off-target
596,0.008338179,4,target
597,0.009515188,4,off-target
597,0.009586254,4,target
598,0.007341625,4,off-target
598,0.01546075,4,target
599,0.014729,4,off-target
599,0.0068475157,4,target
600,0.024727829,4,off-target
600,0.011588343,4,target
601,0.0050154063,4,off-target
601,0.011451496,4,target
602,0.008728594,4,off-target
602,0.010799972,4,target
603,0.010643219,4,off-target
603,0.008087016,4,target
604,0.0073801093,4,off-target
604,0.007678168,4,target
605,0.021201188,4,off-target
605,0.010446293,4,target
606,0.0055105626,4,off-target
606,0.015744934,4,target
607,0.024002438,4,off-target
607,0.013386199,4,target
608,0.008389532,4,off-target
608,0.008474125,4,target
609,0.010763516,4,off-target
609,0.009613653,4,target
610,0.009264687,4,off-target
610,0.00525984,4,target
611,0.010049937,4,off-target
611,0.020035453,4,target
612,0.010400875,4,off-target
612,0.011896102,4,target
613,0.01419736,4,off-target
613,0.0054135392,4,target
614,0.018994734,4,off-target
614,0.010047043,4,target
615,0.011901485,4,off-target
615,0.0040895236,4,target
616,0.006708,4,off-target
616,0.0067911134,4,target
617,0.011675563,4,off-target
617,0.0066070664,4,target
618,0.0070742345,4,off-target
618,0.0074840235,4,target
619,0.009901531,4,off-target
619,0.010595079,4,target
620,0.011972422,4,off-target
620,0.01572281,4,target
621,0.011761485,4,off-target
621,0.0074556484,4,target
622,0.008398672,4,off-target
622,0.0068705548,4,target
623,0.011223328,4,off-target
623,0.010684148,4,target
624,0.012501328,4,off-target
624,0.004471992,4,target
625,0.0079464065,4,off-target
625,0.0041151717,4,target
626,0.008372282,4,off-target
626,0.0061194296,4,target
627,0.010918391,4,off-target
627,0.010214105,4,target
628,0.00867325,4,off-target
628,0.009278914,4,target
629,0.0049996404,4,off-target
629,0.008370422,4,target
630,0.0038297968,4,off-target
630,0.006492672,4,target
631,0.010679734,4,off-target
631,0.005519539,4,target
632,0.0064398283,4,off-target
632,0.010059906,4,target
633,0.0110245,4,off-target
633,0.007607539,4,target
634,0.010067062,4,off-target
634,0.013662211,4,target
635,0.015320859,4,off-target
635,0.017439507,4,target
636,0.0149551565,4,off-target
636,0.018906418,4,target
637,0.0076588592,4,off-target
637,0.010971937,4,target
638,0.015281782,4,off-target
638,0.006513348,4,target
639,0.008356844,4,off-target
639,0.011187969,4,target
640,0.0154315,4,off-target
640,0.020590812,4,target
641,0.008291797,4,off-target
641,0.009420735,4,target
642,0.013280094,4,off-target
642,0.007957051,4,target
643,0.008819781,4,off-target
643,0.00982002,4,target
644,0.005114672,4,off-target
644,0.009887496,4,target
645,0.021230219,4,off-target
645,0.010299297,4,target
646,0.009612359,4,off-target
646,0.007757238,4,target
647,0.0067989533,4,off-target
647,0.0055188164,4,target
648,0.007532625,4,off-target
648,0.0075629493,4,target
649,0.00552025,4,off-target
649,0.015000859,4,target
650,0.012470125,4,off-target
650,0.014740152,4,target
651,0.014812844,4,off-target
651,0.017167473,4,target
652,0.015025906,4,off-target
652,0.013487988,4,target
653,0.0053115156,4,off-target
653,0.014387008,4,target
654,0.018943485,4,off-target
654,0.010079262,4,target
655,0.023708312,4,off-target
655,0.008252336,4,target
656,0.012898265,4,off-target
656,0.00783632,4,target
657,0.00897186,4,off-target
657,0.005652504,4,target
658,0.008612359,4,off-target
658,0.0041234763,4,target
659,0.011372313,4,off-target
659,0.00895139,4,target
660,0.008789047,4,off-target
660,0.009548434,4,target
661,0.011827422,4,off-target
661,0.005672582,4,target
662,0.014605391,4,off-target
662,0.0045818673,4,target
663,0.0064251404,4,off-target
663,0.012053336,4,target
664,0.011565687,4,off-target
664,0.023317426,4,target
665,0.012407812,4,off-target
665,0.006564797,4,target
666,0.007526422,4,off-target
666,0.015456195,4,target
667,0.0102772815,4,off-target
667,0.0076123085,4,target
668,0.010750203,4,off-target
668,0.00839857,4,target
669,0.008606281,4,off-target
669,0.009888207,4,target
670,0.007879609,4,off-target
670,0.015273461,4,target
671,0.02204872,4,off-target
671,0.011721367,4,target
672,0.006712547,4,off-target
672,0.009367145,4,target
673,0.017533952,4,off-target
673,0.009201109,4,target
674,0.016136922,4,off-target
674,0.005035293,4,target
675,0.014279125,4,off-target
675,0.008874027,4,target
676,0.01225225,4,off-target
676,0.0077679646,4,target
677,0.014790406,4,off-target
677,0.006536988,4,target
678,0.011186344,4,off-target
678,0.0059347735,4,target
679,0.016484438,4,off-target
679,0.010071648,4,target
680,0.01524814,4,off-target
680,0.0068865702,4,target
681,0.007753078,4,off-target
681,0.0051582307,4,target
682,0.009613391,4,off-target
682,0.0070891483,4,target
683,0.013584375,4,off-target
683,0.0062488085,4,target
684,0.015641453,4,off-target
684,0.0068166447,4,target
685,0.010630766,4,off-target
685,0.011190871,4,target
686,0.0072409376,4,off-target
686,0.0051396796,4,target
687,0.011727984,4,off-target
687,0.0057562343,4,target
688,0.011296125,4,off-target
688,0.012338844,4,target
689,0.005756422,4,off-target
689,0.007006625,4,target
690,0.004563578,4,off-target
690,0.0059211054,4,target
691,0.006566,4,off-target
691,0.016354652,4,target
692,0.008116219,4,off-target
692,0.009228117,4,target
693,0.010221484,4,off-target
693,0.0045728046,4,target
694,0.018297672,4,off-target
694,0.007941879,4,target
695,0.015328797,4,off-target
695,0.009748489,4,target
696,0.0076264217,4,off-target
696,0.013680379,4,target
697,0.016153421,4,off-target
697,0.009016086,4,target
698,0.024108125,4,off-target
698,0.01433814,4,target
699,0.017173655,4,off-target
699,0.0051457225,4,target
700,0.015331797,4,off-target
700,0.0055621327,4,target
701,0.0309365,4,off-target
701,0.016777696,4,target
702,0.020872625,4,off-target
702,0.0049856133,4,target
703,0.0116088595,4,off-target
703,0.01902678,4,target
704,0.007572422,4,off-target
704,0.008933652,4,target
705,0.009130328,4,off-target
705,0.004141051,4,target
706,0.0062576095,4,off-target
706,0.009361762,4,target
707,0.015338078,4,off-target
707,0.0067859218,4,target
708,0.016792344,4,off-target
708,0.01557243,4,target
709,0.009441547,4,off-target
709,0.008934348,4,target
710,0.010143078,4,off-target
710,0.027549524,4,target
711,0.012036766,4,off-target
711,0.026668211,4,target
712,0.010201969,4,off-target
712,0.01159059,4,target
713,0.006955578,4,off-target
713,0.012753492,4,target
714,0.0052787345,4,off-target
714,0.01858673,4,target
715,0.008524875,4,off-target
715,0.008311422,4,target
716,0.0065101874,4,off-target
716,0.0041246056,4,target
717,0.004643344,4,off-target
717,0.0070325662,4,target
718,0.0038490468,4,off-target
718,0.008722872,4,target
719,0.005310203,4,off-target
719,0.008271117,4,target
720,0.010625906,4,off-target
720,0.0057278085,4,target
721,0.009869187,4,off-target
721,0.0069266134,4,target
722,0.010265157,4,off-target
722,0.0045819962,4,target
723,0.007906328,4,off-target
723,0.0059680506,4,target
724,0.0072907186,4,off-target
724,0.0064225546,4,target
725,0.008215422,4,off-target
725,0.005611617,4,target
726,0.006517406,4,off-target
726,0.009462922,4,target
727,0.014505125,4,off-target
727,0.006439613,4,target
728,0.011597734,4,off-target
728,0.008249726,4,target
729,0.007845766,4,off-target
729,0.0054558045,4,target
730,0.013340406,4,off-target
730,0.01508911,4,target
731,0.02097464,4,off-target
731,0.021844555,4,target
732,0.0080489535,4,off-target
732,0.0141087305,4,target
733,0.007915312,4,off-target
733,0.029224204,4,target
734,0.0088527035,4,off-target
734,0.0075867423,4,target
735,0.01687311,4,off-target
735,0.011350113,4,target
736,0.031723015,4,off-target
736,0.020619081,4,target
737,0.0126750935,4,off-target
737,0.012373508,4,target
738,0.008310031,4,off-target
738,0.01995075,4,target
739,0.0058624377,4,off-target
739,0.031616677,4,target
740,0.011013718,4,off-target
740,0.016158586,4,target
741,0.0075968127,4,off-target
741,0.011139023,4,target
742,0.006566406,4,off-target
742,0.014595723,4,target
743,0.008275078,4,off-target
743,0.006195328,4,target
744,0.007816078,4,off-target
744,0.0043489845,4,target
745,0.015553797,4,off-target
745,0.010425828,4,target
746,0.017886734,4,off-target
746,0.008822902,4,target
747,0.0067839217,4,off-target
747,0.015057754,4,target
748,0.0076368125,4,off-target
748,0.0069896174,4,target
749,0.012097672,4,off-target
749,0.011644426,4,target
750,0.007509203,4,off-target
750,0.017569136,4,target
751,0.020528968,4,off-target
751,0.01948118,4,target
752,0.010811406,4,off-target
752,0.013988324,4,target
753,0.005867625,4,off-target
753,0.006036199,4,target
754,0.011054532,4,off-target
754,0.0059551797,4,target
755,0.018862579,4,off-target
755,0.005841957,4,target
756,0.011741078,4,off-target
756,0.0104137305,4,target
757,0.010575438,4,off-target
757,0.0101433825,4,target
758,0.010054906,4,off-target
758,0.0071269413,4,target
759,0.005725844,4,off-target
759,0.008223746,4,target
760,0.008771359,4,off-target
760,0.012325805,4,target
761,0.0057636406,4,off-target
761,0.0040450078,4,target
762,0.010110672,4,off-target
762,0.011764988,4,target
763,0.010002,4,off-target
763,0.020748407,4,target
764,0.004838375,4,off-target
764,0.009672516,4,target
765,0.017249437,4,off-target
765,0.0057342304,4,target
766,0.0043235626,4,off-target
766,0.012488098,4,target
767,0.012495562,4,off-target
767,0.029471379,4,target
768,0.008840422,4,off-target
768,0.019474711,4,target
769,0.012248563,4,off-target
769,0.007243031,4,target
770,0.0137632815,4,off-target
770,0.005526828,4,target
771,0.02227686,4,off-target
771,0.004878094,4,target
772,0.03514631,4,off-target
772,0.007133285,4,target
773,0.022911297,4,off-target
773,0.006781621,4,target
774,0.008758609,4,off-target
774,0.007485375,4,target
775,0.010276657,4,off-target
775,0.010690203,4,target
776,0.009865719,4,off-target
776,0.0036292344,4,target
777,0.017144453,4,off-target
777,0.005581453,4,target
778,0.014575032,4,off-target
778,0.0071660625,4,target
779,0.0085007185,4,off-target
779,0.009989114,4,target
780,0.0076168906,4,off-target
780,0.0084071215,4,target
781,0.0059415624,4,off-target
781,0.010123989,4,target
782,0.0076553593,4,off-target
782,0.008405242,4,target
783,0.01746764,4,off-target
783,0.007946746,4,target
784,0.015626188,4,off-target
784,0.0071016876,4,target
785,0.008907297,4,off-target
785,0.0030738555,4,target
786,0.008127266,4,off-target
786,0.00999002,4,target
787,0.011910672,4,off-target
787,0.010396082,4,target
788,0.009395156,4,off-target
788,0.010521602,4,target
789,0.010329703,4,off-target
789,0.011563988,4,target
790,0.0060735624,4,off-target
790,0.018401008,4,target
791,0.0040939846,4,off-target
791,0.02332511,4,target
792,0.0047637657,4,off-target
792,0.008493953,4,target
793,0.006278719,4,off-target
793,0.01191641,4,target
794,0.01111875,4,off-target
794,0.009090605,4,target
795,0.012263219,4,off-target
795,0.011009172,4,target
796,0.0085445,4,off-target
796,0.007192004,4,target
797,0.0069893436,4,off-target
797,0.0069764843,4,target
798,0.009227844,4,off-target
798,0.011997567,4,target
799,0.013119313,4,off-target
799,0.013052922,4,target
800,0.0094554685,4,off-target
800,0.01136518,4,target
801,0.0070192185,4,off-target
801,0.019386949,4,target
802,0.012531078,4,off-target
802,0.01736937,4,target
803,0.013041532,4,off-target
803,0.01305016,4,target
804,0.008059391,4,off-target
804,0.011433711,4,target
805,0.011330937,4,off-target
805,0.0067508165,4,target
806,0.008557734,4,off-target
806,0.0055527384,4,target
807,0.0062892186,4,off-target
807,0.017594906,4,target
808,0.011925156,4,off-target
808,0.009245929,4,target
809,0.014297281,4,off-target
809,0.010584289,4,target
810,0.009354219,4,off-target
810,0.010595234,4,target
811,0.010980968,4,off-target
811,0.009390442,4,target
812,0.0098787965,4,off-target
812,0.0109014455,4,target
813,0.016986078,4,off-target
813,0.014717117,4,target
814,0.0066770157,4,off-target
814,0.009037031,4,target
815,0.008567984,4,off-target
815,0.020512125,4,target
816,0.012864297,4,off-target
816,0.011781953,4,target
817,0.014801093,4,off-target
817,0.0079423245,4,target
818,0.012247438,4,off-target
818,0.012083164,4,target
819,0.008573312,4,off-target
819,0.014087605,4,target
820,0.006406047,4,off-target
820,0.009261027,4,target
821,0.008426282,4,off-target
821,0.00495132,4,target
822,0.017145375,4,off-target
822,0.008134766,4,target
823,0.027246876,4,off-target
823,0.012330469,4,target
824,0.013393546,4,off-target
824,0.019200558,4,target
825,0.016148562,4,off-target
825,0.020715093,4,target
826,0.0051888437,4,off-target
826,0.011098675,4,target
827,0.0076575,4,off-target
827,0.0058538048,4,target
828,0.0075275935,4,off-target
828,0.010141551,4,target
829,0.012358625,4,off-target
829,0.007671078,4,target
830,0.014324578,4,off-target
830,0.013117243,4,target
831,0.0146889845,4,off-target
831,0.007358594,4,target
832,0.006228047,4,off-target
832,0.015619161,4,target
833,0.005616719,4,off-target
833,0.013034171,4,target
834,0.009187735,4,off-target
834,0.012543351,4,target
835,0.015390563,4,off-target
835,0.016859781,4,target
836,0.011533922,4,off-target
836,0.015383156,4,target
837,0.013101375,4,off-target
837,0.007116297,4,target
838,0.011641031,4,off-target
838,0.0034261642,4,target
839,0.010500875,4,off-target
839,0.0061597577,4,target
840,0.0077244844,4,off-target
840,0.0073316717,4,target
841,0.010727969,4,off-target
841,0.007625664,4,target
842,0.010175687,4,off-target
842,0.011081738,4,target
843,0.015654907,4,off-target
843,0.011500429,4,target
844,0.0093691405,4,off-target
844,0.010388039,4,target
845,0.008532546,4,off-target
845,0.018793445,4,target
846,0.004372328,4,off-target
846,0.0047615548,4,target
847,0.009015203,4,off-target
847,0.0051855156,4,target
848,0.008934547,4,off-target
848,0.006440805,4,target
849,0.005680547,4,off-target
849,0.014396746,4,target
850,0.0094893435,4,off-target
850,0.019405523,4,target
851,0.0074006096,4,off-target
851,0.017468086,4,target
852,0.014447062,4,off-target
852,0.008773477,4,target
853,0.008597297,4,off-target
853,0.008366801,4,target
854,0.019518109,4,off-target
854,0.009916105,4,target
855,0.020170515,4,off-target
855,0.006749023,4,target
856,0.0071822032,4,off-target
856,0.007586137,4,target
857,0.0110161565,4,off-target
857,0.011657761,4,target
858,0.0073294374,4,off-target
858,0.019468652,4,target
859,0.005688469,4,off-target
859,0.012406805,4,target
860,0.008688265,4,off-target
860,0.012303398,4,target
861,0.010425469,4,off-target
861,0.004894672,4,target
862,0.009987078,4,off-target
862,0.006024238,4,target
863,0.0052410155,4,off-target
863,0.010657109,4,target
864,0.0055494844,4,off-target
864,0.0068115587,4,target
865,0.006336344,4,off-target
865,0.012260254,4,target
866,0.008308625,4,off-target
866,0.011948324,4,target
867,0.009718812,4,off-target
867,0.004705781,4,target
868,0.005763875,4,off-target
868,0.00839034,4,target
869,0.009788516,4,off-target
869,0.009815473,4,target
870,0.020750828,4,off-target
870,0.014325996,4,target
871,0.01306725,4,off-target
871,0.007722285,4,target
872,0.006438578,4,off-target
872,0.0067235506,4,target
873,0.011563688,4,off-target
873,0.010062644,4,target
874,0.013865343,4,off-target
874,0.009195899,4,target
875,0.015287859,4,off-target
875,0.011119188,4,target
876,0.010688875,4,off-target
876,0.016795306,4,target
877,0.011522828,4,off-target
877,0.0044985744,4,target
878,0.014692812,4,off-target
878,0.0046926797,4,target
879,0.008761391,4,off-target
879,0.008746578,4,target
880,0.010053156,4,off-target
880,0.004884219,4,target
881,0.005679172,4,off-target
881,0.012736618,4,target
882,0.02278175,4,off-target
882,0.010730672,4,target
883,0.013133297,4,off-target
883,0.009149773,4,target
884,0.009256266,4,off-target
884,0.0034340234,4,target
885,0.0073709376,4,off-target
885,0.011134453,4,target
886,0.016136969,4,off-target
886,0.022151023,4,target
887,0.014860297,4,off-target
887,0.0178218,4,target
888,0.009724625,4,off-target
888,0.014466222,4,target
889,0.006463609,4,off-target
889,0.011949523,4,target
890,0.012575594,4,off-target
890,0.011869465,4,target
891,0.010760641,4,off-target
891,0.022393206,4,target
892,0.020948516,4,off-target
892,0.021737395,4,target
893,0.013915828,4,off-target
893,0.018577024,4,target
894,0.014322281,4,off-target
894,0.005064969,4,target
895,0.01430714,4,off-target
895,0.007844371,4,target
896,0.022632,4,off-target
896,0.019365301,4,target
897,0.010224281,4,off-target
897,0.010687574,4,target
898,0.017225688,4,off-target
898,0.013037352,4,target
899,0.012205844,4,off-target
899,0.010893801,4,target
900,0.009607859,4,off-target
900,0.005578504,4,target
901,0.0102085,4,off-target
901,0.008600027,4,target
902,0.0091329375,4,off-target
902,0.011875793,4,target
903,0.011529562,4,off-target
903,0.0124363005,4,target
904,0.017703766,4,off-target
904,0.017544946,4,target
905,0.013065125,4,off-target
905,0.018055316,4,target
906,0.021151172,4,off-target
906,0.016447175,4,target
907,0.008721078,4,off-target
907,0.01797141,4,target
908,0.014245219,4,off-target
908,0.008846367,4,target
909,0.008262563,4,off-target
909,0.008565906,4,target
910,0.005559844,4,off-target
910,0.007703262,4,target
911,0.007551625,4,off-target
911,0.011376961,4,target
912,0.011448797,4,off-target
912,0.007912551,4,target
913,0.013629578,4,off-target
913,0.01345632,4,target
914,0.027452266,4,off-target
914,0.0083115,4,target
915,0.014371812,4,off-target
915,0.011857324,4,target
916,0.012113688,4,off-target
916,0.00911418,4,target
917,0.009470875,4,off-target
917,0.0058881366,4,target
918,0.013106422,4,off-target
918,0.012176328,4,target
919,0.009340469,4,off-target
919,0.0063656955,4,target
920,0.013490313,4,off-target
920,0.008164285,4,target
921,0.028409187,4,off-target
921,0.012182778,4,target
922,0.009619985,4,off-target
922,0.017524356,4,target
923,0.009187984,4,off-target
923,0.020157542,4,target
924,0.0063976874,4,off-target
924,0.0122688245,4,target
925,0.012271578,4,off-target
925,0.0037873555,4,target
926,0.013715984,4,off-target
926,0.0043708514,4,target
927,0.017022546,4,off-target
927,0.003405961,4,target
928,0.00788689,4,off-target
928,0.016391808,4,target
929,0.012633813,4,off-target
929,0.0054585584,4,target
930,0.0069077187,4,off-target
930,0.011246547,4,target
931,0.013944516,4,off-target
931,0.009589082,4,target
932,0.018157046,4,off-target
932,0.0068054963,4,target
933,0.010242953,4,off-target
933,0.0147206485,4,target
934,0.012873703,4,off-target
934,0.012035047,4,target
935,0.005186031,4,off-target
935,0.005592133,4,target
936,0.013355438,4,off-target
936,0.0073032733,4,target
937,0.01200575,4,off-target
937,0.02403316,4,target
938,0.008752172,4,off-target
938,0.025064109,4,target
939,0.012952813,4,off-target
939,0.012421507,4,target
940,0.010181547,4,off-target
940,0.008681906,4,target
941,0.012843156,4,off-target
941,0.011478789,4,target
942,0.0047366405,4,off-target
942,0.0071813944,4,target
943,0.012278562,4,off-target
943,0.021895528,4,target
944,0.009723219,4,off-target
944,0.012668316,4,target
945,0.014241938,4,off-target
945,0.004832219,4,target
946,0.008626812,4,off-target
946,0.0136154145,4,target
947,0.0072214063,4,off-target
947,0.013991016,4,target
948,0.010232156,4,off-target
948,0.0061346367,4,target
949,0.008247703,4,off-target
949,0.014719109,4,target
950,0.006723172,4,off-target
950,0.018300151,4,target
951,0.010873828,4,off-target
951,0.020937782,4,target
952,0.015829625,4,off-target
952,0.007423457,4,target
953,0.009372062,4,off-target
953,0.011032086,4,target
954,0.007682781,4,off-target
954,0.01112602,4,target
955,0.011103813,4,off-target
955,0.007173875,4,target
956,0.015207235,4,off-target
956,0.011160801,4,target
957,0.012415937,4,off-target
957,0.00601559,4,target
958,0.01718111,4,off-target
958,0.00792459,4,target
959,0.019912845,4,off-target
959,0.015803965,4,target
960,0.006192391,4,off-target
960,0.009287875,4,target
961,0.010193672,4,off-target
961,0.014021992,4,target
962,0.0082407035,4,off-target
962,0.003810293,4,target
963,0.012604812,4,off-target
963,0.008576536,4,target
964,0.013202312,4,off-target
964,0.010389906,4,target
965,0.013671421,4,off-target
965,0.004601957,4,target
966,0.013174438,4,off-target
966,0.008226836,4,target
967,0.012459813,4,off-target
967,0.009230164,4,target
968,0.010361578,4,off-target
968,0.009253633,4,target
969,0.015641829,4,off-target
969,0.00297625,4,target
970,0.008107687,4,off-target
970,0.0031106914,4,target
971,0.015916077,4,off-target
971,0.0057930313,4,target
972,0.008054234,4,off-target
972,0.005451465,4,target
973,0.009138922,4,off-target
973,0.013430433,4,target
974,0.00768,4,off-target
974,0.00790973,4,target
975,0.008326797,4,off-target
975,0.016984504,4,target
976,0.011812031,4,off-target
976,0.005958531,4,target
977,0.0106737185,4,off-target
977,0.005206801,4,target
978,0.013153656,4,off-target
978,0.008350993,4,target
979,0.007832062,4,off-target
979,0.013644113,4,target
980,0.007885453,4,off-target
980,0.01198807,4,target
981,0.009340125,4,off-target
981,0.005961891,4,target
982,0.014963187,4,off-target
982,0.009226406,4,target
983,0.01890025,4,off-target
983,0.022758953,4,target
984,0.015892578,4,off-target
984,0.0089409845,4,target
985,0.017633157,4,off-target
985,0.013640891,4,target
986,0.016746562,4,off-target
986,0.011338328,4,target
987,0.010780875,4,off-target
987,0.0061815744,4,target
988,0.0111476565,4,off-target
988,0.011820789,4,target
989,0.010700359,4,off-target
989,0.0129806325,4,target
990,0.010450375,4,off-target
990,0.017154614,4,target
991,0.007722453,4,off-target
991,0.008135039,4,target
992,0.014973781,4,off-target
992,0.0076355236,4,target
993,0.0045382814,4,off-target
993,0.008005988,4,target
994,0.0048187342,4,off-target
994,0.0056713475,4,target
995,0.0073634842,4,off-target
995,0.004927008,4,target
996,0.0051693437,4,off-target
996,0.005593633,4,target
997,0.0042033438,4,off-target
997,0.0044355975,4,target
998,0.007106641,4,off-target
998,0.010352,4,target
999,0.0039578592,4,off-target
999,0.010853711,4,target
1000,0.005885703,4,off-target
1000,0.010974586,4,target
1001,0.0051496876,4,off-target
1001,0.006253668,4,target
1002,0.0038420937,4,off-target
1002,0.006724016,4,target
1003,0.006195219,4,off-target
1003,0.0043946053,4,target
1004,0.0076885,4,off-target
1004,0.013032902,4,target
1005,0.007653781,4,off-target
1005,0.016457966,4,target
1006,0.0061273905,4,off-target
1006,0.008982086,4,target
1007,0.0069156876,4,off-target
1007,0.0034265157,4,target
1008,0.0067061093,4,off-target
1008,0.012289106,4,target
1009,0.008002641,4,off-target
1009,0.006085918,4,target
1010,0.027822874,4,off-target
1010,0.009461765,4,target
1011,0.010799969,4,off-target
1011,0.012908129,4,target
1012,0.004902328,4,off-target
1012,0.011408645,4,target
1013,0.0052842814,4,off-target
1013,0.009895867,4,target
1014,0.009828125,4,off-target
1014,0.008279926,4,target
1015,0.0044984063,4,off-target
1015,0.010421316,4,target
1016,0.007995187,4,off-target
1016,0.01010934,4,target
1017,0.015842969,4,off-target
1017,0.010030711,4,target
1018,0.022128297,4,off-target
1018,0.0058278595,4,target
1019,0.016929593,4,off-target
1019,0.011141879,4,target
1020,0.015418969,4,off-target
1020,0.008557961,4,target
1021,0.009158312,4,off-target
1021,0.006354504,4,target
1022,0.008629984,4,off-target
1022,0.0077535077,4,target
1023,0.018853188,4,off-target
1023,0.010444727,4,target
1024,0.0064719217,4,off-target
1024,0.021237511,4,target
1025,0.0137475785,4,off-target
1025,0.008636086,4,target
1026,0.014018235,4,off-target
1026,0.007372578,4,target
1027,0.0088627655,4,off-target
1027,0.015826188,4,target
1028,0.009128765,4,off-target
1028,0.010847195,4,target
1029,0.0049370625,4,off-target
1029,0.006789547,4,target
1030,0.014085156,4,off-target
1030,0.008727114,4,target
1031,0.023003642,4,off-target
1031,0.0072153904,4,target
1032,0.007793406,4,off-target
1032,0.009866937,4,target
1033,0.0065267654,4,off-target
1033,0.007072945,4,target
1034,0.007587594,4,off-target
1034,0.0067412774,4,target
1035,0.01163525,4,off-target
1035,0.0043459064,4,target
1036,0.017545437,4,off-target
1036,0.005502664,4,target
1037,0.005353125,4,off-target
1037,0.008515797,4,target
1038,0.01203725,4,off-target
1038,0.0066009685,4,target
1039,0.012867172,4,off-target
1039,0.008180726,4,target
1040,0.015122187,4,off-target
1040,0.0071979025,4,target
1041,0.018127797,4,off-target
1041,0.012364274,4,target
1042,0.008216719,4,off-target
1042,0.0059486483,4,target
1043,0.012489844,4,off-target
1043,0.016925,4,target
1044,0.009938516,4,off-target
1044,0.015598711,4,target
1045,0.0134652965,4,off-target
1045,0.011604035,4,target
1046,0.014394844,4,off-target
1046,0.008363766,4,target
1047,0.009695516,4,off-target
1047,0.014509562,4,target
1048,0.012095547,4,off-target
1048,0.028504433,4,target
1049,0.006621469,4,off-target
1049,0.016424734,4,target
1050,0.011219234,4,off-target
1050,0.0068476484,4,target
1051,0.005475578,4,off-target
1051,0.0127194375,4,target
1052,0.010655594,4,off-target
1052,0.01348773,4,target
1053,0.0041067186,4,off-target
1053,0.008453563,4,target
1054,0.0077018593,4,off-target
1054,0.009359922,4,target
1055,0.009316312,4,off-target
1055,0.012698844,4,target
1056,0.016974078,4,off-target
1056,0.0073295976,4,target
1057,0.0056674685,4,off-target
1057,0.010569852,4,target
1058,0.0065098125,4,off-target
1058,0.007267133,4,target
1059,0.0067525157,4,off-target
1059,0.01222361,4,target
1060,0.008414125,4,off-target
1060,0.0061391173,4,target
1061,0.010287406,4,off-target
1061,0.0070546013,4,target
1062,0.010571328,4,off-target
1062,0.0101222815,4,target
1063,0.008237188,4,off-target
1063,0.0051227696,4,target
1064,0.0068835313,4,off-target
1064,0.0126913125,4,target
1065,0.0063671875,4,off-target
1065,0.016751468,4,target
1066,0.007894875,4,off-target
1066,0.016115196,4,target
1067,0.022682125,4,off-target
1067,0.009179137,4,target
1068,0.010291297,4,off-target
1068,0.008051469,4,target
1069,0.005780297,4,off-target
1069,0.006596211,4,target
1070,0.004822719,4,off-target
1070,0.009114836,4,target
1071,0.0054564844,4,off-target
1071,0.011276563,4,target
1072,0.0056564687,4,off-target
1072,0.017865948,4,target
1073,0.012307031,4,off-target
1073,0.011359426,4,target
1074,0.0145294685,4,off-target
1074,0.009255625,4,target
1075,0.01203125,4,off-target
1075,0.0064236326,4,target
1076,0.013940328,4,off-target
1076,0.010189957,4,target
1077,0.005982328,4,off-target
1077,0.01442891,4,target
1078,0.010149312,4,off-target
1078,0.01214232,4,target
1079,0.014431,4,off-target
1079,0.007709047,4,target
1080,0.010076312,4,off-target
1080,0.0064249104,4,target
1081,0.0073518124,4,off-target
1081,0.0088946875,4,target
1082,0.0090785,4,off-target
1082,0.012122258,4,target
1083,0.012976969,4,off-target
1083,0.006221375,4,target
1084,0.011792375,4,off-target
1084,0.0064766523,4,target
1085,0.008498141,4,off-target
1085,0.01322693,4,target
1086,0.013839203,4,off-target
1086,0.015702384,4,target
1087,0.0049399687,4,off-target
1087,0.009651469,4,target
1088,0.015366187,4,off-target
1088,0.0053794687,4,target
1089,0.013838781,4,off-target
1089,0.014510285,4,target
1090,0.01141825,4,off-target
1090,0.009472446,4,target
1091,0.012796953,4,off-target
1091,0.00968039,4,target
1092,0.009584,4,off-target
1092,0.006141406,4,target
1093,0.009695375,4,off-target
1093,0.0104275625,4,target
1094,0.005788781,4,off-target
1094,0.011182609,4,target
1095,0.010087,4,off-target
1095,0.0050031524,4,target
1096,0.018711079,4,off-target
1096,0.0055776057,4,target
1097,0.011550641,4,off-target
1097,0.006508367,4,target
1098,0.009867985,4,off-target
1098,0.0054746093,4,target
1099,0.007879766,4,off-target
1099,0.0069576795,4,target
1100,0.008778937,4,off-target
1100,0.016353413,4,target
1101,0.006873281,4,off-target
1101,0.008351575,4,target
1102,0.013440406,4,off-target
1102,0.008822469,4,target
1103,0.012172125,4,off-target
1103,0.012896387,4,target
