n,p_value,var_est,seed,type
500,0.151,16.0,137,off-target
500,0.288,0.0,137,off-target noiseless
500,0.137,16.0,137,target
500,0.065,0.0,137,target noiseless
500,0.0,16.0,138,off-target
500,0.11,0.0,138,off-target noiseless
500,0.028,16.0,138,target
500,0.061,0.0,138,target noiseless
500,0.011,16.0,139,off-target
500,0.163,0.0,139,off-target noiseless
500,0.853,1.0,139,target
500,0.974,0.0,139,target noiseless
500,0.019,16.0,140,off-target
500,0.374,0.0,140,off-target noiseless
500,0.05,16.0,140,target
500,0.694,0.0,140,target noiseless
500,0.009,16.0,141,off-target
500,0.729,0.0,141,off-target noiseless
500,0.154,16.0,141,target
500,0.129,0.0,141,target noiseless
500,0.001,16.0,142,off-target
500,0.918,0.0,142,off-target noiseless
500,0.245,4.0,142,target
500,0.564,0.0,142,target noiseless
500,0.001,16.0,143,off-target
500,0.595,0.0,143,off-target noiseless
500,0.0,1024.0,143,target
500,0.163,0.0,143,target noiseless
500,0.017,16.0,144,off-target
500,0.643,0.0,144,off-target noiseless
500,0.26,16.0,144,target
500,0.121,0.0,144,target noiseless
500,0.008,16.0,145,off-target
500,0.758,0.0,145,off-target noiseless
500,0.325,16.0,145,target
500,0.971,0.0,145,target noiseless
500,0.002,16.0,146,off-target
500,0.889,0.0,146,off-target noiseless
500,0.624,16.0,146,target
500,0.427,0.0,146,target noiseless
500,0.004,16.0,147,off-target
500,0.177,0.0,147,off-target noiseless
500,0.002,16.0,147,target
500,0.215,0.0,147,target noiseless
500,0.067,256.0,148,off-target
500,0.215,0.0,148,off-target noiseless
500,0.594,1.0,148,target
500,0.594,0.0,148,target noiseless
500,0.056,16.0,149,off-target
500,0.07,0.0,149,off-target noiseless
500,0.631,0.0625,149,target
500,0.575,0.0,149,target noiseless
500,0.017,16.0,150,off-target
500,0.298,0.0,150,off-target noiseless
500,0.497,64.0,150,target
500,0.322,0.0,150,target noiseless
500,0.08,16.0,151,off-target
500,0.0,0.0,151,off-target noiseless
500,0.397,16.0,151,target
500,0.813,0.0,151,target noiseless
500,0.01,16.0,152,off-target
500,0.841,0.0,152,off-target noiseless
500,0.074,4.0,152,target
500,0.639,0.0,152,target noiseless
500,0.002,16.0,153,off-target
500,0.097,0.0,153,off-target noiseless
500,0.767,4.0,153,target
500,0.666,0.0,153,target noiseless
500,0.963,256.0,154,off-target
500,0.102,0.0,154,off-target noiseless
500,0.257,16.0,154,target
500,0.151,0.0,154,target noiseless
500,0.001,16.0,155,off-target
500,0.046,0.0,155,off-target noiseless
