n,p_value,seed,type
500,0.199,635,off-target
500,0.96,635,target
500,0.263,636,off-target
500,0.715,636,target
500,0.226,637,off-target
500,0.901,637,target
500,0.032,638,off-target
500,0.129,638,target
500,0.034,639,off-target
500,0.411,639,target
500,0.008,640,off-target
500,0.422,640,target
500,0.013,641,off-target
500,0.305,641,target
500,0.075,642,off-target
500,0.551,642,target
500,0.095,643,off-target
500,0.463,643,target
500,0.017,644,off-target
500,0.492,644,target
500,0.103,645,off-target
500,0.487,645,target
500,0.143,646,off-target
500,0.888,646,target
500,0.048,647,off-target
500,0.158,647,target
500,0.004,648,off-target
500,0.524,648,target
500,0.064,649,off-target
500,0.309,649,target
500,0.233,650,off-target
500,0.859,650,target
500,0.481,651,off-target
500,0.327,651,target
500,0.001,652,off-target
500,0.302,652,target
500,0.1,653,off-target
500,0.149,653,target
500,0.212,654,off-target
500,0.35,654,target
500,0.019,655,off-target
500,0.156,655,target
500,0.034,656,off-target
500,0.299,656,target
500,0.006,657,off-target
500,0.712,657,target
500,0.122,658,off-target
500,0.73,658,target
500,0.227,659,off-target
500,0.428,659,target
500,0.003,660,off-target
500,0.883,660,target
500,0.07,661,off-target
500,0.269,661,target
500,0.339,662,off-target
500,0.401,662,target
500,0.059,663,off-target
500,0.164,663,target
500,0.016,664,off-target
500,0.601,664,target
500,0.007,665,off-target
500,0.929,665,target
500,0.024,666,off-target
500,0.161,666,target
500,0.499,667,off-target
500,0.711,667,target
500,0.595,668,off-target
500,0.629,668,target
500,0.068,669,off-target
500,0.627,669,target
500,0.071,670,off-target
500,0.136,670,target
500,0.227,671,off-target
500,0.666,671,target
500,0.003,672,off-target
500,0.406,672,target
500,0.025,673,off-target
500,0.811,673,target
500,0.149,674,off-target
500,0.876,674,target
500,0.235,675,off-target
500,0.473,675,target
500,0.0,676,off-target
500,0.404,676,target
500,0.407,677,off-target
500,0.45,677,target
500,0.001,678,off-target
500,0.546,678,target
500,0.118,679,off-target
500,0.81,679,target
500,0.339,680,off-target
500,0.193,680,target
500,0.002,681,off-target
500,0.274,681,target
500,0.036,682,off-target
500,0.67,682,target
500,0.009,683,off-target
500,0.653,683,target
500,0.014,684,off-target
500,0.74,684,target
500,0.126,685,off-target
500,0.913,685,target
500,0.179,686,off-target
500,0.966,686,target
500,0.02,687,off-target
500,0.309,687,target
500,0.537,688,off-target
500,0.797,688,target
500,0.087,689,off-target
500,0.188,689,target
500,0.22,690,off-target
500,0.446,690,target
500,0.075,691,off-target
500,0.282,691,target
500,0.01,692,off-target
500,0.964,692,target
500,0.0,693,off-target
500,0.101,693,target
500,0.001,694,off-target
500,0.259,694,target
500,0.088,695,off-target
500,0.344,695,target
500,0.063,696,off-target
500,0.319,696,target
500,0.693,697,off-target
500,0.903,697,target
500,0.12,698,off-target
500,0.594,698,target
500,0.032,699,off-target
500,0.952,699,target
500,0.021,700,off-target
500,0.937,700,target
500,0.951,701,off-target
500,0.985,701,target
500,0.056,702,off-target
500,0.98,702,target
500,0.001,703,off-target
500,0.382,703,target
500,0.235,704,off-target
500,0.009,704,target
500,0.108,705,off-target
500,0.061,705,target
500,0.073,706,off-target
500,0.868,706,target
500,0.0,707,off-target
500,0.831,707,target
500,0.661,708,off-target
500,0.916,708,target
500,0.034,709,off-target
500,0.077,709,target
500,0.417,710,off-target
500,0.151,710,target
500,0.0,711,off-target
500,0.142,711,target
500,0.016,712,off-target
500,0.121,712,target
500,0.211,713,off-target
500,0.368,713,target
500,0.0,714,off-target
500,0.419,714,target
500,0.009,715,off-target
500,0.687,715,target
500,0.051,716,off-target
500,0.805,716,target
500,0.619,717,off-target
500,0.24,717,target
500,0.185,718,off-target
500,0.41,718,target
500,0.112,719,off-target
500,0.374,719,target
500,0.09,720,off-target
500,0.954,720,target
500,0.026,721,off-target
500,0.242,721,target
500,0.013,722,off-target
500,0.976,722,target
500,0.147,723,off-target
500,0.183,723,target
500,0.093,724,off-target
500,0.824,724,target
500,0.213,725,off-target
500,0.903,725,target
500,0.009,726,off-target
500,0.153,726,target
500,0.002,727,off-target
500,0.057,727,target
500,0.033,728,off-target
500,0.063,728,target
500,0.515,729,off-target
500,0.226,729,target
500,0.652,730,off-target
500,0.693,730,target
500,0.011,731,off-target
500,0.051,731,target
500,0.0,732,off-target
500,0.467,732,target
500,0.001,733,off-target
500,0.945,733,target
500,0.221,734,off-target
500,0.594,734,target
500,0.063,735,off-target
500,0.823,735,target
500,0.073,736,off-target
500,0.664,736,target
500,0.667,737,off-target
500,0.36,737,target
500,0.417,738,off-target
500,0.827,738,target
500,0.028,739,off-target
500,0.68,739,target
500,0.01,740,off-target
500,0.179,740,target
500,0.016,741,off-target
500,0.462,741,target
500,0.0,742,off-target
500,0.696,742,target
500,0.0,743,off-target
500,0.375,743,target
500,0.003,744,off-target
500,0.279,744,target
500,0.015,745,off-target
500,0.19,745,target
500,0.11,746,off-target
500,0.45,746,target
500,0.004,747,off-target
500,0.348,747,target
500,0.262,748,off-target
500,0.309,748,target
500,0.001,749,off-target
500,0.828,749,target
500,0.016,750,off-target
500,0.011,750,target
500,0.029,751,off-target
500,0.622,751,target
500,0.043,752,off-target
500,0.775,752,target
500,0.222,753,off-target
500,0.84,753,target
500,0.26,754,off-target
500,0.273,754,target
500,0.003,755,off-target
500,0.914,755,target
500,0.049,756,off-target
500,0.758,756,target
500,0.041,757,off-target
500,0.447,757,target
500,0.0,758,off-target
500,0.224,758,target
500,0.094,759,off-target
500,0.954,759,target
500,0.026,760,off-target
500,0.857,760,target
500,0.626,761,off-target
500,0.213,761,target
500,0.475,762,off-target
500,0.715,762,target
500,0.011,763,off-target
500,0.669,763,target
500,0.014,764,off-target
500,0.993,764,target
500,0.71,765,off-target
500,0.071,765,target
500,0.488,766,off-target
500,0.85,766,target
500,0.005,767,off-target
500,0.863,767,target
500,0.666,768,off-target
500,0.266,768,target
500,0.003,769,off-target
500,0.596,769,target
500,0.37,770,off-target
500,0.122,770,target
500,0.0,771,off-target
500,0.604,771,target
500,0.366,772,off-target
500,0.169,772,target
500,0.0,773,off-target
500,0.871,773,target
500,0.232,774,off-target
500,0.778,774,target
500,0.006,775,off-target
500,0.175,775,target
500,0.019,776,off-target
500,0.199,776,target
500,0.01,777,off-target
500,0.039,777,target
500,0.197,778,off-target
500,0.146,778,target
500,0.331,779,off-target
500,0.53,779,target
500,0.007,780,off-target
500,0.746,780,target
500,0.62,781,off-target
500,0.75,781,target
500,0.158,782,off-target
500,0.119,782,target
500,0.023,783,off-target
500,0.346,783,target
500,0.04,784,off-target
500,0.713,784,target
500,0.0,785,off-target
500,0.369,785,target
500,0.265,786,off-target
500,0.253,786,target
500,0.976,787,off-target
500,0.466,787,target
500,0.002,788,off-target
500,0.493,788,target
500,0.973,789,off-target
500,0.367,789,target
500,0.013,790,off-target
500,0.454,790,target
500,0.152,791,off-target
500,0.521,791,target
500,0.059,792,off-target
500,0.608,792,target
500,0.274,793,off-target
500,0.017,793,target
500,0.23,794,off-target
500,0.058,794,target
500,0.185,795,off-target
500,0.421,795,target
500,0.101,796,off-target
500,0.367,796,target
500,0.06,797,off-target
500,0.408,797,target
500,0.001,798,off-target
500,0.077,798,target
500,0.009,799,off-target
500,0.296,799,target
500,0.116,800,off-target
500,0.096,800,target
500,0.046,801,off-target
500,0.463,801,target
500,0.175,802,off-target
500,0.589,802,target
500,0.638,803,off-target
500,0.317,803,target
500,0.047,804,off-target
500,0.026,804,target
500,0.16,805,off-target
500,0.445,805,target
500,0.004,806,off-target
500,0.013,806,target
500,0.31,807,off-target
500,0.995,807,target
500,0.89,808,off-target
500,0.172,808,target
500,0.931,809,off-target
500,0.593,809,target
500,0.234,810,off-target
500,0.669,810,target
500,0.057,811,off-target
500,0.592,811,target
500,0.02,812,off-target
500,0.913,812,target
500,0.042,813,off-target
500,0.956,813,target
500,0.068,814,off-target
500,0.063,814,target
500,0.051,815,off-target
500,0.384,815,target
500,0.217,816,off-target
500,0.958,816,target
500,0.585,817,off-target
500,0.106,817,target
500,0.048,818,off-target
500,0.937,818,target
500,0.014,819,off-target
500,0.367,819,target
500,0.157,820,off-target
500,0.125,820,target
500,0.007,821,off-target
500,0.34,821,target
500,0.015,822,off-target
500,0.44,822,target
500,0.406,823,off-target
500,0.526,823,target
500,0.091,824,off-target
500,0.82,824,target
500,0.002,825,off-target
500,0.047,825,target
500,0.251,826,off-target
500,0.433,826,target
500,0.024,827,off-target
500,0.088,827,target
500,0.096,828,off-target
500,0.944,828,target
500,0.136,829,off-target
500,0.197,829,target
500,0.123,830,off-target
500,0.736,830,target
500,0.001,831,off-target
500,0.112,831,target
500,0.009,832,off-target
500,0.681,832,target
500,0.007,833,off-target
500,0.293,833,target
500,0.13,834,off-target
500,0.829,834,target
500,0.0,835,off-target
500,0.564,835,target
500,0.157,836,off-target
500,0.864,836,target
500,0.012,837,off-target
500,0.3,837,target
500,0.048,838,off-target
500,0.681,838,target
500,0.005,839,off-target
500,0.888,839,target
500,0.074,840,off-target
500,0.833,840,target
500,0.002,841,off-target
500,0.621,841,target
500,0.147,842,off-target
500,0.73,842,target
500,0.285,843,off-target
500,0.309,843,target
500,0.015,844,off-target
500,0.203,844,target
500,0.041,845,off-target
500,0.886,845,target
500,0.009,846,off-target
500,0.947,846,target
500,0.061,847,off-target
500,0.775,847,target
500,0.062,848,off-target
500,0.551,848,target
500,0.023,849,off-target
500,0.235,849,target
500,0.015,850,off-target
500,0.467,850,target
500,0.014,851,off-target
500,0.578,851,target
500,0.0,852,off-target
500,0.409,852,target
500,0.348,853,off-target
500,0.689,853,target
500,0.246,854,off-target
500,0.805,854,target
500,0.006,855,off-target
500,0.048,855,target
500,0.226,856,off-target
500,0.936,856,target
500,0.003,857,off-target
500,0.5,857,target
500,0.0,858,off-target
500,0.479,858,target
500,0.006,859,off-target
500,0.235,859,target
500,0.005,860,off-target
500,0.627,860,target
500,0.336,861,off-target
500,0.903,861,target
500,0.002,862,off-target
500,0.781,862,target
500,0.039,863,off-target
500,0.154,863,target
500,0.11,864,off-target
500,0.746,864,target
500,0.0,865,off-target
500,0.967,865,target
500,0.448,866,off-target
500,0.683,866,target
500,0.031,867,off-target
500,0.306,867,target
500,0.204,868,off-target
500,0.659,868,target
500,0.473,869,off-target
500,0.275,869,target
500,0.366,870,off-target
500,0.734,870,target
500,0.765,871,off-target
500,0.239,871,target
500,0.0,872,off-target
500,0.062,872,target
500,0.0,873,off-target
500,0.608,873,target
500,0.15,874,off-target
500,0.116,874,target
500,0.424,875,off-target
500,0.767,875,target
500,0.008,876,off-target
500,0.372,876,target
500,0.035,877,off-target
500,0.813,877,target
500,0.086,878,off-target
500,0.388,878,target
500,0.024,879,off-target
500,0.834,879,target
500,0.01,880,off-target
500,0.802,880,target
500,0.192,881,off-target
500,0.874,881,target
500,0.088,882,off-target
500,0.248,882,target
500,0.0,883,off-target
500,0.645,883,target
500,0.138,884,off-target
500,0.559,884,target
500,0.0,885,off-target
500,0.411,885,target
500,0.008,886,off-target
500,0.278,886,target
500,0.182,887,off-target
500,0.07,887,target
500,0.17,888,off-target
500,0.752,888,target
500,0.014,889,off-target
500,0.077,889,target
500,0.008,890,off-target
500,0.169,890,target
500,0.051,891,off-target
500,0.217,891,target
500,0.009,892,off-target
500,0.893,892,target
500,0.323,893,off-target
500,0.355,893,target
500,0.001,894,off-target
500,0.353,894,target
500,0.0,895,off-target
500,0.921,895,target
500,0.086,896,off-target
500,0.061,896,target
500,0.675,897,off-target
500,0.102,897,target
500,0.013,898,off-target
500,0.093,898,target
500,0.149,899,off-target
500,0.821,899,target
500,0.232,900,off-target
500,0.514,900,target
500,0.018,901,off-target
500,0.906,901,target
500,0.02,902,off-target
500,0.389,902,target
500,0.013,903,off-target
500,0.809,903,target
500,0.038,904,off-target
500,0.842,904,target
500,0.092,905,off-target
500,0.52,905,target
500,0.863,906,off-target
500,0.393,906,target
500,0.0,907,off-target
500,0.013,907,target
500,0.433,908,off-target
500,0.48,908,target
500,0.009,909,off-target
500,0.143,909,target
500,0.024,910,off-target
500,0.057,910,target
500,0.268,911,off-target
500,0.864,911,target
500,0.0,912,off-target
500,0.761,912,target
500,0.704,913,off-target
500,0.088,913,target
500,0.001,914,off-target
500,0.568,914,target
500,0.05,915,off-target
500,0.045,915,target
500,0.009,916,off-target
500,0.077,916,target
500,0.597,917,off-target
500,0.945,917,target
500,0.08,918,off-target
500,0.369,918,target
500,0.087,919,off-target
500,0.586,919,target
500,0.028,920,off-target
500,0.382,920,target
500,0.042,921,off-target
500,0.14,921,target
500,0.08,922,off-target
500,0.859,922,target
500,0.026,923,off-target
500,0.493,923,target
500,0.109,924,off-target
500,0.645,924,target
500,0.548,925,off-target
500,0.543,925,target
500,0.224,926,off-target
500,0.62,926,target
500,0.034,927,off-target
500,0.573,927,target
500,0.019,928,off-target
500,0.037,928,target
500,0.139,929,off-target
500,0.008,929,target
500,0.004,930,off-target
500,0.351,930,target
500,0.005,931,off-target
500,0.022,931,target
500,0.175,932,off-target
500,0.535,932,target
500,0.01,933,off-target
500,0.544,933,target
500,0.312,934,off-target
500,0.309,934,target
500,0.229,935,off-target
500,0.993,935,target
500,0.016,936,off-target
500,0.516,936,target
500,0.267,937,off-target
500,0.163,937,target
500,0.146,938,off-target
500,0.671,938,target
500,0.0,939,off-target
500,0.325,939,target
500,0.046,940,off-target
500,0.322,940,target
500,0.072,941,off-target
500,0.377,941,target
500,0.22,942,off-target
500,0.966,942,target
500,0.068,943,off-target
500,0.37,943,target
500,0.101,944,off-target
500,0.255,944,target
500,0.232,945,off-target
500,0.357,945,target
500,0.574,946,off-target
500,0.441,946,target
500,0.116,947,off-target
500,0.303,947,target
500,0.111,948,off-target
500,0.268,948,target
500,0.064,949,off-target
500,0.252,949,target
500,0.001,950,off-target
500,0.528,950,target
500,0.198,951,off-target
500,0.743,951,target
500,0.375,952,off-target
500,0.915,952,target
500,0.006,953,off-target
500,0.097,953,target
500,0.0,954,off-target
500,0.537,954,target
500,0.064,955,off-target
500,0.751,955,target
500,0.001,956,off-target
500,0.193,956,target
500,0.018,957,off-target
500,0.582,957,target
500,0.02,958,off-target
500,0.992,958,target
500,0.73,959,off-target
500,0.039,959,target
500,0.124,960,off-target
500,0.855,960,target
500,0.033,961,off-target
500,0.326,961,target
500,0.004,962,off-target
500,0.288,962,target
500,0.358,963,off-target
500,0.95,963,target
500,0.121,964,off-target
500,0.948,964,target
500,0.016,965,off-target
500,0.088,965,target
500,0.076,966,off-target
500,0.437,966,target
500,0.0,967,off-target
500,0.264,967,target
500,0.016,968,off-target
500,0.14,968,target
500,0.2,969,off-target
500,0.495,969,target
500,0.137,970,off-target
500,0.216,970,target
500,0.495,971,off-target
500,0.27,971,target
500,0.002,972,off-target
500,0.79,972,target
500,0.002,973,off-target
500,0.558,973,target
500,0.0,974,off-target
500,0.521,974,target
500,0.026,975,off-target
500,0.6,975,target
500,0.015,976,off-target
500,0.357,976,target
500,0.003,977,off-target
500,0.576,977,target
500,0.027,978,off-target
500,0.512,978,target
500,0.0,979,off-target
500,0.085,979,target
500,0.02,980,off-target
500,0.774,980,target
500,0.022,981,off-target
500,0.775,981,target
500,0.191,982,off-target
500,0.004,982,target
500,0.059,983,off-target
500,0.398,983,target
500,0.003,984,off-target
500,0.346,984,target
500,0.002,985,off-target
500,0.624,985,target
500,0.221,986,off-target
500,0.72,986,target
500,0.002,987,off-target
500,0.413,987,target
500,0.004,988,off-target
500,0.68,988,target
500,0.036,989,off-target
500,0.661,989,target
500,0.141,990,off-target
500,0.707,990,target
500,0.065,991,off-target
500,0.325,991,target
500,0.279,992,off-target
500,0.907,992,target
500,0.182,993,off-target
500,0.254,993,target
500,0.006,994,off-target
500,0.207,994,target
500,0.007,995,off-target
500,0.261,995,target
500,0.078,996,off-target
500,0.368,996,target
500,0.731,997,off-target
500,0.133,997,target
500,0.007,998,off-target
500,0.117,998,target
500,0.075,999,off-target
500,0.873,999,target
