n,p_value,var_est,seed,type
500,0.036,0.25,117,off-target
500,0.605,0.0,117,off-target noiseless
500,0.704,64.0,117,target
500,0.775,0.0,117,target noiseless
500,0.0,1.0,118,off-target
500,0.362,0.0,118,off-target noiseless
500,0.377,256.0,118,target
500,0.843,0.0,118,target noiseless
500,0.0,1.0,119,off-target
500,0.089,0.0,119,off-target noiseless
500,0.04,64.0,119,target
500,0.379,0.0,119,target noiseless
500,0.002,0.25,120,off-target
500,0.572,0.0,120,off-target noiseless
500,0.145,16.0,120,target
500,0.516,0.0,120,target noiseless
500,0.0,4.0,121,off-target
500,0.091,0.0,121,off-target noiseless
500,0.952,4.0,121,target
500,0.933,0.0,121,target noiseless
500,0.0,0.25,122,off-target
500,0.093,0.0,122,off-target noiseless
500,0.427,4.0,122,target
500,0.779,0.0,122,target noiseless
500,0.0,1.0,123,off-target
500,0.428,0.0,123,off-target noiseless
500,0.486,16.0,123,target
500,0.435,0.0,123,target noiseless
500,0.0,1.0,124,off-target
500,0.028,0.0,124,off-target noiseless
500,0.293,64.0,124,target
500,0.114,0.0,124,target noiseless
500,0.0,1.0,125,off-target
500,0.066,0.0,125,off-target noiseless
500,0.41,64.0,125,target
500,0.301,0.0,125,target noiseless
500,0.0,0.25,126,off-target
500,0.124,0.0,126,off-target noiseless
500,0.79,256.0,126,target
500,0.595,0.0,126,target noiseless
500,0.0,1.0,127,off-target
500,0.024,0.0,127,off-target noiseless
500,0.963,64.0,127,target
500,0.619,0.0,127,target noiseless
500,0.0,1.0,128,off-target
500,0.236,0.0,128,off-target noiseless
500,0.98,4.0,128,target
500,0.323,0.0,128,target noiseless
500,0.0,1.0,129,off-target
500,0.406,0.0,129,off-target noiseless
500,0.427,1024.0,129,target
500,0.64,0.0,129,target noiseless
500,0.0,0.25,130,off-target
500,0.095,0.0,130,off-target noiseless
500,0.313,0.0625,130,target
500,0.154,0.0,130,target noiseless
500,0.0,1.0,131,off-target
500,0.039,0.0,131,off-target noiseless
500,0.528,4.0,131,target
500,0.177,0.0,131,target noiseless
500,0.0,1.0,132,off-target
500,0.197,0.0,132,off-target noiseless
500,0.808,16.0,132,target
500,0.347,0.0,132,target noiseless
500,0.0,1.0,133,off-target
500,0.223,0.0,133,off-target noiseless
500,0.888,64.0,133,target
500,0.454,0.0,133,target noiseless
500,0.0,1.0,134,off-target
500,0.147,0.0,134,off-target noiseless
500,0.356,16.0,134,target
500,0.486,0.0,134,target noiseless
500,0.0,1.0,135,off-target
500,0.178,0.0,135,off-target noiseless
500,0.778,64.0,135,target
500,0.514,0.0,135,target noiseless
500,0.0,1.0,136,off-target
500,0.456,0.0,136,off-target noiseless
500,0.735,1.0,136,target
500,0.06,0.0,136,target noiseless
500,0.0,1.0,137,off-target
500,0.285,0.0,137,off-target noiseless
500,0.233,1.0,137,target
500,0.967,0.0,137,target noiseless
500,0.0,1.0,138,off-target
500,0.147,0.0,138,off-target noiseless
500,0.133,1.0,138,target
500,0.978,0.0,138,target noiseless
500,0.0,1.0,139,off-target
500,0.102,0.0,139,off-target noiseless
500,0.859,16.0,139,target
500,0.221,0.0,139,target noiseless
500,0.0,1.0,140,off-target
500,0.603,0.0,140,off-target noiseless
500,0.894,1.0,140,target
500,0.54,0.0,140,target noiseless
500,0.0,1.0,141,off-target
500,0.048,0.0,141,off-target noiseless
500,0.478,64.0,141,target
500,0.906,0.0,141,target noiseless
500,0.373,0.25,142,off-target
500,0.066,0.0,142,off-target noiseless
500,0.952,4.0,142,target
500,0.655,0.0,142,target noiseless
500,0.0,1.0,143,off-target
500,0.003,0.0,143,off-target noiseless
500,0.311,1.0,143,target
500,0.571,0.0,143,target noiseless
500,0.0,1.0,144,off-target
500,0.061,0.0,144,off-target noiseless
500,0.499,16.0,144,target
500,0.928,0.0,144,target noiseless
500,0.0,1.0,145,off-target
500,0.356,0.0,145,off-target noiseless
500,0.841,16.0,145,target
500,0.457,0.0,145,target noiseless
500,0.042,0.0625,146,off-target
500,0.17,0.0,146,off-target noiseless
500,0.588,256.0,146,target
500,0.992,0.0,146,target noiseless
500,0.0,1.0,147,off-target
500,0.148,0.0,147,off-target noiseless
500,0.97,64.0,147,target
500,0.082,0.0,147,target noiseless
500,0.0,1.0,148,off-target
500,0.01,0.0,148,off-target noiseless
500,0.86,4.0,148,target
500,0.532,0.0,148,target noiseless
500,0.018,0.25,149,off-target
500,0.075,0.0,149,off-target noiseless
500,0.978,16.0,149,target
500,0.573,0.0,149,target noiseless
500,0.0,1.0,150,off-target
500,0.17,0.0,150,off-target noiseless
500,0.544,4096.0,150,target
500,0.101,0.0,150,target noiseless
500,0.001,0.25,151,off-target
500,0.0,0.0,151,off-target noiseless
500,0.008,1.0,151,target
500,0.856,0.0,151,target noiseless
500,0.0,1.0,152,off-target
500,0.076,0.0,152,off-target noiseless
500,0.861,64.0,152,target
500,0.619,0.0,152,target noiseless
500,0.0,1.0,153,off-target
500,0.006,0.0,153,off-target noiseless
500,0.64,4.0,153,target
500,0.489,0.0,153,target noiseless
500,0.0,1.0,154,off-target
500,0.21,0.0,154,off-target noiseless
500,0.918,256.0,154,target
500,0.742,0.0,154,target noiseless
500,0.0,1.0,155,off-target
500,0.01,0.0,155,off-target noiseless
500,0.845,64.0,155,target
500,0.376,0.0,155,target noiseless
500,0.001,1.0,156,off-target
500,0.0,0.0,156,off-target noiseless
500,0.887,4.0,156,target
500,0.794,0.0,156,target noiseless
500,0.0,1.0,157,off-target
500,0.054,0.0,157,off-target noiseless
500,0.201,64.0,157,target
500,0.578,0.0,157,target noiseless
500,0.0,1.0,158,off-target
500,0.004,0.0,158,off-target noiseless
500,0.328,256.0,158,target
500,0.743,0.0,158,target noiseless
500,0.0,1.0,159,off-target
500,0.027,0.0,159,off-target noiseless
500,0.847,1024.0,159,target
500,0.191,0.0,159,target noiseless
500,0.0,1.0,160,off-target
500,0.058,0.0,160,off-target noiseless
500,0.827,64.0,160,target
500,0.642,0.0,160,target noiseless
500,0.0,1.0,161,off-target
500,0.014,0.0,161,off-target noiseless
500,0.019,256.0,161,target
500,0.589,0.0,161,target noiseless
500,0.0,1.0,162,off-target
500,0.484,0.0,162,off-target noiseless
500,0.373,256.0,162,target
500,0.059,0.0,162,target noiseless
500,0.0,1.0,163,off-target
500,0.254,0.0,163,off-target noiseless
500,0.796,64.0,163,target
500,0.026,0.0,163,target noiseless
500,0.0,1.0,164,off-target
500,0.01,0.0,164,off-target noiseless
500,0.556,16.0,164,target
500,0.359,0.0,164,target noiseless
500,0.017,0.25,165,off-target
500,0.636,0.0,165,off-target noiseless
500,0.711,1.0,165,target
500,0.75,0.0,165,target noiseless
500,0.0,1.0,166,off-target
500,0.001,0.0,166,off-target noiseless
500,0.488,64.0,166,target
500,0.128,0.0,166,target noiseless
500,0.0,1.0,167,off-target
500,0.13,0.0,167,off-target noiseless
500,0.783,1024.0,167,target
500,0.642,0.0,167,target noiseless
500,0.0,1.0,168,off-target
500,0.542,0.0,168,off-target noiseless
500,0.8,0.25,168,target
500,0.01,0.0,168,target noiseless
500,0.0,1.0,169,off-target
500,0.122,0.0,169,off-target noiseless
500,0.958,4.0,169,target
500,0.46,0.0,169,target noiseless
500,0.001,1.0,170,off-target
500,0.71,0.0,170,off-target noiseless
500,0.685,16.0,170,target
500,0.812,0.0,170,target noiseless
500,0.03,0.0625,171,off-target
500,0.01,0.0,171,off-target noiseless
500,0.395,1.0,171,target
500,0.415,0.0,171,target noiseless
500,0.001,0.25,172,off-target
500,0.681,0.0,172,off-target noiseless
500,0.495,64.0,172,target
500,0.47,0.0,172,target noiseless
500,0.013,0.0625,173,off-target
500,0.02,0.0,173,off-target noiseless
500,0.309,64.0,173,target
500,0.129,0.0,173,target noiseless
500,0.0,4.0,174,off-target
500,0.024,0.0,174,off-target noiseless
500,0.177,1.0,174,target
500,0.474,0.0,174,target noiseless
500,0.0,1.0,175,off-target
500,0.343,0.0,175,off-target noiseless
500,0.233,16.0,175,target
500,0.587,0.0,175,target noiseless
500,0.0,1.0,176,off-target
500,0.199,0.0,176,off-target noiseless
500,0.324,4.0,176,target
500,0.114,0.0,176,target noiseless
500,0.0,1.0,177,off-target
500,0.784,0.0,177,off-target noiseless
500,0.269,16.0,177,target
500,0.682,0.0,177,target noiseless
500,0.0,1.0,178,off-target
500,0.798,0.0,178,off-target noiseless
500,0.324,64.0,178,target
500,0.851,0.0,178,target noiseless
500,0.0,1.0,179,off-target
500,0.008,0.0,179,off-target noiseless
500,0.99,1024.0,179,target
500,0.962,0.0,179,target noiseless
500,0.0,1.0,180,off-target
500,0.085,0.0,180,off-target noiseless
500,0.543,1.0,180,target
500,0.734,0.0,180,target noiseless
500,0.0,1.0,181,off-target
500,0.031,0.0,181,off-target noiseless
500,0.361,16.0,181,target
500,0.212,0.0,181,target noiseless
500,0.0,1.0,182,off-target
500,0.328,0.0,182,off-target noiseless
500,0.796,1024.0,182,target
500,0.628,0.0,182,target noiseless
500,0.328,0.0625,183,off-target
500,0.032,0.0,183,off-target noiseless
500,0.345,4.0,183,target
500,0.524,0.0,183,target noiseless
500,0.0,4.0,184,off-target
500,0.006,0.0,184,off-target noiseless
500,0.488,4096.0,184,target
500,0.074,0.0,184,target noiseless
500,0.0,0.25,185,off-target
500,0.013,0.0,185,off-target noiseless
500,0.582,1024.0,185,target
500,0.27,0.0,185,target noiseless
500,0.0,1.0,186,off-target
500,0.149,0.0,186,off-target noiseless
500,0.878,256.0,186,target
500,0.19,0.0,186,target noiseless
500,0.0,1.0,187,off-target
500,0.012,0.0,187,off-target noiseless
500,0.414,64.0,187,target
500,0.045,0.0,187,target noiseless
500,0.0,1.0,188,off-target
500,0.013,0.0,188,off-target noiseless
500,0.583,64.0,188,target
500,0.085,0.0,188,target noiseless
500,0.0,1.0,189,off-target
500,0.008,0.0,189,off-target noiseless
500,0.529,16.0,189,target
500,0.715,0.0,189,target noiseless
500,0.0,1.0,190,off-target
500,0.097,0.0,190,off-target noiseless
500,0.026,64.0,190,target
500,0.008,0.0,190,target noiseless
500,0.0,1.0,191,off-target
500,0.043,0.0,191,off-target noiseless
500,0.445,4.0,191,target
500,0.249,0.0,191,target noiseless
500,0.0,1.0,192,off-target
500,0.141,0.0,192,off-target noiseless
500,0.044,0.25,192,target
500,0.099,0.0,192,target noiseless
500,0.0,0.25,193,off-target
500,0.086,0.0,193,off-target noiseless
500,0.073,4.0,193,target
500,0.802,0.0,193,target noiseless
500,0.0,1.0,194,off-target
500,0.018,0.0,194,off-target noiseless
500,0.984,4.0,194,target
500,0.862,0.0,194,target noiseless
500,0.213,0.25,195,off-target
500,0.002,0.0,195,off-target noiseless
500,0.851,64.0,195,target
500,0.44,0.0,195,target noiseless
500,0.0,1.0,196,off-target
500,0.214,0.0,196,off-target noiseless
500,0.262,64.0,196,target
500,0.695,0.0,196,target noiseless
500,0.0,1.0,197,off-target
500,0.002,0.0,197,off-target noiseless
500,0.816,64.0,197,target
500,0.963,0.0,197,target noiseless
500,0.001,1.0,198,off-target
500,0.11,0.0,198,off-target noiseless
500,0.295,4.0,198,target
500,0.348,0.0,198,target noiseless
500,0.003,0.25,199,off-target
500,0.013,0.0,199,off-target noiseless
500,0.377,64.0,199,target
500,0.241,0.0,199,target noiseless
500,0.0,1.0,200,off-target
500,0.091,0.0,200,off-target noiseless
500,0.794,1.0,200,target
500,0.174,0.0,200,target noiseless
500,0.17,0.0625,201,off-target
500,0.009,0.0,201,off-target noiseless
500,0.241,64.0,201,target
500,0.535,0.0,201,target noiseless
500,0.0,4.0,202,off-target
500,0.107,0.0,202,off-target noiseless
500,0.973,1.0,202,target
500,0.069,0.0,202,target noiseless
500,0.0,1.0,203,off-target
500,0.014,0.0,203,off-target noiseless
500,0.497,1024.0,203,target
500,0.659,0.0,203,target noiseless
500,0.0,1.0,204,off-target
