n,p_value,var_est,seed,type
500,0.932,0.0,144,target noiseless
500,0.0,0.25,145,off-target
500,0.0,0.0,145,off-target noiseless
500,0.454,1024.0,145,target
500,0.49,0.0,145,target noiseless
500,0.0,0.0625,146,off-target
500,0.0,0.0,146,off-target noiseless
500,0.047,16.0,146,target
500,0.495,0.0,146,target noiseless
500,0.0,1.0,147,off-target
500,0.0,0.0,147,off-target noiseless
500,0.358,64.0,147,target
500,0.481,0.0,147,target noiseless
500,0.0,0.0625,148,off-target
500,0.0,0.0,148,off-target noiseless
500,0.337,4.0,148,target
500,0.923,0.0,148,target noiseless
500,0.0,0.0625,149,off-target
500,0.0,0.0,149,off-target noiseless
500,0.814,16.0,149,target
500,0.371,0.0,149,target noiseless
500,0.0,0.0625,150,off-target
500,0.0,0.0,150,off-target noiseless
500,0.204,1.0,150,target
500,0.196,0.0,150,target noiseless
500,0.0,0.25,151,off-target
500,0.0,0.0,151,off-target noiseless
500,0.59,64.0,151,target
500,0.727,0.0,151,target noiseless
500,0.0,0.0625,152,off-target
500,0.0,0.0,152,off-target noiseless
500,0.252,1024.0,152,target
500,0.618,0.0,152,target noiseless
500,0.0,1.0,153,off-target
500,0.0,0.0,153,off-target noiseless
500,0.511,16.0,153,target
500,0.154,0.0,153,target noiseless
500,0.0,0.0625,154,off-target
500,0.0,0.0,154,off-target noiseless
500,0.001,64.0,154,target
500,0.225,0.0,154,target noiseless
500,0.0,0.0625,155,off-target
500,0.0,0.0,155,off-target noiseless
500,0.483,1.0,155,target
500,0.012,0.0,155,target noiseless
500,0.0,0.0625,156,off-target
500,0.0,0.0,156,off-target noiseless
500,0.515,16.0,156,target
500,0.502,0.0,156,target noiseless
500,0.0,0.0625,157,off-target
500,0.0,0.0,157,off-target noiseless
500,0.368,16.0,157,target
500,0.487,0.0,157,target noiseless
500,0.0,0.0625,158,off-target
500,0.0,0.0,158,off-target noiseless
500,0.816,16.0,158,target
500,0.859,0.0,158,target noiseless
500,0.0,256.0,159,off-target
