n,t,p_value,seed,type
500,0,0.11,257,target
500,100,0.872,257,off-target
500,100,0.381,257,target
500,500,0.81,257,off-target
500,500,0.803,257,target
500,1000,0.783,257,off-target
500,1000,0.829,257,target
500,0,0.037,258,off-target
500,0,0.626,258,target
500,100,0.016,258,off-target
500,100,0.802,258,target
500,500,0.232,258,off-target
500,500,0.916,258,target
500,1000,0.906,258,off-target
500,1000,0.465,258,target
500,0,0.854,259,off-target
500,0,0.591,259,target
500,100,0.712,259,off-target
500,100,0.706,259,target
500,500,0.418,259,off-target
500,500,0.965,259,target
500,1000,0.31,259,off-target
500,1000,0.807,259,target
500,0,0.797,260,off-target
500,0,0.331,260,target
500,100,0.662,260,off-target
500,100,0.372,260,target
500,500,0.505,260,off-target
500,500,0.156,260,target
500,1000,0.315,260,off-target
500,1000,0.677,260,target
500,0,0.624,261,off-target
500,0,0.314,261,target
500,100,0.897,261,off-target
500,100,0.164,261,target
500,500,0.904,261,off-target
500,500,0.412,261,target
500,1000,0.25,261,off-target
500,1000,0.611,261,target
500,0,0.378,262,off-target
500,0,0.507,262,target
500,100,0.404,262,off-target
500,100,0.837,262,target
500,500,0.28,262,off-target
500,500,0.158,262,target
500,1000,0.294,262,off-target
500,1000,0.269,262,target
500,0,0.939,263,off-target
500,0,0.267,263,target
500,100,0.936,263,off-target
500,100,0.152,263,target
500,500,0.873,263,off-target
500,500,0.864,263,target
500,1000,0.997,263,off-target
500,1000,0.625,263,target
500,0,0.77,264,off-target
500,0,0.962,264,target
500,100,0.807,264,off-target
500,100,0.959,264,target
500,500,0.687,264,off-target
500,500,0.907,264,target
500,1000,0.47,264,off-target
500,1000,0.933,264,target
500,0,0.819,265,off-target
500,0,0.639,265,target
500,100,0.796,265,off-target
500,100,0.579,265,target
500,500,0.29,265,off-target
500,500,0.792,265,target
500,1000,0.951,265,off-target
500,1000,0.899,265,target
500,0,0.458,266,off-target
500,0,0.615,266,target
500,100,0.584,266,off-target
500,100,0.89,266,target
500,500,0.352,266,off-target
500,500,0.435,266,target
500,1000,0.243,266,off-target
500,1000,0.004,266,target
500,0,0.798,267,off-target
500,0,0.571,267,target
500,100,0.843,267,off-target
500,100,0.23,267,target
500,500,0.56,267,off-target
500,500,0.684,267,target
500,1000,0.663,267,off-target
500,1000,0.754,267,target
500,0,0.524,268,off-target
500,0,0.374,268,target
500,100,0.232,268,off-target
500,100,0.188,268,target
500,500,0.57,268,off-target
500,500,0.457,268,target
500,1000,0.988,268,off-target
500,1000,0.744,268,target
500,0,0.203,269,off-target
500,0,0.977,269,target
500,100,0.31,269,off-target
500,100,0.907,269,target
500,500,0.031,269,off-target
500,500,0.728,269,target
500,1000,0.073,269,off-target
500,1000,0.166,269,target
500,0,0.872,270,off-target
500,0,0.772,270,target
500,100,0.225,270,off-target
500,100,0.85,270,target
500,500,0.615,270,off-target
500,500,0.293,270,target
500,1000,0.07,270,off-target
500,1000,0.005,270,target
500,0,0.731,271,off-target
500,0,0.768,271,target
500,100,0.768,271,off-target
500,100,0.936,271,target
500,500,0.243,271,off-target
500,500,0.823,271,target
500,1000,0.231,271,off-target
500,1000,0.832,271,target
500,0,0.919,272,off-target
500,0,0.406,272,target
500,100,0.597,272,off-target
500,100,0.641,272,target
500,500,0.416,272,off-target
500,500,0.205,272,target
500,1000,0.158,272,off-target
500,1000,0.82,272,target
500,0,0.355,273,off-target
500,0,0.596,273,target
500,100,0.29,273,off-target
500,100,0.881,273,target
500,500,0.878,273,off-target
500,500,0.217,273,target
500,1000,0.99,273,off-target
500,1000,0.721,273,target
500,0,0.143,274,off-target
500,0,0.145,274,target
500,100,0.163,274,off-target
500,100,0.763,274,target
500,500,0.902,274,off-target
500,500,0.648,274,target
500,1000,0.785,274,off-target
500,1000,0.542,274,target
500,0,0.425,275,off-target
500,0,0.394,275,target
500,100,0.461,275,off-target
500,100,0.455,275,target
500,500,0.031,275,off-target
500,500,0.707,275,target
500,1000,0.012,275,off-target
500,1000,0.908,275,target
500,0,0.467,276,off-target
500,0,0.13,276,target
500,100,0.818,276,off-target
500,100,0.02,276,target
500,500,0.856,276,off-target
500,500,0.354,276,target
500,1000,0.502,276,off-target
500,1000,0.341,276,target
500,0,0.739,277,off-target
500,0,0.45,277,target
500,100,0.726,277,off-target
500,100,0.686,277,target
500,500,0.979,277,off-target
500,500,0.618,277,target
500,1000,0.969,277,off-target
500,1000,0.772,277,target
500,0,0.014,278,off-target
500,0,0.134,278,target
500,100,0.031,278,off-target
500,100,0.041,278,target
500,500,0.31,278,off-target
500,500,0.025,278,target
500,1000,0.126,278,off-target
500,1000,0.706,278,target
500,0,0.648,279,off-target
500,0,0.978,279,target
500,100,0.89,279,off-target
500,100,0.929,279,target
500,500,0.953,279,off-target
500,500,0.963,279,target
500,1000,0.736,279,off-target
500,1000,0.512,279,target
500,0,0.704,280,off-target
500,0,0.417,280,target
500,100,0.812,280,off-target
500,100,0.68,280,target
500,500,0.946,280,off-target
500,500,0.827,280,target
500,1000,0.917,280,off-target
500,1000,0.758,280,target
500,0,0.404,281,off-target
500,0,0.192,281,target
500,100,0.36,281,off-target
500,100,0.126,281,target
500,500,0.632,281,off-target
500,500,0.267,281,target
500,1000,0.124,281,off-target
500,1000,0.137,281,target
500,0,0.433,282,off-target
500,0,0.215,282,target
500,100,0.606,282,off-target
500,100,0.04,282,target
500,500,0.086,282,off-target
500,500,0.085,282,target
500,1000,0.376,282,off-target
500,1000,0.132,282,target
500,0,0.354,283,off-target
500,0,0.955,283,target
500,100,0.081,283,off-target
500,100,0.696,283,target
500,500,0.446,283,off-target
500,500,0.661,283,target
500,1000,0.713,283,off-target
500,1000,0.679,283,target
500,0,0.14,284,off-target
500,0,0.624,284,target
500,100,0.074,284,off-target
500,100,0.841,284,target
500,500,0.466,284,off-target
500,500,0.752,284,target
500,1000,0.71,284,off-target
500,1000,0.917,284,target
500,0,0.279,285,off-target
500,0,0.548,285,target
500,100,0.127,285,off-target
500,100,0.414,285,target
500,500,0.125,285,off-target
500,500,0.469,285,target
500,1000,0.249,285,off-target
500,1000,0.421,285,target
500,0,0.32,286,off-target
500,0,0.015,286,target
500,100,0.266,286,off-target
500,100,0.003,286,target
500,500,0.77,286,off-target
500,500,0.234,286,target
500,1000,0.724,286,off-target
500,1000,0.287,286,target
500,0,0.094,287,off-target
500,0,0.675,287,target
500,100,0.139,287,off-target
500,100,0.59,287,target
500,500,0.914,287,off-target
500,500,0.789,287,target
500,1000,0.558,287,off-target
500,1000,0.492,287,target
500,0,0.894,288,off-target
500,0,0.128,288,target
500,100,0.717,288,off-target
500,100,0.156,288,target
500,500,0.702,288,off-target
500,500,0.575,288,target
500,1000,0.632,288,off-target
500,1000,0.239,288,target
500,0,0.568,289,off-target
500,0,0.727,289,target
500,100,0.468,289,off-target
500,100,0.708,289,target
500,500,0.173,289,off-target
500,500,0.541,289,target
500,1000,0.477,289,off-target
500,1000,0.696,289,target
500,0,0.899,290,off-target
500,0,0.166,290,target
500,100,0.786,290,off-target
500,100,0.269,290,target
500,500,0.587,290,off-target
500,500,0.043,290,target
500,1000,0.468,290,off-target
500,1000,0.229,290,target
500,0,0.117,291,off-target
500,0,0.537,291,target
500,100,0.401,291,off-target
500,100,0.263,291,target
500,500,0.258,291,off-target
500,500,0.965,291,target
500,1000,0.706,291,off-target
500,1000,0.959,291,target
500,0,0.966,292,off-target
500,0,0.241,292,target
500,100,0.691,292,off-target
500,100,0.514,292,target
500,500,0.079,292,off-target
500,500,0.984,292,target
500,1000,0.735,292,off-target
500,1000,0.811,292,target
500,0,0.653,293,off-target
500,0,0.917,293,target
500,100,0.952,293,off-target
500,100,0.744,293,target
500,500,0.992,293,off-target
500,500,0.557,293,target
500,1000,0.941,293,off-target
500,1000,0.831,293,target
500,0,0.001,294,off-target
500,0,0.716,294,target
500,100,0.016,294,off-target
500,100,0.256,294,target
500,500,0.192,294,off-target
500,500,0.871,294,target
500,1000,0.447,294,off-target
500,1000,0.521,294,target
500,0,0.385,295,off-target
500,0,0.204,295,target
500,100,0.449,295,off-target
500,100,0.247,295,target
500,500,0.92,295,off-target
500,500,0.235,295,target
500,1000,0.833,295,off-target
500,1000,0.469,295,target
500,0,0.401,296,off-target
500,0,0.682,296,target
500,100,0.178,296,off-target
500,100,0.66,296,target
500,500,0.661,296,off-target
500,500,0.954,296,target
500,1000,0.537,296,off-target
500,1000,0.881,296,target
500,0,0.235,297,off-target
500,0,0.795,297,target
500,100,0.186,297,off-target
500,100,0.799,297,target
500,500,0.068,297,off-target
500,500,0.705,297,target
500,1000,0.024,297,off-target
500,1000,0.587,297,target
500,0,0.986,298,off-target
500,0,0.796,298,target
500,100,0.977,298,off-target
500,100,0.933,298,target
500,500,0.941,298,off-target
500,500,0.934,298,target
500,1000,0.074,298,off-target
500,1000,0.899,298,target
500,0,0.038,299,off-target
500,0,0.114,299,target
500,100,0.448,299,off-target
500,100,0.126,299,target
500,500,0.493,299,off-target
500,500,0.537,299,target
500,1000,0.362,299,off-target
500,1000,0.088,299,target
500,0,0.971,300,off-target
500,0,0.564,300,target
500,100,0.888,300,off-target
500,100,0.672,300,target
500,500,0.821,300,off-target
500,500,0.405,300,target
500,1000,0.081,300,off-target
500,1000,0.134,300,target
500,0,0.869,301,off-target
500,0,0.394,301,target
500,100,0.624,301,off-target
500,100,0.196,301,target
500,500,0.858,301,off-target
500,500,0.274,301,target
500,1000,0.363,301,off-target
500,1000,0.045,301,target
500,0,0.047,302,off-target
500,0,0.929,302,target
500,100,0.392,302,off-target
500,100,0.971,302,target
500,500,0.436,302,off-target
500,500,0.887,302,target
500,1000,0.745,302,off-target
500,1000,0.01,302,target
500,0,0.25,303,off-target
500,0,0.257,303,target
500,100,0.378,303,off-target
500,100,0.201,303,target
500,500,0.73,303,off-target
500,500,0.035,303,target
500,1000,0.784,303,off-target
500,1000,0.027,303,target
500,0,0.05,304,off-target
500,0,0.954,304,target
500,100,0.007,304,off-target
500,100,0.971,304,target
500,500,0.062,304,off-target
500,500,0.565,304,target
500,1000,0.193,304,off-target
500,1000,0.777,304,target
500,0,0.708,305,off-target
500,0,0.366,305,target
500,100,0.478,305,off-target
500,100,0.649,305,target
500,500,0.22,305,off-target
500,500,0.918,305,target
500,1000,0.956,305,off-target
500,1000,0.565,305,target
500,0,0.743,306,off-target
500,0,0.717,306,target
500,100,0.294,306,off-target
500,100,0.833,306,target
500,500,0.421,306,off-target
500,500,0.635,306,target
500,1000,0.755,306,off-target
500,1000,0.879,306,target
500,0,0.208,307,off-target
500,0,0.4,307,target
500,100,0.136,307,off-target
500,100,0.143,307,target
500,500,0.523,307,off-target
500,500,0.119,307,target
500,1000,0.671,307,off-target
500,1000,0.281,307,target
500,0,0.76,308,off-target
500,0,0.625,308,target
500,100,0.798,308,off-target
500,100,0.84,308,target
500,500,0.709,308,off-target
500,500,0.589,308,target
500,1000,0.406,308,off-target
500,1000,0.121,308,target
500,0,0.993,309,off-target
500,0,0.793,309,target
500,100,0.781,309,off-target
500,100,0.842,309,target
500,500,0.393,309,off-target
500,500,0.183,309,target
500,1000,0.917,309,off-target
500,1000,0.558,309,target
500,0,0.438,310,off-target
500,0,0.095,310,target
500,100,0.562,310,off-target
500,100,0.128,310,target
500,500,0.806,310,off-target
500,500,0.928,310,target
500,1000,0.333,310,off-target
500,1000,0.516,310,target
500,0,0.65,311,off-target
500,0,0.563,311,target
500,100,0.446,311,off-target
500,100,0.205,311,target
500,500,0.908,311,off-target
500,500,0.187,311,target
500,1000,0.803,311,off-target
500,1000,0.922,311,target
500,0,0.271,312,off-target
500,0,0.488,312,target
500,100,0.498,312,off-target
500,100,0.351,312,target
500,500,0.485,312,off-target
500,500,0.212,312,target
500,1000,0.805,312,off-target
500,1000,0.482,312,target
500,0,0.801,313,off-target
500,0,0.895,313,target
500,100,0.837,313,off-target
500,100,0.954,313,target
500,500,0.661,313,off-target
500,500,0.833,313,target
500,1000,0.387,313,off-target
500,1000,0.85,313,target
500,0,0.646,314,off-target
500,0,0.886,314,target
500,100,0.478,314,off-target
500,100,0.945,314,target
500,500,0.361,314,off-target
500,500,0.951,314,target
500,1000,0.02,314,off-target
500,1000,0.823,314,target
500,0,0.075,315,off-target
500,0,0.106,315,target
500,100,0.211,315,off-target
500,100,0.468,315,target
500,500,0.099,315,off-target
500,500,0.724,315,target
500,1000,0.256,315,off-target
500,1000,0.285,315,target
500,0,0.789,316,off-target
500,0,0.568,316,target
500,100,0.815,316,off-target
500,100,0.652,316,target
500,500,0.678,316,off-target
500,500,0.717,316,target
500,1000,0.672,316,off-target
500,1000,0.721,316,target
500,0,0.531,317,off-target
500,0,0.087,317,target
500,100,0.895,317,off-target
500,100,0.178,317,target
500,500,0.834,317,off-target
500,500,0.685,317,target
500,1000,0.899,317,off-target
500,1000,0.917,317,target
500,0,0.857,318,off-target
500,0,0.839,318,target
500,100,0.845,318,off-target
500,100,0.763,318,target
500,500,0.894,318,off-target
500,500,0.186,318,target
500,1000,0.536,318,off-target
500,1000,0.318,318,target
500,0,0.82,319,off-target
500,0,0.659,319,target
500,100,0.434,319,off-target
500,100,0.861,319,target
500,500,0.303,319,off-target
500,500,0.315,319,target
500,1000,0.464,319,off-target
500,1000,0.476,319,target
500,0,0.152,320,off-target
500,0,0.033,320,target
500,100,0.026,320,off-target
500,100,0.03,320,target
500,500,0.092,320,off-target
500,500,0.065,320,target
500,1000,0.261,320,off-target
500,1000,0.723,320,target
500,0,0.885,321,off-target
500,0,0.849,321,target
500,100,0.737,321,off-target
500,100,0.789,321,target
500,500,0.464,321,off-target
500,500,0.365,321,target
500,1000,0.929,321,off-target
500,1000,0.791,321,target
500,0,0.959,322,off-target
500,0,0.634,322,target
500,100,0.463,322,off-target
500,100,0.566,322,target
500,500,0.112,322,off-target
500,500,0.113,322,target
500,1000,0.033,322,off-target
500,1000,0.328,322,target
500,0,0.393,323,off-target
500,0,0.936,323,target
500,100,0.14,323,off-target
500,100,0.922,323,target
500,500,0.084,323,off-target
500,500,0.949,323,target
500,1000,0.388,323,off-target
500,1000,0.396,323,target
500,0,0.168,324,off-target
500,0,0.578,324,target
500,100,0.175,324,off-target
500,100,0.659,324,target
500,500,0.327,324,off-target
500,500,0.878,324,target
500,1000,0.669,324,off-target
500,1000,0.931,324,target
500,0,0.92,325,off-target
500,0,0.994,325,target
500,100,0.976,325,off-target
500,100,0.998,325,target
500,500,0.647,325,off-target
500,500,0.805,325,target
500,1000,0.164,325,off-target
500,1000,0.737,325,target
500,0,0.06,326,off-target
500,0,0.093,326,target
500,100,0.021,326,off-target
500,100,0.299,326,target
500,500,0.194,326,off-target
500,500,0.381,326,target
500,1000,0.835,326,off-target
500,1000,0.734,326,target
500,0,0.153,327,off-target
500,0,0.205,327,target
500,100,0.16,327,off-target
500,100,0.183,327,target
500,500,0.507,327,off-target
500,500,0.738,327,target
500,1000,0.148,327,off-target
500,1000,0.319,327,target
500,0,0.117,328,off-target
500,0,0.554,328,target
500,100,0.065,328,off-target
500,100,0.115,328,target
500,500,0.62,328,off-target
500,500,0.468,328,target
500,1000,0.839,328,off-target
500,1000,0.881,328,target
500,0,0.176,329,off-target
500,0,0.876,329,target
500,100,0.344,329,off-target
500,100,0.913,329,target
500,500,0.326,329,off-target
500,500,0.59,329,target
500,1000,0.864,329,off-target
500,1000,0.98,329,target
500,0,0.592,330,off-target
500,0,0.041,330,target
500,100,0.477,330,off-target
500,100,0.042,330,target
500,500,0.26,330,off-target
500,500,0.011,330,target
500,1000,0.253,330,off-target
500,1000,0.011,330,target
500,0,0.887,331,off-target
500,0,0.184,331,target
500,100,0.919,331,off-target
500,100,0.063,331,target
500,500,0.879,331,off-target
500,500,0.547,331,target
500,1000,0.748,331,off-target
500,1000,0.174,331,target
500,0,0.954,332,off-target
500,0,0.568,332,target
500,100,0.946,332,off-target
500,100,0.702,332,target
500,500,0.675,332,off-target
500,500,0.962,332,target
500,1000,0.945,332,off-target
500,1000,0.53,332,target
500,0,0.502,333,off-target
500,0,0.902,333,target
500,100,0.786,333,off-target
500,100,0.94,333,target
500,500,0.023,333,off-target
500,500,0.722,333,target
500,1000,0.23,333,off-target
500,1000,0.314,333,target
500,0,0.546,334,off-target
500,0,0.373,334,target
500,100,0.725,334,off-target
500,100,0.457,334,target
500,500,0.301,334,off-target
500,500,0.118,334,target
500,1000,0.063,334,off-target
500,1000,0.127,334,target
500,0,0.8,335,off-target
500,0,0.769,335,target
500,100,0.836,335,off-target
500,100,0.746,335,target
500,500,0.446,335,off-target
500,500,0.326,335,target
500,1000,0.568,335,off-target
500,1000,0.831,335,target
500,0,0.153,336,off-target
500,0,0.332,336,target
500,100,0.214,336,off-target
500,100,0.29,336,target
500,500,0.399,336,off-target
500,500,0.114,336,target
500,1000,0.636,336,off-target
500,1000,0.738,336,target
500,0,0.279,337,off-target
500,0,0.975,337,target
500,100,0.277,337,off-target
500,100,0.881,337,target
500,500,0.487,337,off-target
500,500,0.895,337,target
500,1000,0.648,337,off-target
500,1000,0.6,337,target
500,0,0.775,338,off-target
500,0,0.883,338,target
500,100,0.379,338,off-target
500,100,0.563,338,target
500,500,0.515,338,off-target
500,500,0.453,338,target
500,1000,0.596,338,off-target
500,1000,0.801,338,target
500,0,0.798,339,off-target
500,0,0.823,339,target
500,100,0.827,339,off-target
500,100,0.925,339,target
500,500,0.995,339,off-target
500,500,0.575,339,target
500,1000,0.55,339,off-target
500,1000,0.335,339,target
500,0,0.21,340,off-target
500,0,0.118,340,target
500,100,0.127,340,off-target
500,100,0.23,340,target
500,500,0.158,340,off-target
500,500,0.248,340,target
500,1000,0.77,340,off-target
500,1000,0.64,340,target
500,0,0.69,341,off-target
500,0,0.048,341,target
500,100,0.482,341,off-target
500,100,0.017,341,target
500,500,0.101,341,off-target
500,500,0.83,341,target
500,1000,0.184,341,off-target
500,1000,0.93,341,target
500,0,0.596,342,off-target
500,0,0.784,342,target
500,100,0.614,342,off-target
500,100,0.75,342,target
500,500,0.612,342,off-target
500,500,0.591,342,target
500,1000,0.173,342,off-target
500,1000,0.264,342,target
500,0,0.728,343,off-target
500,0,0.209,343,target
500,100,0.436,343,off-target
500,100,0.241,343,target
500,500,0.286,343,off-target
500,500,0.168,343,target
500,1000,0.422,343,off-target
500,1000,0.667,343,target
500,0,0.051,344,off-target
500,0,0.102,344,target
500,100,0.011,344,off-target
500,100,0.299,344,target
500,500,0.289,344,off-target
500,500,0.579,344,target
500,1000,0.652,344,off-target
500,1000,0.753,344,target
500,0,0.887,345,off-target
500,0,0.715,345,target
500,100,0.959,345,off-target
500,100,0.568,345,target
500,500,0.882,345,off-target
500,500,0.416,345,target
500,1000,0.526,345,off-target
500,1000,0.474,345,target
500,0,0.517,346,off-target
500,0,0.277,346,target
500,100,0.549,346,off-target
500,100,0.146,346,target
500,500,0.893,346,off-target
500,500,0.329,346,target
500,1000,0.471,346,off-target
500,1000,0.72,346,target
500,0,0.705,347,off-target
500,0,0.541,347,target
500,100,0.976,347,off-target
500,100,0.486,347,target
500,500,0.976,347,off-target
500,500,0.092,347,target
500,1000,0.988,347,off-target
500,1000,0.15,347,target
500,0,0.349,348,off-target
500,0,0.695,348,target
500,100,0.608,348,off-target
500,100,0.698,348,target
500,500,0.843,348,off-target
500,500,0.157,348,target
500,1000,0.887,348,off-target
500,1000,0.407,348,target
500,0,0.492,349,off-target
500,0,0.351,349,target
500,100,0.384,349,off-target
500,100,0.431,349,target
500,500,0.244,349,off-target
500,500,0.927,349,target
500,1000,0.151,349,off-target
500,1000,0.119,349,target
500,0,0.305,350,off-target
500,0,0.248,350,target
500,100,0.194,350,off-target
500,100,0.288,350,target
500,500,0.268,350,off-target
500,500,0.346,350,target
500,1000,0.625,350,off-target
500,1000,0.844,350,target
500,0,0.424,351,off-target
500,0,0.504,351,target
500,100,0.945,351,off-target
500,100,0.38,351,target
500,500,0.799,351,off-target
500,500,0.294,351,target
500,1000,0.095,351,off-target
500,1000,0.975,351,target
500,0,0.464,352,off-target
500,0,0.218,352,target
500,100,0.64,352,off-target
500,100,0.507,352,target
500,500,0.401,352,off-target
500,500,0.642,352,target
500,1000,0.766,352,off-target
500,1000,0.685,352,target
500,0,0.343,353,off-target
500,0,0.927,353,target
500,100,0.412,353,off-target
500,100,0.847,353,target
500,500,0.557,353,off-target
500,500,0.107,353,target
500,1000,0.323,353,off-target
500,1000,0.093,353,target
500,0,0.188,354,off-target
500,0,0.493,354,target
500,100,0.419,354,off-target
500,100,0.643,354,target
500,500,0.539,354,off-target
500,500,0.781,354,target
500,1000,0.645,354,off-target
500,1000,0.452,354,target
500,0,0.868,355,off-target
500,0,0.166,355,target
500,100,0.95,355,off-target
500,100,0.103,355,target
500,500,0.727,355,off-target
500,500,0.17,355,target
500,1000,0.368,355,off-target
500,1000,0.258,355,target
500,0,0.152,356,off-target
500,0,0.446,356,target
500,100,0.378,356,off-target
500,100,0.834,356,target
500,500,0.414,356,off-target
500,500,0.601,356,target
500,1000,0.052,356,off-target
500,1000,0.014,356,target
500,0,0.612,357,off-target
500,0,0.941,357,target
500,100,0.848,357,off-target
500,100,0.866,357,target
500,500,0.941,357,off-target
500,500,0.317,357,target
500,1000,0.28,357,off-target
500,1000,0.301,357,target
500,0,0.86,358,off-target
500,0,0.155,358,target
500,100,0.82,358,off-target
500,100,0.297,358,target
500,500,0.951,358,off-target
500,500,0.429,358,target
500,1000,0.892,358,off-target
500,1000,0.953,358,target
500,0,0.038,359,off-target
500,0,0.282,359,target
500,100,0.037,359,off-target
500,100,0.279,359,target
500,500,0.308,359,off-target
500,500,0.04,359,target
500,1000,0.788,359,off-target
500,1000,0.064,359,target
500,0,0.892,360,off-target
500,0,0.246,360,target
500,100,0.912,360,off-target
500,100,0.289,360,target
500,500,0.431,360,off-target
500,500,0.168,360,target
500,1000,0.697,360,off-target
500,1000,0.682,360,target
500,0,0.422,361,off-target
500,0,0.05,361,target
500,100,0.167,361,off-target
500,100,0.057,361,target
500,500,0.045,361,off-target
500,500,0.249,361,target
500,1000,0.577,361,off-target
500,1000,0.681,361,target
500,0,0.387,362,off-target
500,0,0.91,362,target
500,100,0.687,362,off-target
500,100,0.642,362,target
500,500,0.845,362,off-target
500,500,0.768,362,target
500,1000,0.481,362,off-target
500,1000,0.559,362,target
500,0,0.641,363,off-target
500,0,0.856,363,target
500,100,0.778,363,off-target
500,100,0.71,363,target
500,500,0.934,363,off-target
500,500,0.628,363,target
500,1000,0.72,363,off-target
500,1000,0.726,363,target
500,0,0.013,364,off-target
500,0,0.506,364,target
500,100,0.037,364,off-target
500,100,0.551,364,target
500,500,0.111,364,off-target
500,500,0.473,364,target
500,1000,0.455,364,off-target
500,1000,0.036,364,target
500,0,0.897,365,off-target
500,0,0.729,365,target
500,100,0.582,365,off-target
500,100,0.325,365,target
500,500,0.612,365,off-target
500,500,0.287,365,target
500,1000,0.0,365,off-target
500,1000,0.879,365,target
500,0,0.132,366,off-target
500,0,0.928,366,target
500,100,0.043,366,off-target
500,100,0.726,366,target
500,500,0.184,366,off-target
500,500,0.162,366,target
500,1000,0.878,366,off-target
500,1000,0.641,366,target
500,0,0.816,367,off-target
500,0,0.293,367,target
500,100,0.957,367,off-target
500,100,0.227,367,target
500,500,0.503,367,off-target
500,500,0.979,367,target
500,1000,0.53,367,off-target
500,1000,0.655,367,target
500,0,0.703,368,off-target
500,0,0.553,368,target
500,100,0.804,368,off-target
500,100,0.545,368,target
500,500,0.877,368,off-target
500,500,0.973,368,target
500,1000,0.351,368,off-target
500,1000,0.144,368,target
500,0,0.697,369,off-target
500,0,0.076,369,target
500,100,0.52,369,off-target
500,100,0.031,369,target
500,500,0.481,369,off-target
500,500,0.367,369,target
500,1000,0.769,369,off-target
500,1000,0.683,369,target
500,0,0.314,370,off-target
500,0,0.898,370,target
500,100,0.286,370,off-target
500,100,0.971,370,target
500,500,0.682,370,off-target
500,500,0.786,370,target
500,1000,0.399,370,off-target
500,1000,0.719,370,target
500,0,0.783,371,off-target
500,0,0.295,371,target
500,100,0.572,371,off-target
500,100,0.234,371,target
500,500,0.667,371,off-target
500,500,0.118,371,target
500,1000,0.543,371,off-target
500,1000,0.286,371,target
500,0,0.316,372,off-target
500,0,0.036,372,target
500,100,0.131,372,off-target
500,100,0.083,372,target
500,500,0.053,372,off-target
500,500,0.157,372,target
500,1000,0.578,372,off-target
500,1000,0.501,372,target
500,0,0.008,373,off-target
500,0,0.363,373,target
500,100,0.338,373,off-target
500,100,0.851,373,target
500,500,0.341,373,off-target
500,500,0.443,373,target
500,1000,0.11,373,off-target
500,1000,0.576,373,target
500,0,0.142,374,off-target
500,0,0.183,374,target
500,100,0.133,374,off-target
500,100,0.737,374,target
500,500,0.132,374,off-target
500,500,0.989,374,target
500,1000,0.388,374,off-target
500,1000,0.95,374,target
500,0,0.793,375,off-target
500,0,0.653,375,target
500,100,0.723,375,off-target
500,100,0.789,375,target
500,500,0.443,375,off-target
500,500,0.741,375,target
500,1000,0.622,375,off-target
500,1000,0.209,375,target
500,0,0.35,376,off-target
500,0,0.233,376,target
500,100,0.105,376,off-target
500,100,0.312,376,target
500,500,0.333,376,off-target
500,500,0.328,376,target
500,1000,0.77,376,off-target
500,1000,0.469,376,target
500,0,0.009,377,off-target
500,0,0.035,377,target
500,100,0.12,377,off-target
500,100,0.036,377,target
500,500,0.361,377,off-target
500,500,0.683,377,target
500,1000,0.533,377,off-target
500,1000,0.013,377,target
500,0,0.614,378,off-target
500,0,0.564,378,target
500,100,0.701,378,off-target
500,100,0.649,378,target
500,500,0.736,378,off-target
500,500,0.145,378,target
500,1000,0.82,378,off-target
500,1000,0.183,378,target
500,0,0.263,379,off-target
500,0,0.13,379,target
500,100,0.187,379,off-target
500,100,0.075,379,target
500,500,0.264,379,off-target
500,500,0.622,379,target
500,1000,0.645,379,off-target
500,1000,0.955,379,target
500,0,0.008,380,off-target
500,0,0.569,380,target
500,100,0.0,380,off-target
500,100,0.699,380,target
500,500,0.012,380,off-target
500,500,0.551,380,target
500,1000,0.485,380,off-target
500,1000,0.806,380,target
500,0,0.278,381,off-target
500,0,0.313,381,target
500,100,0.438,381,off-target
500,100,0.422,381,target
500,500,0.24,381,off-target
500,500,0.115,381,target
500,1000,0.707,381,off-target
500,1000,0.335,381,target
500,0,0.648,382,off-target
500,0,0.747,382,target
500,100,0.622,382,off-target
500,100,0.535,382,target
500,500,0.487,382,off-target
500,500,0.527,382,target
500,1000,0.741,382,off-target
500,1000,0.224,382,target
500,0,0.439,383,off-target
500,0,0.291,383,target
500,100,0.591,383,off-target
500,100,0.357,383,target
500,500,0.759,383,off-target
500,500,0.778,383,target
500,1000,0.348,383,off-target
500,1000,0.727,383,target
500,0,0.76,384,off-target
500,0,0.823,384,target
500,100,0.514,384,off-target
500,100,0.7,384,target
500,500,0.852,384,off-target
500,500,0.087,384,target
500,1000,0.519,384,off-target
500,1000,0.478,384,target
500,0,0.505,385,off-target
500,0,0.873,385,target
500,100,0.926,385,off-target
500,100,0.907,385,target
500,500,0.716,385,off-target
500,500,0.632,385,target
500,1000,0.957,385,off-target
500,1000,0.744,385,target
500,0,0.755,386,off-target
500,0,0.934,386,target
500,100,0.599,386,off-target
500,100,0.856,386,target
500,500,0.254,386,off-target
500,500,0.597,386,target
500,1000,0.975,386,off-target
500,1000,0.519,386,target
500,0,0.034,387,off-target
500,0,0.215,387,target
500,100,0.033,387,off-target
500,100,0.166,387,target
500,500,0.289,387,off-target
500,500,0.256,387,target
500,1000,0.328,387,off-target
500,1000,0.071,387,target
500,0,0.913,388,off-target
500,0,0.13,388,target
500,100,0.918,388,off-target
500,100,0.093,388,target
500,500,0.833,388,off-target
500,500,0.117,388,target
500,1000,0.498,388,off-target
500,1000,0.501,388,target
