n,t,p_value,seed,type
500,10,0.0,107,off-target
500,10,0.123,107,target
500,15,0.0,107,off-target
500,15,0.157,107,target
500,20,0.0,107,off-target
500,20,0.159,107,target
500,0,0.354,108,off-target
500,0,0.253,108,target
500,5,0.0,108,off-target
500,5,0.263,108,target
500,10,0.0,108,off-target
500,10,0.367,108,target
500,15,0.0,108,off-target
500,15,0.214,108,target
500,20,0.0,108,off-target
500,20,0.615,108,target
500,0,0.278,109,off-target
500,0,0.147,109,target
500,5,0.0,109,off-target
500,5,0.126,109,target
500,10,0.0,109,off-target
500,10,0.225,109,target
500,15,0.0,109,off-target
500,15,0.132,109,target
500,20,0.0,109,off-target
500,20,0.053,109,target
500,0,0.825,110,off-target
500,0,0.182,110,target
500,5,0.0,110,off-target
500,5,0.146,110,target
500,10,0.0,110,off-target
500,10,0.167,110,target
500,15,0.0,110,off-target
500,15,0.172,110,target
500,20,0.0,110,off-target
500,20,0.383,110,target
500,0,0.269,111,off-target
500,0,0.32,111,target
500,5,0.0,111,off-target
500,5,0.183,111,target
500,10,0.0,111,off-target
500,10,0.609,111,target
500,15,0.0,111,off-target
500,15,0.665,111,target
500,20,0.0,111,off-target
500,20,0.292,111,target
500,0,0.782,112,off-target
500,0,0.253,112,target
500,5,0.0,112,off-target
500,5,0.273,112,target
500,10,0.0,112,off-target
500,10,0.338,112,target
500,15,0.0,112,off-target
500,15,0.138,112,target
500,20,0.0,112,off-target
500,20,0.144,112,target
500,0,0.373,113,off-target
500,0,0.238,113,target
500,5,0.0,113,off-target
500,5,0.194,113,target
500,10,0.0,113,off-target
500,10,0.183,113,target
500,15,0.0,113,off-target
500,15,0.131,113,target
500,20,0.0,113,off-target
500,20,0.193,113,target
500,0,0.234,114,off-target
500,0,0.131,114,target
500,5,0.0,114,off-target
500,5,0.226,114,target
500,10,0.0,114,off-target
500,10,0.324,114,target
500,15,0.0,114,off-target
500,15,0.237,114,target
500,20,0.0,114,off-target
500,20,0.257,114,target
500,0,0.428,115,off-target
500,0,0.678,115,target
500,5,0.0,115,off-target
500,5,0.57,115,target
500,10,0.0,115,off-target
500,10,0.595,115,target
500,15,0.0,115,off-target
500,15,0.663,115,target
500,20,0.0,115,off-target
500,20,0.36,115,target
500,0,0.526,116,off-target
500,0,0.35,116,target
500,5,0.0,116,off-target
500,5,0.374,116,target
500,10,0.0,116,off-target
500,10,0.284,116,target
500,15,0.0,116,off-target
500,15,0.372,116,target
500,20,0.0,116,off-target
500,20,0.293,116,target
500,0,0.337,117,off-target
500,0,0.987,117,target
500,5,0.0,117,off-target
500,5,0.969,117,target
500,10,0.0,117,off-target
500,10,0.958,117,target
500,15,0.0,117,off-target
500,15,0.996,117,target
500,20,0.0,117,off-target
500,20,0.966,117,target
500,0,0.289,118,off-target
500,0,0.808,118,target
500,5,0.0,118,off-target
500,5,0.607,118,target
500,10,0.0,118,off-target
500,10,0.708,118,target
500,15,0.0,118,off-target
500,15,0.806,118,target
500,20,0.0,118,off-target
500,20,0.677,118,target
500,0,0.243,119,off-target
500,0,0.046,119,target
500,5,0.0,119,off-target
500,5,0.375,119,target
500,10,0.0,119,off-target
500,10,0.341,119,target
500,15,0.0,119,off-target
500,15,0.159,119,target
500,20,0.0,119,off-target
500,20,0.45,119,target
500,0,0.205,120,off-target
500,0,0.202,120,target
500,5,0.0,120,off-target
500,5,0.072,120,target
500,10,0.0,120,off-target
500,10,0.259,120,target
500,15,0.0,120,off-target
500,15,0.155,120,target
500,20,0.0,120,off-target
500,20,0.344,120,target
500,0,0.214,121,off-target
500,0,0.787,121,target
500,5,0.0,121,off-target
500,5,0.69,121,target
500,10,0.0,121,off-target
500,10,0.746,121,target
500,15,0.0,121,off-target
500,15,0.875,121,target
500,20,0.0,121,off-target
500,20,0.81,121,target
500,0,0.677,122,off-target
500,0,0.349,122,target
500,5,0.0,122,off-target
500,5,0.372,122,target
500,10,0.0,122,off-target
500,10,0.603,122,target
500,15,0.0,122,off-target
500,15,0.238,122,target
500,20,0.0,122,off-target
500,20,0.424,122,target
500,0,0.275,123,off-target
500,0,0.703,123,target
500,5,0.0,123,off-target
500,5,0.365,123,target
500,10,0.0,123,off-target
500,10,0.561,123,target
500,15,0.0,123,off-target
500,15,0.316,123,target
500,20,0.0,123,off-target
500,20,0.751,123,target
500,0,0.977,124,off-target
500,0,0.025,124,target
500,5,0.0,124,off-target
500,5,0.111,124,target
500,10,0.0,124,off-target
500,10,0.035,124,target
500,15,0.0,124,off-target
500,15,0.32,124,target
500,20,0.0,124,off-target
500,20,0.1,124,target
500,0,0.289,125,off-target
500,0,0.37,125,target
500,5,0.0,125,off-target
500,5,0.035,125,target
500,10,0.0,125,off-target
500,10,0.356,125,target
500,15,0.0,125,off-target
500,15,0.621,125,target
500,20,0.0,125,off-target
500,20,0.256,125,target
500,0,0.25,126,off-target
500,0,0.351,126,target
500,5,0.0,126,off-target
500,5,0.193,126,target
500,10,0.0,126,off-target
500,10,0.391,126,target
500,15,0.0,126,off-target
500,15,0.481,126,target
500,20,0.0,126,off-target
500,20,0.411,126,target
500,0,0.256,127,off-target
500,0,0.117,127,target
500,5,0.0,127,off-target
500,5,0.253,127,target
500,10,0.0,127,off-target
500,10,0.262,127,target
500,15,0.0,127,off-target
500,15,0.333,127,target
500,20,0.0,127,off-target
500,20,0.359,127,target
500,0,0.254,128,off-target
500,0,0.359,128,target
500,5,0.0,128,off-target
500,5,0.088,128,target
500,10,0.0,128,off-target
500,10,0.257,128,target
500,15,0.0,128,off-target
500,15,0.017,128,target
500,20,0.0,128,off-target
500,20,0.227,128,target
500,0,0.449,129,off-target
500,0,0.461,129,target
500,5,0.0,129,off-target
500,5,0.966,129,target
500,10,0.0,129,off-target
500,10,0.533,129,target
500,15,0.0,129,off-target
500,15,0.69,129,target
500,20,0.0,129,off-target
500,20,0.987,129,target
500,0,0.545,130,off-target
500,0,0.216,130,target
500,5,0.0,130,off-target
500,5,0.156,130,target
500,10,0.0,130,off-target
500,10,0.208,130,target
500,15,0.0,130,off-target
500,15,0.122,130,target
500,20,0.0,130,off-target
500,20,0.092,130,target
500,0,0.756,131,off-target
500,0,0.664,131,target
500,5,0.0,131,off-target
500,5,0.164,131,target
500,10,0.0,131,off-target
500,10,0.159,131,target
500,15,0.0,131,off-target
500,15,0.483,131,target
500,20,0.0,131,off-target
500,20,0.446,131,target
500,0,0.472,132,off-target
500,0,0.945,132,target
500,5,0.0,132,off-target
500,5,0.885,132,target
500,10,0.0,132,off-target
500,10,0.309,132,target
500,15,0.0,132,off-target
500,15,0.883,132,target
500,20,0.0,132,off-target
500,20,0.773,132,target
500,0,0.15,133,off-target
500,0,0.886,133,target
500,5,0.0,133,off-target
500,5,0.891,133,target
500,10,0.0,133,off-target
500,10,0.961,133,target
500,15,0.0,133,off-target
500,15,0.864,133,target
500,20,0.0,133,off-target
500,20,0.94,133,target
500,0,0.457,134,off-target
500,0,0.835,134,target
500,5,0.0,134,off-target
500,5,0.989,134,target
500,10,0.0,134,off-target
500,10,0.975,134,target
500,15,0.0,134,off-target
500,15,0.902,134,target
500,20,0.0,134,off-target
500,20,0.483,134,target
500,0,0.574,135,off-target
500,0,0.984,135,target
500,5,0.0,135,off-target
500,5,0.981,135,target
500,10,0.0,135,off-target
500,10,0.933,135,target
500,15,0.0,135,off-target
500,15,0.958,135,target
500,20,0.0,135,off-target
500,20,0.964,135,target
500,0,0.272,136,off-target
500,0,0.311,136,target
500,5,0.0,136,off-target
500,5,0.201,136,target
500,10,0.0,136,off-target
500,10,0.22,136,target
500,15,0.0,136,off-target
500,15,0.43,136,target
500,20,0.0,136,off-target
500,20,0.47,136,target
500,0,0.1,137,off-target
500,0,0.632,137,target
500,5,0.0,137,off-target
500,5,0.278,137,target
500,10,0.0,137,off-target
500,10,0.774,137,target
500,15,0.0,137,off-target
500,15,0.667,137,target
500,20,0.0,137,off-target
500,20,0.379,137,target
500,0,0.934,138,off-target
500,0,0.19,138,target
500,5,0.0,138,off-target
500,5,0.196,138,target
500,10,0.0,138,off-target
500,10,0.147,138,target
500,15,0.0,138,off-target
500,15,0.32,138,target
500,20,0.0,138,off-target
500,20,0.363,138,target
500,0,0.749,139,off-target
500,0,0.638,139,target
500,5,0.0,139,off-target
500,5,0.307,139,target
500,10,0.0,139,off-target
500,10,0.822,139,target
500,15,0.0,139,off-target
500,15,0.775,139,target
500,20,0.0,139,off-target
500,20,0.539,139,target
500,0,0.392,140,off-target
500,0,0.736,140,target
500,5,0.0,140,off-target
500,5,0.726,140,target
500,10,0.0,140,off-target
500,10,0.834,140,target
500,15,0.0,140,off-target
500,15,0.926,140,target
500,20,0.0,140,off-target
500,20,0.843,140,target
500,0,0.021,141,off-target
500,0,0.19,141,target
500,5,0.0,141,off-target
500,5,0.28,141,target
500,10,0.0,141,off-target
500,10,0.256,141,target
500,15,0.0,141,off-target
500,15,0.064,141,target
500,20,0.0,141,off-target
500,20,0.137,141,target
500,0,0.639,142,off-target
500,0,0.983,142,target
500,5,0.0,142,off-target
500,5,0.69,142,target
500,10,0.0,142,off-target
500,10,0.579,142,target
500,15,0.0,142,off-target
500,15,0.765,142,target
500,20,0.0,142,off-target
500,20,0.849,142,target
500,0,0.079,143,off-target
500,0,0.86,143,target
500,5,0.0,143,off-target
500,5,0.501,143,target
500,10,0.0,143,off-target
500,10,0.527,143,target
500,15,0.0,143,off-target
500,15,0.655,143,target
500,20,0.0,143,off-target
500,20,0.851,143,target
500,0,0.321,144,off-target
500,0,0.406,144,target
500,5,0.0,144,off-target
500,5,0.569,144,target
500,10,0.0,144,off-target
500,10,0.355,144,target
500,15,0.0,144,off-target
500,15,0.261,144,target
500,20,0.0,144,off-target
500,20,0.825,144,target
500,0,0.857,145,off-target
500,0,0.6,145,target
500,5,0.0,145,off-target
500,5,0.491,145,target
500,10,0.0,145,off-target
500,10,0.186,145,target
500,15,0.0,145,off-target
500,15,0.266,145,target
500,20,0.0,145,off-target
500,20,0.511,145,target
500,0,0.278,146,off-target
500,0,0.242,146,target
500,5,0.0,146,off-target
500,5,0.162,146,target
500,10,0.0,146,off-target
500,10,0.458,146,target
500,15,0.0,146,off-target
500,15,0.835,146,target
500,20,0.0,146,off-target
500,20,0.642,146,target
500,0,0.73,147,off-target
500,0,0.065,147,target
500,5,0.0,147,off-target
500,5,0.069,147,target
500,10,0.0,147,off-target
500,10,0.172,147,target
500,15,0.0,147,off-target
500,15,0.035,147,target
500,20,0.0,147,off-target
500,20,0.132,147,target
500,0,0.23,148,off-target
500,0,0.242,148,target
500,5,0.0,148,off-target
500,5,0.119,148,target
500,10,0.0,148,off-target
500,10,0.451,148,target
500,15,0.0,148,off-target
500,15,0.311,148,target
500,20,0.0,148,off-target
500,20,0.132,148,target
500,0,0.661,149,off-target
500,0,0.38,149,target
500,5,0.0,149,off-target
500,5,0.537,149,target
500,10,0.0,149,off-target
500,10,0.31,149,target
500,15,0.0,149,off-target
500,15,0.145,149,target
500,20,0.0,149,off-target
500,20,0.646,149,target
500,0,0.745,150,off-target
500,0,0.149,150,target
500,5,0.0,150,off-target
500,5,0.258,150,target
500,10,0.0,150,off-target
500,10,0.069,150,target
500,15,0.0,150,off-target
500,15,0.026,150,target
500,20,0.0,150,off-target
500,20,0.019,150,target
500,0,0.449,151,off-target
500,0,0.848,151,target
500,5,0.0,151,off-target
500,5,0.863,151,target
500,10,0.0,151,off-target
500,10,0.822,151,target
500,15,0.0,151,off-target
500,15,0.584,151,target
500,20,0.0,151,off-target
500,20,0.361,151,target
500,0,0.729,152,off-target
500,0,0.238,152,target
500,5,0.0,152,off-target
500,5,0.117,152,target
500,10,0.0,152,off-target
500,10,0.27,152,target
500,15,0.0,152,off-target
500,15,0.388,152,target
500,20,0.0,152,off-target
500,20,0.334,152,target
500,0,0.604,153,off-target
500,0,0.598,153,target
500,5,0.0,153,off-target
500,5,0.62,153,target
500,10,0.0,153,off-target
500,10,0.407,153,target
500,15,0.0,153,off-target
500,15,0.571,153,target
500,20,0.0,153,off-target
500,20,0.894,153,target
500,0,0.082,154,off-target
500,0,0.384,154,target
500,5,0.0,154,off-target
500,5,0.14,154,target
500,10,0.0,154,off-target
500,10,0.285,154,target
500,15,0.0,154,off-target
500,15,0.322,154,target
500,20,0.0,154,off-target
500,20,0.386,154,target
500,0,0.999,155,off-target
500,0,0.785,155,target
500,5,0.0,155,off-target
500,5,0.73,155,target
500,10,0.0,155,off-target
500,10,0.459,155,target
500,15,0.0,155,off-target
500,15,0.766,155,target
500,20,0.0,155,off-target
500,20,0.969,155,target
500,0,0.267,156,off-target
500,0,0.902,156,target
500,5,0.0,156,off-target
500,5,0.968,156,target
500,10,0.0,156,off-target
500,10,0.739,156,target
500,15,0.0,156,off-target
500,15,0.28,156,target
500,20,0.0,156,off-target
500,20,0.451,156,target
500,0,0.958,157,off-target
500,0,0.358,157,target
500,5,0.0,157,off-target
500,5,0.761,157,target
500,10,0.0,157,off-target
500,10,0.761,157,target
500,15,0.0,157,off-target
500,15,0.734,157,target
500,20,0.0,157,off-target
500,20,0.496,157,target
500,0,0.168,158,off-target
500,0,0.177,158,target
500,5,0.0,158,off-target
500,5,0.163,158,target
500,10,0.0,158,off-target
500,10,0.15,158,target
500,15,0.0,158,off-target
500,15,0.038,158,target
500,20,0.0,158,off-target
500,20,0.126,158,target
500,0,0.268,159,off-target
500,0,0.857,159,target
500,5,0.0,159,off-target
500,5,0.865,159,target
500,10,0.0,159,off-target
500,10,0.656,159,target
500,15,0.0,159,off-target
500,15,0.614,159,target
500,20,0.0,159,off-target
500,20,0.905,159,target
500,0,0.813,160,off-target
500,0,0.188,160,target
500,5,0.0,160,off-target
500,5,0.198,160,target
500,10,0.0,160,off-target
500,10,0.17,160,target
500,15,0.0,160,off-target
500,15,0.291,160,target
500,20,0.0,160,off-target
500,20,0.047,160,target
500,0,0.037,161,off-target
500,0,0.516,161,target
500,5,0.0,161,off-target
500,5,0.488,161,target
500,10,0.0,161,off-target
500,10,0.604,161,target
500,15,0.0,161,off-target
500,15,0.506,161,target
500,20,0.0,161,off-target
500,20,0.516,161,target
500,0,0.58,162,off-target
500,0,0.673,162,target
500,5,0.0,162,off-target
500,5,0.56,162,target
500,10,0.0,162,off-target
500,10,0.664,162,target
500,15,0.0,162,off-target
500,15,0.638,162,target
500,20,0.0,162,off-target
500,20,0.826,162,target
500,0,0.204,163,off-target
500,0,0.664,163,target
500,5,0.0,163,off-target
500,5,0.411,163,target
500,10,0.0,163,off-target
500,10,0.473,163,target
500,15,0.0,163,off-target
500,15,0.654,163,target
500,20,0.0,163,off-target
500,20,0.441,163,target
500,0,0.979,164,off-target
500,0,0.36,164,target
500,5,0.0,164,off-target
500,5,0.537,164,target
500,10,0.0,164,off-target
500,10,0.378,164,target
500,15,0.0,164,off-target
500,15,0.618,164,target
500,20,0.0,164,off-target
500,20,0.258,164,target
500,0,0.906,165,off-target
500,0,0.624,165,target
500,5,0.0,165,off-target
500,5,0.424,165,target
500,10,0.0,165,off-target
500,10,0.257,165,target
500,15,0.0,165,off-target
500,15,0.724,165,target
500,20,0.0,165,off-target
500,20,0.527,165,target
500,0,0.021,166,off-target
500,0,0.055,166,target
500,5,0.0,166,off-target
500,5,0.009,166,target
500,10,0.0,166,off-target
500,10,0.006,166,target
500,15,0.0,166,off-target
500,15,0.078,166,target
500,20,0.0,166,off-target
500,20,0.068,166,target
500,0,0.131,167,off-target
500,0,0.676,167,target
500,5,0.0,167,off-target
500,5,0.652,167,target
500,10,0.0,167,off-target
500,10,0.373,167,target
500,15,0.0,167,off-target
500,15,0.306,167,target
500,20,0.0,167,off-target
500,20,0.585,167,target
500,0,0.516,168,off-target
500,0,0.834,168,target
500,5,0.0,168,off-target
500,5,0.539,168,target
500,10,0.0,168,off-target
500,10,0.652,168,target
500,15,0.0,168,off-target
500,15,0.838,168,target
500,20,0.0,168,off-target
500,20,0.896,168,target
500,0,0.079,169,off-target
500,0,0.258,169,target
500,5,0.0,169,off-target
500,5,0.441,169,target
500,10,0.0,169,off-target
500,10,0.508,169,target
500,15,0.0,169,off-target
500,15,0.289,169,target
500,20,0.0,169,off-target
500,20,0.354,169,target
500,0,0.897,170,off-target
500,0,0.417,170,target
500,5,0.0,170,off-target
500,5,0.556,170,target
500,10,0.0,170,off-target
500,10,0.715,170,target
500,15,0.0,170,off-target
500,15,0.722,170,target
500,20,0.0,170,off-target
500,20,0.911,170,target
500,0,0.863,171,off-target
500,0,0.745,171,target
500,5,0.0,171,off-target
500,5,0.74,171,target
500,10,0.0,171,off-target
500,10,0.578,171,target
500,15,0.0,171,off-target
500,15,0.465,171,target
500,20,0.0,171,off-target
500,20,0.489,171,target
500,0,0.224,172,off-target
500,0,0.852,172,target
500,5,0.0,172,off-target
500,5,0.888,172,target
500,10,0.0,172,off-target
500,10,0.764,172,target
500,15,0.0,172,off-target
500,15,0.897,172,target
500,20,0.0,172,off-target
500,20,0.919,172,target
500,0,0.965,173,off-target
500,0,0.411,173,target
500,5,0.0,173,off-target
500,5,0.627,173,target
500,10,0.0,173,off-target
500,10,0.109,173,target
500,15,0.0,173,off-target
500,15,0.432,173,target
500,20,0.0,173,off-target
500,20,0.629,173,target
500,0,0.446,174,off-target
500,0,0.958,174,target
500,5,0.0,174,off-target
500,5,0.744,174,target
500,10,0.0,174,off-target
500,10,0.227,174,target
500,15,0.0,174,off-target
500,15,0.243,174,target
500,20,0.0,174,off-target
500,20,0.884,174,target
500,0,0.59,175,off-target
500,0,0.587,175,target
500,5,0.0,175,off-target
500,5,0.994,175,target
500,10,0.0,175,off-target
500,10,0.954,175,target
500,15,0.0,175,off-target
500,15,0.981,175,target
500,20,0.0,175,off-target
500,20,0.934,175,target
500,0,0.639,176,off-target
500,0,0.949,176,target
500,5,0.0,176,off-target
500,5,0.991,176,target
500,10,0.0,176,off-target
500,10,0.782,176,target
500,15,0.0,176,off-target
500,15,0.244,176,target
500,20,0.0,176,off-target
500,20,0.991,176,target
500,0,0.299,177,off-target
500,0,0.539,177,target
500,5,0.0,177,off-target
500,5,0.089,177,target
500,10,0.0,177,off-target
500,10,0.849,177,target
500,15,0.0,177,off-target
500,15,0.693,177,target
500,20,0.0,177,off-target
500,20,0.517,177,target
500,0,0.791,178,off-target
500,0,0.665,178,target
500,5,0.0,178,off-target
500,5,0.742,178,target
500,10,0.0,178,off-target
500,10,0.373,178,target
500,15,0.0,178,off-target
500,15,0.694,178,target
500,20,0.0,178,off-target
500,20,0.955,178,target
500,0,0.042,179,off-target
500,0,0.736,179,target
500,5,0.0,179,off-target
500,5,0.83,179,target
500,10,0.0,179,off-target
500,10,0.786,179,target
500,15,0.0,179,off-target
500,15,0.908,179,target
500,20,0.0,179,off-target
500,20,0.723,179,target
500,0,0.891,180,off-target
500,0,0.193,180,target
500,5,0.0,180,off-target
500,5,0.109,180,target
500,10,0.0,180,off-target
500,10,0.168,180,target
500,15,0.0,180,off-target
500,15,0.151,180,target
500,20,0.0,180,off-target
500,20,0.143,180,target
500,0,0.001,181,off-target
500,0,0.945,181,target
500,5,0.0,181,off-target
500,5,0.433,181,target
500,10,0.0,181,off-target
500,10,0.895,181,target
500,15,0.0,181,off-target
500,15,0.856,181,target
500,20,0.0,181,off-target
500,20,0.981,181,target
500,0,0.748,182,off-target
500,0,0.117,182,target
500,5,0.0,182,off-target
500,5,0.107,182,target
500,10,0.0,182,off-target
500,10,0.274,182,target
500,15,0.0,182,off-target
500,15,0.137,182,target
500,20,0.0,182,off-target
500,20,0.231,182,target
500,0,0.317,183,off-target
500,0,0.299,183,target
500,5,0.0,183,off-target
500,5,0.446,183,target
500,10,0.0,183,off-target
500,10,0.547,183,target
500,15,0.0,183,off-target
500,15,0.428,183,target
500,20,0.0,183,off-target
500,20,0.444,183,target
500,0,0.329,184,off-target
500,0,0.464,184,target
500,5,0.0,184,off-target
500,5,0.326,184,target
500,10,0.0,184,off-target
500,10,0.29,184,target
500,15,0.0,184,off-target
500,15,0.11,184,target
500,20,0.0,184,off-target
500,20,0.166,184,target
500,0,0.278,185,off-target
500,0,0.995,185,target
500,5,0.0,185,off-target
500,5,0.847,185,target
500,10,0.0,185,off-target
500,10,0.961,185,target
500,15,0.0,185,off-target
500,15,0.999,185,target
500,20,0.0,185,off-target
500,20,1.0,185,target
500,0,0.498,186,off-target
500,0,0.658,186,target
500,5,0.0,186,off-target
500,5,0.684,186,target
500,10,0.0,186,off-target
500,10,0.354,186,target
500,15,0.0,186,off-target
500,15,0.81,186,target
500,20,0.0,186,off-target
500,20,0.89,186,target
500,0,0.656,187,off-target
500,0,0.471,187,target
500,5,0.0,187,off-target
500,5,0.464,187,target
500,10,0.0,187,off-target
500,10,0.503,187,target
500,15,0.0,187,off-target
500,15,0.382,187,target
500,20,0.0,187,off-target
500,20,0.464,187,target
500,0,0.097,188,off-target
500,0,0.209,188,target
500,5,0.0,188,off-target
500,5,0.267,188,target
500,10,0.0,188,off-target
500,10,0.179,188,target
500,15,0.0,188,off-target
500,15,0.247,188,target
500,20,0.0,188,off-target
500,20,0.076,188,target
500,0,0.437,189,off-target
500,0,0.362,189,target
500,5,0.0,189,off-target
500,5,0.916,189,target
500,10,0.0,189,off-target
500,10,0.764,189,target
500,15,0.0,189,off-target
500,15,0.754,189,target
500,20,0.0,189,off-target
500,20,0.902,189,target
500,0,0.425,190,off-target
500,0,0.837,190,target
500,5,0.0,190,off-target
500,5,0.871,190,target
500,10,0.0,190,off-target
500,10,0.997,190,target
500,15,0.0,190,off-target
500,15,0.976,190,target
500,20,0.0,190,off-target
500,20,0.988,190,target
500,0,0.715,191,off-target
500,0,0.094,191,target
500,5,0.0,191,off-target
500,5,0.409,191,target
500,10,0.0,191,off-target
500,10,0.382,191,target
500,15,0.0,191,off-target
500,15,0.437,191,target
500,20,0.0,191,off-target
500,20,0.591,191,target
500,0,0.816,192,off-target
500,0,0.549,192,target
500,5,0.0,192,off-target
500,5,0.365,192,target
500,10,0.0,192,off-target
500,10,0.412,192,target
500,15,0.0,192,off-target
500,15,0.655,192,target
500,20,0.0,192,off-target
500,20,0.794,192,target
500,0,0.887,193,off-target
500,0,0.516,193,target
500,5,0.0,193,off-target
500,5,0.4,193,target
500,10,0.0,193,off-target
500,10,0.498,193,target
500,15,0.0,193,off-target
500,15,0.671,193,target
500,20,0.0,193,off-target
500,20,0.612,193,target
500,0,0.23,194,off-target
500,0,0.504,194,target
500,5,0.0,194,off-target
500,5,0.63,194,target
500,10,0.0,194,off-target
500,10,0.473,194,target
500,15,0.0,194,off-target
500,15,0.603,194,target
500,20,0.0,194,off-target
500,20,0.399,194,target
500,0,0.51,195,off-target
500,0,0.961,195,target
500,5,0.0,195,off-target
500,5,0.854,195,target
500,10,0.0,195,off-target
500,10,0.948,195,target
500,15,0.0,195,off-target
500,15,0.297,195,target
500,20,0.0,195,off-target
500,20,0.883,195,target
500,0,0.131,196,off-target
500,0,0.523,196,target
500,5,0.0,196,off-target
500,5,0.334,196,target
500,10,0.0,196,off-target
500,10,0.163,196,target
500,15,0.0,196,off-target
500,15,0.974,196,target
500,20,0.0,196,off-target
500,20,0.729,196,target
500,0,0.063,197,off-target
500,0,0.628,197,target
500,5,0.0,197,off-target
500,5,0.415,197,target
500,10,0.0,197,off-target
500,10,0.318,197,target
500,15,0.0,197,off-target
500,15,0.536,197,target
500,20,0.0,197,off-target
500,20,0.557,197,target
500,0,0.408,198,off-target
500,0,0.315,198,target
500,5,0.0,198,off-target
500,5,0.703,198,target
500,10,0.0,198,off-target
500,10,0.591,198,target
500,15,0.0,198,off-target
500,15,0.893,198,target
500,20,0.0,198,off-target
500,20,0.867,198,target
500,0,0.691,199,off-target
500,0,0.082,199,target
500,5,0.0,199,off-target
500,5,0.084,199,target
500,10,0.0,199,off-target
500,10,0.082,199,target
500,15,0.0,199,off-target
500,15,0.096,199,target
500,20,0.0,199,off-target
500,20,0.025,199,target
500,0,0.514,200,off-target
500,0,0.596,200,target
500,5,0.0,200,off-target
500,5,0.732,200,target
500,10,0.0,200,off-target
500,10,0.556,200,target
500,15,0.0,200,off-target
500,15,0.534,200,target
500,20,0.0,200,off-target
500,20,0.753,200,target
500,0,0.659,201,off-target
500,0,0.475,201,target
500,5,0.0,201,off-target
500,5,0.265,201,target
500,10,0.0,201,off-target
500,10,0.581,201,target
500,15,0.0,201,off-target
500,15,0.662,201,target
500,20,0.0,201,off-target
500,20,0.339,201,target
500,0,0.413,202,off-target
500,0,0.3,202,target
500,5,0.0,202,off-target
500,5,0.551,202,target
500,10,0.0,202,off-target
500,10,0.367,202,target
500,15,0.0,202,off-target
500,15,0.64,202,target
500,20,0.0,202,off-target
500,20,0.696,202,target
500,0,0.9,203,off-target
500,0,0.328,203,target
500,5,0.0,203,off-target
500,5,0.762,203,target
500,10,0.0,203,off-target
500,10,0.676,203,target
500,15,0.0,203,off-target
500,15,0.305,203,target
500,20,0.0,203,off-target
500,20,0.595,203,target
500,0,0.017,204,off-target
500,0,0.013,204,target
500,5,0.0,204,off-target
500,5,0.311,204,target
500,10,0.0,204,off-target
500,10,0.067,204,target
500,15,0.0,204,off-target
500,15,0.191,204,target
500,20,0.0,204,off-target
500,20,0.124,204,target
500,0,0.801,205,off-target
500,0,0.024,205,target
500,5,0.0,205,off-target
500,5,0.026,205,target
500,10,0.0,205,off-target
500,10,0.025,205,target
500,15,0.0,205,off-target
500,15,0.009,205,target
500,20,0.0,205,off-target
500,20,0.019,205,target
500,0,0.801,206,off-target
500,0,0.197,206,target
500,5,0.0,206,off-target
500,5,0.07,206,target
500,10,0.0,206,off-target
500,10,0.049,206,target
500,15,0.0,206,off-target
500,15,0.082,206,target
500,20,0.0,206,off-target
500,20,0.057,206,target
500,0,0.262,207,off-target
500,0,0.714,207,target
500,5,0.0,207,off-target
500,5,0.621,207,target
500,10,0.0,207,off-target
500,10,0.549,207,target
500,15,0.0,207,off-target
500,15,0.652,207,target
500,20,0.0,207,off-target
500,20,0.691,207,target
500,0,0.668,208,off-target
500,0,0.398,208,target
500,5,0.0,208,off-target
500,5,0.75,208,target
500,10,0.0,208,off-target
500,10,0.468,208,target
500,15,0.0,208,off-target
500,15,0.545,208,target
500,20,0.0,208,off-target
500,20,0.507,208,target
500,0,0.278,209,off-target
500,0,0.425,209,target
500,5,0.0,209,off-target
500,5,0.724,209,target
500,10,0.0,209,off-target
500,10,0.618,209,target
500,15,0.0,209,off-target
500,15,0.191,209,target
500,20,0.0,209,off-target
500,20,0.391,209,target
500,0,0.983,210,off-target
500,0,0.913,210,target
500,5,0.0,210,off-target
500,5,0.924,210,target
500,10,0.0,210,off-target
500,10,0.756,210,target
500,15,0.0,210,off-target
500,15,0.931,210,target
500,20,0.0,210,off-target
500,20,0.922,210,target
500,0,0.054,211,off-target
500,0,0.187,211,target
500,5,0.0,211,off-target
500,5,0.152,211,target
500,10,0.0,211,off-target
500,10,0.026,211,target
500,15,0.0,211,off-target
500,15,0.366,211,target
500,20,0.0,211,off-target
500,20,0.045,211,target
500,0,0.523,212,off-target
500,0,0.146,212,target
500,5,0.0,212,off-target
500,5,0.08,212,target
500,10,0.0,212,off-target
500,10,0.062,212,target
500,15,0.0,212,off-target
500,15,0.121,212,target
500,20,0.0,212,off-target
500,20,0.106,212,target
500,0,0.061,213,off-target
500,0,0.317,213,target
500,5,0.0,213,off-target
500,5,0.503,213,target
500,10,0.0,213,off-target
500,10,0.05,213,target
500,15,0.0,213,off-target
500,15,0.088,213,target
500,20,0.0,213,off-target
500,20,0.218,213,target
500,0,0.992,214,off-target
500,0,0.956,214,target
500,5,0.0,214,off-target
500,5,0.193,214,target
500,10,0.0,214,off-target
500,10,0.185,214,target
500,15,0.0,214,off-target
500,15,0.744,214,target
500,20,0.0,214,off-target
