n,p_value,var_est,seed,type
500,0.637,64.0,176,target
500,0.967,0.0,176,target noiseless
500,0.548,1.0,177,off-target
500,0.589,0.0,177,off-target noiseless
500,0.521,0.0625,177,target
500,0.079,0.0,177,target noiseless
500,0.101,16.0,178,off-target
500,0.767,0.0,178,off-target noiseless
500,0.027,16.0,178,target
500,0.892,0.0,178,target noiseless
500,0.012,16.0,179,off-target
500,0.185,0.0,179,off-target noiseless
500,0.688,4.0,179,target
500,0.577,0.0,179,target noiseless
500,0.009,16.0,180,off-target
500,0.336,0.0,180,off-target noiseless
500,0.11,16.0,180,target
500,0.148,0.0,180,target noiseless
500,0.45,256.0,181,off-target
500,0.525,0.0,181,off-target noiseless
500,0.078,16.0,181,target
500,0.731,0.0,181,target noiseless
500,0.043,16.0,182,off-target
500,0.805,0.0,182,off-target noiseless
500,0.614,64.0,182,target
500,0.291,0.0,182,target noiseless
500,0.447,4.0,183,off-target
500,0.834,0.0,183,off-target noiseless
500,0.478,16.0,183,target
500,0.172,0.0,183,target noiseless
500,0.7,64.0,184,off-target
500,0.843,0.0,184,off-target noiseless
500,0.32,1024.0,184,target
500,0.05,0.0,184,target noiseless
500,0.024,16.0,185,off-target
500,0.826,0.0,185,off-target noiseless
500,0.203,1.0,185,target
500,0.431,0.0,185,target noiseless
500,0.304,16.0,186,off-target
500,0.893,0.0,186,off-target noiseless
500,0.502,256.0,186,target
500,0.541,0.0,186,target noiseless
500,0.031,16.0,187,off-target
500,0.39,0.0,187,off-target noiseless
500,0.079,256.0,187,target
500,0.383,0.0,187,target noiseless
500,0.748,64.0,188,off-target
500,0.108,0.0,188,off-target noiseless
500,0.912,256.0,188,target
500,0.918,0.0,188,target noiseless
500,0.0,16.0,189,off-target
500,0.204,0.0,189,off-target noiseless
500,0.276,64.0,189,target
500,0.511,0.0,189,target noiseless
500,0.001,16.0,190,off-target
500,0.712,0.0,190,off-target noiseless
500,0.185,16.0,190,target
500,0.126,0.0,190,target noiseless
500,0.711,1.0,191,off-target
500,0.618,0.0,191,off-target noiseless
500,0.035,4.0,191,target
500,0.355,0.0,191,target noiseless
500,0.1,16.0,192,off-target
500,0.1,0.0,192,off-target noiseless
