n,p_value,seed,type
500,0.982,635,off-target
500,0.01,635,target
500,0.914,636,off-target
500,0.559,636,target
500,0.585,637,off-target
500,0.035,637,target
500,0.952,638,off-target
500,0.857,638,target
500,0.239,639,off-target
500,0.258,639,target
500,0.426,640,off-target
500,0.078,640,target
500,0.799,641,off-target
500,0.186,641,target
500,0.66,642,off-target
500,0.061,642,target
500,0.251,643,off-target
500,0.675,643,target
500,0.404,644,off-target
500,0.858,644,target
500,0.729,645,off-target
500,0.895,645,target
500,0.154,646,off-target
500,0.901,646,target
500,0.469,647,off-target
500,0.102,647,target
500,0.165,648,off-target
500,0.942,648,target
500,0.561,649,off-target
500,0.843,649,target
500,0.379,650,off-target
500,0.958,650,target
500,0.967,651,off-target
500,0.774,651,target
500,0.619,652,off-target
500,0.849,652,target
500,0.564,653,off-target
500,0.616,653,target
500,0.067,654,off-target
500,0.087,654,target
500,0.611,655,off-target
500,0.167,655,target
500,0.991,656,off-target
500,0.32,656,target
500,0.128,657,off-target
500,0.779,657,target
500,0.399,658,off-target
500,0.259,658,target
500,0.906,659,off-target
500,0.919,659,target
500,0.285,660,off-target
500,0.139,660,target
500,0.202,661,off-target
500,0.055,661,target
500,0.235,662,off-target
500,0.315,662,target
500,0.365,663,off-target
500,0.767,663,target
500,0.337,664,off-target
500,0.248,664,target
500,0.858,665,off-target
500,0.977,665,target
500,0.799,666,off-target
500,0.431,666,target
500,0.662,667,off-target
500,0.68,667,target
500,0.686,668,off-target
500,0.696,668,target
500,0.585,669,off-target
500,0.478,669,target
500,0.579,670,off-target
500,0.322,670,target
500,0.544,671,off-target
500,0.462,671,target
500,0.289,672,off-target
500,0.344,672,target
500,0.649,673,off-target
500,0.347,673,target
500,0.908,674,off-target
500,0.068,674,target
500,0.837,675,off-target
500,0.941,675,target
500,0.323,676,off-target
500,0.682,676,target
500,0.674,677,off-target
500,0.95,677,target
500,0.3,678,off-target
500,0.506,678,target
500,0.083,679,off-target
500,0.105,679,target
500,0.812,680,off-target
500,0.442,680,target
500,0.289,681,off-target
500,0.551,681,target
500,0.053,682,off-target
500,0.505,682,target
500,0.137,683,off-target
500,0.663,683,target
500,0.991,684,off-target
500,0.508,684,target
500,0.459,685,off-target
500,0.71,685,target
500,0.351,686,off-target
500,0.212,686,target
500,0.52,687,off-target
500,0.508,687,target
500,0.379,688,off-target
500,0.449,688,target
500,0.365,689,off-target
500,0.016,689,target
500,0.34,690,off-target
500,0.572,690,target
500,0.168,691,off-target
500,0.161,691,target
500,0.474,692,off-target
500,0.404,692,target
500,0.047,693,off-target
500,0.86,693,target
500,0.071,694,off-target
500,0.149,694,target
500,0.958,695,off-target
500,0.259,695,target
500,0.863,696,off-target
500,0.317,696,target
500,0.55,697,off-target
500,0.582,697,target
500,0.065,698,off-target
500,0.937,698,target
500,0.69,699,off-target
500,0.143,699,target
500,0.943,700,off-target
500,0.925,700,target
500,0.449,701,off-target
500,0.234,701,target
500,0.062,702,off-target
500,0.714,702,target
500,0.087,703,off-target
500,0.132,703,target
500,0.135,704,off-target
500,0.098,704,target
500,0.929,705,off-target
500,0.978,705,target
500,0.974,706,off-target
500,0.921,706,target
500,0.345,707,off-target
500,0.095,707,target
500,0.932,708,off-target
500,0.372,708,target
500,0.959,709,off-target
500,0.723,709,target
500,0.187,710,off-target
500,0.235,710,target
500,0.096,711,off-target
500,0.314,711,target
500,0.868,712,off-target
500,0.777,712,target
500,0.47,713,off-target
500,0.241,713,target
500,0.175,714,off-target
500,0.22,714,target
500,0.727,715,off-target
500,0.825,715,target
500,0.004,716,off-target
500,0.475,716,target
500,0.517,717,off-target
500,0.091,717,target
500,0.808,718,off-target
500,0.815,718,target
500,0.961,719,off-target
500,0.639,719,target
500,0.298,720,off-target
500,0.052,720,target
500,0.518,721,off-target
500,0.413,721,target
500,0.358,722,off-target
500,0.054,722,target
500,0.493,723,off-target
500,0.142,723,target
500,0.479,724,off-target
500,0.145,724,target
500,0.299,725,off-target
500,0.37,725,target
500,0.381,726,off-target
500,0.586,726,target
500,0.21,727,off-target
500,0.119,727,target
500,0.164,728,off-target
500,0.152,728,target
500,0.721,729,off-target
500,0.947,729,target
500,0.879,730,off-target
500,0.946,730,target
500,0.725,731,off-target
500,0.597,731,target
500,0.487,732,off-target
500,0.359,732,target
500,0.385,733,off-target
500,0.246,733,target
500,0.393,734,off-target
500,0.643,734,target
500,0.665,735,off-target
500,0.615,735,target
500,0.409,736,off-target
500,0.47,736,target
500,0.763,737,off-target
500,0.769,737,target
500,0.887,738,off-target
500,0.737,738,target
500,0.801,739,off-target
500,0.232,739,target
500,0.208,740,off-target
500,0.717,740,target
500,0.885,741,off-target
500,0.891,741,target
500,0.114,742,off-target
500,0.132,742,target
500,0.762,743,off-target
500,0.341,743,target
500,0.607,744,off-target
500,0.001,744,target
500,0.602,745,off-target
500,0.384,745,target
500,0.69,746,off-target
500,0.367,746,target
500,0.336,747,off-target
500,0.277,747,target
500,0.651,748,off-target
500,0.602,748,target
500,0.03,749,off-target
500,0.675,749,target
500,0.089,750,off-target
500,0.364,750,target
500,0.063,751,off-target
500,0.639,751,target
500,0.855,752,off-target
500,0.037,752,target
500,0.391,753,off-target
500,0.667,753,target
500,0.031,754,off-target
500,0.555,754,target
500,0.335,755,off-target
500,0.57,755,target
500,0.566,756,off-target
500,0.08,756,target
500,0.337,757,off-target
500,0.614,757,target
500,0.206,758,off-target
500,0.274,758,target
500,0.05,759,off-target
500,0.417,759,target
500,0.167,760,off-target
500,0.577,760,target
500,0.978,761,off-target
500,0.995,761,target
500,0.244,762,off-target
500,0.519,762,target
500,0.981,763,off-target
500,0.219,763,target
500,0.812,764,off-target
500,0.335,764,target
500,0.547,765,off-target
500,0.335,765,target
500,0.142,766,off-target
500,0.071,766,target
500,0.96,767,off-target
500,0.434,767,target
500,0.861,768,off-target
500,0.406,768,target
500,0.882,769,off-target
500,0.726,769,target
500,0.863,770,off-target
500,0.749,770,target
500,0.675,771,off-target
500,0.797,771,target
500,0.249,772,off-target
500,0.661,772,target
500,0.589,773,off-target
500,0.281,773,target
500,0.183,774,off-target
500,0.428,774,target
500,0.371,775,off-target
500,0.066,775,target
500,0.06,776,off-target
500,0.352,776,target
500,0.89,777,off-target
500,0.976,777,target
500,0.234,778,off-target
500,0.276,778,target
500,0.501,779,off-target
500,0.584,779,target
500,0.277,780,off-target
500,0.475,780,target
500,0.029,781,off-target
500,0.502,781,target
500,0.838,782,off-target
500,0.773,782,target
500,0.151,783,off-target
500,0.346,783,target
500,0.878,784,off-target
500,0.953,784,target
500,0.457,785,off-target
500,0.972,785,target
500,0.69,786,off-target
500,0.013,786,target
500,0.924,787,off-target
500,0.238,787,target
500,0.162,788,off-target
500,0.099,788,target
500,0.1,789,off-target
500,0.466,789,target
500,0.976,790,off-target
500,0.354,790,target
500,0.654,791,off-target
500,0.959,791,target
500,0.533,792,off-target
500,0.201,792,target
500,0.791,793,off-target
500,0.364,793,target
500,0.135,794,off-target
500,0.949,794,target
500,0.803,795,off-target
500,0.862,795,target
500,0.435,796,off-target
500,0.063,796,target
500,0.167,797,off-target
500,0.083,797,target
500,0.222,798,off-target
500,0.901,798,target
500,0.638,799,off-target
500,0.917,799,target
500,0.026,800,off-target
500,0.619,800,target
500,0.483,801,off-target
500,0.927,801,target
500,0.307,802,off-target
500,0.785,802,target
500,0.648,803,off-target
500,0.562,803,target
500,0.027,804,off-target
500,0.579,804,target
500,0.944,805,off-target
500,0.625,805,target
500,0.885,806,off-target
500,0.483,806,target
500,0.82,807,off-target
500,0.297,807,target
500,0.439,808,off-target
500,0.684,808,target
500,0.297,809,off-target
500,0.154,809,target
500,0.453,810,off-target
500,0.161,810,target
500,0.889,811,off-target
500,0.108,811,target
500,0.241,812,off-target
500,0.246,812,target
500,0.203,813,off-target
500,0.013,813,target
500,0.74,814,off-target
500,0.67,814,target
500,0.228,815,off-target
500,0.208,815,target
500,0.989,816,off-target
500,0.733,816,target
500,0.507,817,off-target
500,0.099,817,target
500,0.458,818,off-target
500,0.772,818,target
500,0.053,819,off-target
500,0.765,819,target
500,0.544,820,off-target
500,0.821,820,target
500,0.015,821,off-target
500,0.603,821,target
500,0.608,822,off-target
500,0.872,822,target
500,0.419,823,off-target
500,0.256,823,target
500,0.533,824,off-target
500,0.99,824,target
500,0.87,825,off-target
500,0.47,825,target
500,0.56,826,off-target
500,0.851,826,target
500,0.465,827,off-target
500,0.483,827,target
500,0.006,828,off-target
500,0.121,828,target
500,0.555,829,off-target
500,0.064,829,target
500,0.427,830,off-target
500,0.449,830,target
500,0.261,831,off-target
500,0.739,831,target
500,0.542,832,off-target
500,0.592,832,target
500,0.034,833,off-target
500,0.743,833,target
500,0.601,834,off-target
500,0.954,834,target
500,0.166,835,off-target
500,0.94,835,target
500,0.671,836,off-target
500,0.345,836,target
500,0.364,837,off-target
500,0.678,837,target
500,0.101,838,off-target
500,0.637,838,target
500,0.102,839,off-target
500,0.699,839,target
500,0.05,840,off-target
500,0.566,840,target
500,0.239,841,off-target
500,0.476,841,target
500,0.883,842,off-target
500,0.726,842,target
500,0.351,843,off-target
500,0.803,843,target
500,0.795,844,off-target
500,0.324,844,target
500,0.144,845,off-target
500,0.626,845,target
500,0.308,846,off-target
500,0.182,846,target
500,0.307,847,off-target
500,0.826,847,target
500,0.168,848,off-target
500,0.125,848,target
500,0.24,849,off-target
500,0.907,849,target
500,0.098,850,off-target
500,0.16,850,target
500,0.069,851,off-target
500,0.843,851,target
500,0.52,852,off-target
500,0.491,852,target
500,0.242,853,off-target
500,0.717,853,target
500,0.788,854,off-target
500,0.386,854,target
500,0.311,855,off-target
500,0.948,855,target
500,0.809,856,off-target
500,0.088,856,target
500,0.478,857,off-target
500,0.179,857,target
500,0.592,858,off-target
500,0.929,858,target
500,0.205,859,off-target
500,0.925,859,target
500,0.922,860,off-target
500,0.499,860,target
500,0.674,861,off-target
500,0.296,861,target
500,0.12,862,off-target
500,0.124,862,target
500,0.929,863,off-target
500,0.335,863,target
500,0.244,864,off-target
500,0.834,864,target
500,0.226,865,off-target
500,0.346,865,target
500,0.188,866,off-target
500,0.699,866,target
500,0.611,867,off-target
500,0.677,867,target
500,0.188,868,off-target
500,0.179,868,target
500,0.453,869,off-target
500,0.412,869,target
500,0.371,870,off-target
500,0.173,870,target
500,0.755,871,off-target
500,0.671,871,target
500,0.859,872,off-target
500,0.519,872,target
500,0.433,873,off-target
500,0.086,873,target
500,0.006,874,off-target
500,0.279,874,target
500,0.019,875,off-target
500,0.86,875,target
500,0.698,876,off-target
500,0.661,876,target
500,0.624,877,off-target
500,0.795,877,target
500,0.717,878,off-target
500,0.987,878,target
500,0.979,879,off-target
500,0.743,879,target
500,0.335,880,off-target
500,0.897,880,target
500,0.334,881,off-target
500,0.124,881,target
500,0.947,882,off-target
500,0.095,882,target
500,0.775,883,off-target
500,0.89,883,target
500,0.122,884,off-target
500,0.752,884,target
500,0.786,885,off-target
500,0.757,885,target
500,0.973,886,off-target
500,0.821,886,target
500,0.135,887,off-target
500,0.028,887,target
500,0.604,888,off-target
500,0.445,888,target
500,0.846,889,off-target
500,0.14,889,target
500,0.867,890,off-target
500,0.26,890,target
500,0.749,891,off-target
500,0.986,891,target
500,0.538,892,off-target
500,0.7,892,target
500,0.971,893,off-target
500,0.982,893,target
500,0.443,894,off-target
500,0.389,894,target
500,0.047,895,off-target
500,0.373,895,target
500,0.448,896,off-target
500,0.715,896,target
500,0.635,897,off-target
500,0.795,897,target
500,0.845,898,off-target
500,0.107,898,target
500,0.876,899,off-target
500,0.631,899,target
500,0.093,900,off-target
500,0.939,900,target
500,0.673,901,off-target
500,0.779,901,target
500,0.635,902,off-target
500,0.558,902,target
500,0.209,903,off-target
500,0.682,903,target
500,0.445,904,off-target
500,0.488,904,target
500,0.991,905,off-target
500,0.274,905,target
500,0.777,906,off-target
500,0.043,906,target
500,0.117,907,off-target
500,0.522,907,target
500,0.363,908,off-target
500,0.508,908,target
500,0.668,909,off-target
500,0.611,909,target
500,0.648,910,off-target
500,0.306,910,target
500,0.718,911,off-target
500,0.918,911,target
500,0.614,912,off-target
500,0.782,912,target
500,0.16,913,off-target
500,0.695,913,target
500,0.789,914,off-target
500,0.641,914,target
500,0.652,915,off-target
500,0.939,915,target
500,0.283,916,off-target
500,1.0,916,target
500,0.017,917,off-target
500,0.714,917,target
500,0.437,918,off-target
500,0.818,918,target
500,0.67,919,off-target
500,0.999,919,target
500,0.276,920,off-target
500,0.842,920,target
500,0.871,921,off-target
500,0.494,921,target
500,0.764,922,off-target
500,0.33,922,target
500,0.617,923,off-target
500,0.962,923,target
500,0.409,924,off-target
500,0.861,924,target
500,0.593,925,off-target
500,0.894,925,target
500,0.699,926,off-target
500,0.926,926,target
500,0.05,927,off-target
500,0.719,927,target
500,0.411,928,off-target
500,0.926,928,target
500,0.625,929,off-target
500,0.884,929,target
500,0.396,930,off-target
500,0.244,930,target
500,0.038,931,off-target
500,0.889,931,target
500,0.179,932,off-target
500,0.094,932,target
500,0.889,933,off-target
500,0.968,933,target
500,0.006,934,off-target
500,0.093,934,target
500,0.839,935,off-target
500,0.743,935,target
500,0.361,936,off-target
500,0.616,936,target
500,0.949,937,off-target
500,0.769,937,target
500,0.134,938,off-target
500,0.196,938,target
500,0.986,939,off-target
500,0.976,939,target
500,0.081,940,off-target
500,0.019,940,target
500,0.94,941,off-target
500,0.101,941,target
500,0.136,942,off-target
500,0.214,942,target
500,0.277,943,off-target
500,0.597,943,target
500,0.598,944,off-target
500,0.821,944,target
500,0.53,945,off-target
500,0.981,945,target
500,0.536,946,off-target
500,0.574,946,target
500,0.583,947,off-target
500,0.422,947,target
500,0.388,948,off-target
500,0.65,948,target
500,0.129,949,off-target
500,0.235,949,target
500,0.157,950,off-target
500,0.093,950,target
500,0.485,951,off-target
500,0.12,951,target
500,0.887,952,off-target
500,0.073,952,target
500,0.873,953,off-target
500,0.272,953,target
500,0.695,954,off-target
500,0.799,954,target
500,0.18,955,off-target
500,0.856,955,target
500,0.839,956,off-target
500,0.539,956,target
500,0.824,957,off-target
500,0.613,957,target
500,0.741,958,off-target
500,0.653,958,target
500,0.857,959,off-target
500,0.306,959,target
500,0.497,960,off-target
500,0.093,960,target
500,0.494,961,off-target
500,0.445,961,target
500,0.713,962,off-target
500,0.188,962,target
500,0.74,963,off-target
500,0.39,963,target
500,0.342,964,off-target
500,0.198,964,target
500,0.125,965,off-target
500,0.879,965,target
500,0.136,966,off-target
500,0.05,966,target
500,0.687,967,off-target
500,0.655,967,target
500,0.538,968,off-target
500,0.684,968,target
500,0.606,969,off-target
500,0.596,969,target
500,0.043,970,off-target
500,0.719,970,target
500,0.336,971,off-target
500,0.919,971,target
500,0.05,972,off-target
500,0.58,972,target
500,0.202,973,off-target
500,0.18,973,target
500,0.732,974,off-target
500,0.048,974,target
500,0.98,975,off-target
500,0.324,975,target
500,0.248,976,off-target
500,0.413,976,target
500,0.463,977,off-target
500,0.441,977,target
500,0.085,978,off-target
500,0.857,978,target
500,0.038,979,off-target
500,0.53,979,target
500,0.736,980,off-target
500,0.538,980,target
500,0.024,981,off-target
500,0.947,981,target
500,0.336,982,off-target
500,0.01,982,target
500,0.661,983,off-target
500,0.867,983,target
500,0.917,984,off-target
500,0.621,984,target
500,0.973,985,off-target
500,0.648,985,target
500,0.675,986,off-target
500,0.287,986,target
500,0.907,987,off-target
500,0.065,987,target
500,0.277,988,off-target
500,0.964,988,target
500,0.711,989,off-target
500,0.076,989,target
500,0.178,990,off-target
500,0.396,990,target
500,0.631,991,off-target
500,0.876,991,target
500,0.509,992,off-target
500,0.039,992,target
500,0.243,993,off-target
500,0.485,993,target
500,0.751,994,off-target
500,0.072,994,target
500,0.621,995,off-target
500,0.872,995,target
500,0.838,996,off-target
500,0.614,996,target
500,0.591,997,off-target
500,0.472,997,target
500,0.05,998,off-target
500,0.548,998,target
500,0.346,999,off-target
500,0.021,999,target
