n,p_value,seed,type
500,0.442,635,off-target
500,0.157,635,target
500,0.21,636,off-target
500,0.144,636,target
500,0.681,637,off-target
500,0.365,637,target
500,0.141,638,off-target
500,0.403,638,target
500,0.379,639,off-target
500,0.853,639,target
500,0.902,640,off-target
500,0.11,640,target
500,0.326,641,off-target
500,0.963,641,target
500,0.413,642,off-target
500,0.731,642,target
500,0.019,643,off-target
500,0.256,643,target
500,0.105,644,off-target
500,0.627,644,target
500,0.971,645,off-target
500,0.278,645,target
500,0.989,646,off-target
500,0.855,646,target
500,0.943,647,off-target
500,0.129,647,target
500,0.081,648,off-target
500,0.77,648,target
500,0.83,649,off-target
500,0.104,649,target
500,0.386,650,off-target
500,0.838,650,target
500,0.477,651,off-target
500,0.328,651,target
500,0.889,652,off-target
500,0.187,652,target
500,0.577,653,off-target
500,0.559,653,target
500,0.678,654,off-target
500,0.135,654,target
500,0.784,655,off-target
500,0.112,655,target
500,0.23,656,off-target
500,0.892,656,target
500,0.773,657,off-target
500,0.395,657,target
500,0.074,658,off-target
500,0.676,658,target
500,0.145,659,off-target
500,0.471,659,target
500,0.052,660,off-target
500,0.086,660,target
500,0.053,661,off-target
500,0.337,661,target
500,0.371,662,off-target
500,0.9,662,target
500,0.959,663,off-target
500,0.394,663,target
500,0.425,664,off-target
500,0.857,664,target
500,0.38,665,off-target
500,0.942,665,target
500,0.003,666,off-target
500,0.193,666,target
500,0.036,667,off-target
500,0.74,667,target
500,0.838,668,off-target
500,0.357,668,target
500,0.312,669,off-target
500,0.301,669,target
500,0.272,670,off-target
500,0.796,670,target
500,0.324,671,off-target
500,0.953,671,target
500,0.086,672,off-target
500,0.082,672,target
500,0.711,673,off-target
500,0.979,673,target
500,0.918,674,off-target
500,0.584,674,target
500,0.881,675,off-target
500,0.309,675,target
500,0.479,676,off-target
500,0.769,676,target
500,0.535,677,off-target
500,0.688,677,target
500,0.896,678,off-target
500,0.238,678,target
500,0.739,679,off-target
500,0.225,679,target
500,0.891,680,off-target
500,0.496,680,target
500,0.86,681,off-target
500,0.57,681,target
500,0.973,682,off-target
500,0.234,682,target
500,0.87,683,off-target
500,0.052,683,target
500,0.716,684,off-target
500,0.7,684,target
500,0.612,685,off-target
500,0.835,685,target
500,0.89,686,off-target
500,0.013,686,target
500,0.539,687,off-target
500,0.331,687,target
500,0.764,688,off-target
500,0.154,688,target
500,0.528,689,off-target
500,0.177,689,target
500,0.576,690,off-target
500,0.87,690,target
500,0.205,691,off-target
500,0.825,691,target
500,0.049,692,off-target
500,0.987,692,target
500,0.583,693,off-target
500,0.983,693,target
500,0.504,694,off-target
500,0.398,694,target
500,0.039,695,off-target
500,0.474,695,target
500,0.733,696,off-target
500,0.136,696,target
500,0.369,697,off-target
500,0.831,697,target
500,0.648,698,off-target
500,0.735,698,target
500,0.378,699,off-target
500,0.499,699,target
500,0.358,700,off-target
500,0.732,700,target
500,0.419,701,off-target
500,0.318,701,target
500,0.958,702,off-target
500,0.617,702,target
500,0.594,703,off-target
500,0.173,703,target
500,0.691,704,off-target
500,0.242,704,target
500,0.921,705,off-target
500,0.253,705,target
500,0.829,706,off-target
500,0.077,706,target
500,0.737,707,off-target
500,0.045,707,target
500,0.055,708,off-target
500,0.707,708,target
500,0.496,709,off-target
500,0.558,709,target
500,0.687,710,off-target
500,0.395,710,target
500,0.428,711,off-target
500,0.373,711,target
500,0.49,712,off-target
500,0.907,712,target
500,0.404,713,off-target
500,0.413,713,target
500,0.301,714,off-target
500,0.418,714,target
500,0.551,715,off-target
500,0.029,715,target
500,0.283,716,off-target
500,0.862,716,target
500,0.401,717,off-target
500,0.816,717,target
500,0.722,718,off-target
500,0.751,718,target
500,0.044,719,off-target
500,0.051,719,target
500,0.132,720,off-target
500,0.043,720,target
500,0.32,721,off-target
500,0.815,721,target
500,0.785,722,off-target
500,0.148,722,target
500,0.932,723,off-target
500,0.709,723,target
500,0.021,724,off-target
500,0.985,724,target
500,0.866,725,off-target
500,0.77,725,target
500,0.944,726,off-target
500,0.632,726,target
500,0.571,727,off-target
500,0.663,727,target
500,0.272,728,off-target
500,0.47,728,target
500,0.667,729,off-target
500,0.839,729,target
500,0.967,730,off-target
500,0.248,730,target
500,0.745,731,off-target
500,0.788,731,target
500,0.303,732,off-target
500,0.99,732,target
500,0.709,733,off-target
500,0.487,733,target
500,0.006,734,off-target
500,0.562,734,target
500,0.947,735,off-target
500,0.478,735,target
500,0.687,736,off-target
500,0.916,736,target
500,0.255,737,off-target
500,0.543,737,target
500,0.872,738,off-target
500,0.649,738,target
500,0.974,739,off-target
500,0.158,739,target
500,0.419,740,off-target
500,0.506,740,target
500,0.593,741,off-target
500,0.134,741,target
500,0.916,742,off-target
500,0.792,742,target
500,0.276,743,off-target
500,0.027,743,target
500,0.435,744,off-target
500,0.4,744,target
500,0.893,745,off-target
500,0.454,745,target
500,0.566,746,off-target
500,0.164,746,target
500,0.375,747,off-target
500,0.269,747,target
500,0.047,748,off-target
500,0.886,748,target
500,0.468,749,off-target
500,0.69,749,target
500,0.377,750,off-target
500,0.792,750,target
500,0.038,751,off-target
500,0.812,751,target
500,0.447,752,off-target
500,0.339,752,target
500,0.301,753,off-target
500,0.884,753,target
500,0.69,754,off-target
500,0.829,754,target
500,0.012,755,off-target
500,0.709,755,target
500,0.143,756,off-target
500,0.837,756,target
500,0.421,757,off-target
500,0.333,757,target
500,0.182,758,off-target
500,0.113,758,target
500,0.249,759,off-target
500,0.687,759,target
500,0.095,760,off-target
500,0.263,760,target
500,0.046,761,off-target
500,0.818,761,target
500,0.718,762,off-target
500,0.608,762,target
500,0.837,763,off-target
500,0.706,763,target
500,0.749,764,off-target
500,0.69,764,target
500,0.677,765,off-target
500,0.001,765,target
500,0.256,766,off-target
500,0.153,766,target
500,0.758,767,off-target
500,0.007,767,target
500,0.143,768,off-target
500,0.332,768,target
500,0.128,769,off-target
500,0.105,769,target
500,0.405,770,off-target
500,0.491,770,target
500,0.322,771,off-target
500,0.783,771,target
500,0.918,772,off-target
500,0.658,772,target
500,0.674,773,off-target
500,0.108,773,target
500,0.087,774,off-target
500,0.658,774,target
500,0.638,775,off-target
500,0.004,775,target
500,0.974,776,off-target
500,0.242,776,target
500,0.379,777,off-target
500,0.681,777,target
500,0.742,778,off-target
500,0.72,778,target
500,0.628,779,off-target
500,0.385,779,target
500,0.559,780,off-target
500,0.053,780,target
500,0.581,781,off-target
500,0.794,781,target
500,0.896,782,off-target
500,0.793,782,target
500,0.316,783,off-target
500,0.681,783,target
500,0.037,784,off-target
500,0.933,784,target
500,0.988,785,off-target
500,0.256,785,target
500,0.149,786,off-target
500,0.339,786,target
500,0.046,787,off-target
500,0.65,787,target
500,0.534,788,off-target
500,0.063,788,target
500,0.749,789,off-target
500,0.854,789,target
500,0.544,790,off-target
500,0.421,790,target
500,0.673,791,off-target
500,0.219,791,target
500,0.059,792,off-target
500,0.795,792,target
500,0.886,793,off-target
500,0.641,793,target
500,0.478,794,off-target
500,0.615,794,target
500,0.619,795,off-target
500,0.532,795,target
500,0.537,796,off-target
500,0.737,796,target
500,0.393,797,off-target
500,0.326,797,target
500,0.418,798,off-target
500,0.961,798,target
500,0.939,799,off-target
500,0.129,799,target
500,0.174,800,off-target
500,0.229,800,target
500,0.035,801,off-target
500,0.305,801,target
500,0.91,802,off-target
500,0.037,802,target
500,0.284,803,off-target
500,0.637,803,target
500,0.942,804,off-target
500,0.471,804,target
500,0.383,805,off-target
500,0.631,805,target
500,0.262,806,off-target
500,0.987,806,target
500,0.916,807,off-target
500,0.455,807,target
500,0.505,808,off-target
500,0.202,808,target
500,0.851,809,off-target
500,0.755,809,target
500,0.107,810,off-target
500,0.896,810,target
500,0.937,811,off-target
500,0.012,811,target
500,0.136,812,off-target
500,0.83,812,target
500,0.483,813,off-target
500,0.048,813,target
500,0.326,814,off-target
500,0.649,814,target
500,0.263,815,off-target
500,0.099,815,target
500,0.397,816,off-target
500,0.528,816,target
500,0.332,817,off-target
500,0.56,817,target
500,0.15,818,off-target
500,0.387,818,target
500,0.944,819,off-target
500,0.33,819,target
500,0.0,820,off-target
500,0.006,820,target
500,0.256,821,off-target
500,0.429,821,target
500,0.443,822,off-target
500,0.987,822,target
500,0.696,823,off-target
500,0.041,823,target
500,0.644,824,off-target
500,0.394,824,target
500,0.392,825,off-target
500,0.1,825,target
500,0.964,826,off-target
500,0.13,826,target
500,0.993,827,off-target
500,0.283,827,target
500,0.902,828,off-target
500,0.124,828,target
500,0.39,829,off-target
500,0.43,829,target
500,0.582,830,off-target
500,0.564,830,target
500,0.134,831,off-target
500,0.597,831,target
500,0.647,832,off-target
500,0.083,832,target
500,0.136,833,off-target
500,0.882,833,target
500,0.339,834,off-target
500,0.026,834,target
500,0.557,835,off-target
500,0.088,835,target
500,0.315,836,off-target
500,0.979,836,target
500,0.841,837,off-target
500,0.761,837,target
500,0.176,838,off-target
500,0.067,838,target
500,0.783,839,off-target
500,0.826,839,target
500,0.016,840,off-target
500,0.864,840,target
500,0.149,841,off-target
500,0.86,841,target
500,0.743,842,off-target
500,0.968,842,target
500,0.668,843,off-target
500,0.056,843,target
500,0.057,844,off-target
500,0.062,844,target
500,0.639,845,off-target
500,0.272,845,target
500,0.903,846,off-target
500,0.702,846,target
500,0.115,847,off-target
500,0.565,847,target
500,0.158,848,off-target
500,0.575,848,target
500,0.258,849,off-target
500,0.784,849,target
500,0.369,850,off-target
500,0.329,850,target
500,0.059,851,off-target
500,0.028,851,target
500,0.173,852,off-target
500,0.891,852,target
500,0.753,853,off-target
500,0.832,853,target
500,0.434,854,off-target
500,0.702,854,target
500,0.731,855,off-target
500,0.338,855,target
500,0.498,856,off-target
500,0.427,856,target
500,0.914,857,off-target
500,0.345,857,target
500,0.471,858,off-target
500,0.106,858,target
500,0.453,859,off-target
500,0.288,859,target
500,0.687,860,off-target
500,0.966,860,target
500,0.234,861,off-target
500,0.072,861,target
500,0.964,862,off-target
500,0.536,862,target
500,0.584,863,off-target
500,0.189,863,target
500,0.703,864,off-target
500,0.575,864,target
500,0.585,865,off-target
500,0.577,865,target
500,0.393,866,off-target
500,0.921,866,target
500,0.496,867,off-target
500,0.615,867,target
500,0.342,868,off-target
500,0.342,868,target
500,0.236,869,off-target
500,0.951,869,target
500,0.123,870,off-target
500,0.267,870,target
500,0.56,871,off-target
500,0.987,871,target
500,0.309,872,off-target
500,0.401,872,target
500,0.714,873,off-target
500,0.483,873,target
500,0.413,874,off-target
500,0.862,874,target
500,0.954,875,off-target
500,0.264,875,target
500,0.836,876,off-target
500,0.421,876,target
500,0.927,877,off-target
500,0.514,877,target
500,0.632,878,off-target
500,0.828,878,target
500,0.108,879,off-target
500,0.428,879,target
500,0.705,880,off-target
500,0.11,880,target
500,0.638,881,off-target
500,0.001,881,target
500,0.593,882,off-target
500,0.19,882,target
500,0.135,883,off-target
500,0.807,883,target
500,0.209,884,off-target
500,0.473,884,target
500,0.056,885,off-target
500,0.713,885,target
500,0.887,886,off-target
500,0.504,886,target
500,0.453,887,off-target
500,0.389,887,target
500,0.576,888,off-target
500,0.944,888,target
500,0.858,889,off-target
500,0.977,889,target
500,0.409,890,off-target
500,0.51,890,target
500,0.479,891,off-target
500,0.377,891,target
500,0.436,892,off-target
500,0.554,892,target
500,0.071,893,off-target
500,0.551,893,target
500,0.734,894,off-target
500,0.231,894,target
500,0.27,895,off-target
500,0.789,895,target
500,0.644,896,off-target
500,0.76,896,target
500,0.933,897,off-target
500,0.389,897,target
500,0.805,898,off-target
500,0.372,898,target
500,0.737,899,off-target
500,0.876,899,target
500,0.193,900,off-target
500,0.71,900,target
500,0.011,901,off-target
500,0.112,901,target
500,0.359,902,off-target
500,0.126,902,target
500,0.416,903,off-target
500,0.128,903,target
500,0.272,904,off-target
500,0.981,904,target
500,0.8,905,off-target
500,0.958,905,target
500,0.855,906,off-target
500,0.26,906,target
500,0.872,907,off-target
500,0.101,907,target
500,0.816,908,off-target
500,0.01,908,target
500,0.438,909,off-target
500,0.137,909,target
500,0.893,910,off-target
500,0.717,910,target
500,0.796,911,off-target
500,0.962,911,target
500,0.295,912,off-target
500,0.51,912,target
500,0.174,913,off-target
500,0.347,913,target
500,0.279,914,off-target
500,0.602,914,target
500,0.664,915,off-target
500,0.129,915,target
500,0.21,916,off-target
500,0.436,916,target
500,0.899,917,off-target
500,0.193,917,target
500,0.34,918,off-target
500,0.518,918,target
500,0.916,919,off-target
500,0.737,919,target
500,0.642,920,off-target
500,0.36,920,target
500,0.806,921,off-target
500,0.184,921,target
500,0.141,922,off-target
500,0.147,922,target
500,0.937,923,off-target
500,0.798,923,target
500,0.617,924,off-target
500,0.864,924,target
500,0.153,925,off-target
500,0.381,925,target
500,0.543,926,off-target
500,0.203,926,target
500,0.191,927,off-target
500,0.842,927,target
500,0.168,928,off-target
500,0.132,928,target
500,0.302,929,off-target
500,0.215,929,target
500,0.966,930,off-target
500,0.191,930,target
500,0.125,931,off-target
500,0.533,931,target
500,0.026,932,off-target
500,0.546,932,target
500,0.675,933,off-target
500,0.666,933,target
500,0.479,934,off-target
500,0.559,934,target
500,0.12,935,off-target
500,0.918,935,target
500,0.666,936,off-target
500,0.606,936,target
500,0.76,937,off-target
500,0.503,937,target
500,0.326,938,off-target
500,0.95,938,target
500,0.986,939,off-target
500,0.622,939,target
500,0.824,940,off-target
500,0.269,940,target
500,0.133,941,off-target
500,0.602,941,target
500,0.96,942,off-target
500,0.939,942,target
500,0.247,943,off-target
500,0.582,943,target
500,0.488,944,off-target
500,0.578,944,target
500,0.159,945,off-target
500,0.367,945,target
500,0.922,946,off-target
500,0.848,946,target
500,0.715,947,off-target
500,0.803,947,target
500,0.809,948,off-target
500,0.325,948,target
500,0.755,949,off-target
500,0.396,949,target
500,0.015,950,off-target
500,0.453,950,target
500,0.606,951,off-target
500,0.027,951,target
500,0.064,952,off-target
500,0.35,952,target
500,0.202,953,off-target
500,0.566,953,target
500,0.934,954,off-target
500,0.215,954,target
500,0.915,955,off-target
500,0.003,955,target
500,0.311,956,off-target
500,0.553,956,target
500,0.459,957,off-target
500,0.827,957,target
500,0.897,958,off-target
500,0.024,958,target
500,0.676,959,off-target
500,0.036,959,target
500,0.698,960,off-target
500,0.02,960,target
500,0.246,961,off-target
500,0.488,961,target
500,0.034,962,off-target
500,0.807,962,target
500,0.336,963,off-target
500,0.568,963,target
500,0.966,964,off-target
500,0.313,964,target
500,0.32,965,off-target
500,0.035,965,target
500,0.103,966,off-target
500,0.454,966,target
500,0.42,967,off-target
500,0.779,967,target
500,0.798,968,off-target
500,0.209,968,target
500,0.596,969,off-target
500,0.626,969,target
500,0.143,970,off-target
500,0.38,970,target
500,0.071,971,off-target
500,0.006,971,target
500,0.601,972,off-target
500,0.587,972,target
500,0.118,973,off-target
500,0.37,973,target
500,0.972,974,off-target
500,0.334,974,target
500,0.771,975,off-target
500,0.153,975,target
500,0.913,976,off-target
500,0.059,976,target
500,0.799,977,off-target
500,0.136,977,target
500,0.491,978,off-target
500,0.617,978,target
500,0.825,979,off-target
500,0.636,979,target
500,0.75,980,off-target
500,0.06,980,target
500,0.681,981,off-target
500,0.433,981,target
500,0.761,982,off-target
500,0.332,982,target
500,0.017,983,off-target
500,0.432,983,target
500,0.97,984,off-target
500,0.929,984,target
500,0.875,985,off-target
500,0.857,985,target
500,0.348,986,off-target
500,0.146,986,target
500,0.874,987,off-target
500,0.543,987,target
500,0.054,988,off-target
500,0.383,988,target
500,0.462,989,off-target
500,0.693,989,target
500,0.378,990,off-target
500,0.923,990,target
500,0.827,991,off-target
500,0.984,991,target
500,0.869,992,off-target
500,0.656,992,target
500,0.805,993,off-target
500,0.703,993,target
500,0.454,994,off-target
500,0.655,994,target
500,0.436,995,off-target
500,0.492,995,target
500,0.64,996,off-target
500,0.914,996,target
500,0.24,997,off-target
500,0.016,997,target
500,0.184,998,off-target
500,0.85,998,target
500,0.355,999,off-target
500,0.181,999,target
