n,p_value,seed,type
500,0.909,635,off-target
500,0.122,635,target
500,0.877,636,off-target
500,0.178,636,target
500,0.479,637,off-target
500,0.318,637,target
500,0.108,638,off-target
500,0.401,638,target
500,0.801,639,off-target
500,0.832,639,target
500,0.187,640,off-target
500,0.106,640,target
500,0.501,641,off-target
500,0.928,641,target
500,0.425,642,off-target
500,0.73,642,target
500,0.917,643,off-target
500,0.269,643,target
500,0.203,644,off-target
500,0.68,644,target
500,0.694,645,off-target
500,0.247,645,target
500,0.362,646,off-target
500,0.864,646,target
500,0.522,647,off-target
500,0.097,647,target
500,0.55,648,off-target
500,0.76,648,target
500,0.226,649,off-target
500,0.153,649,target
500,0.057,650,off-target
500,0.868,650,target
500,0.04,651,off-target
500,0.23,651,target
500,0.715,652,off-target
500,0.196,652,target
500,0.007,653,off-target
500,0.612,653,target
500,0.279,654,off-target
500,0.13,654,target
500,0.313,655,off-target
500,0.151,655,target
500,0.38,656,off-target
500,0.922,656,target
500,0.721,657,off-target
500,0.472,657,target
500,0.447,658,off-target
500,0.679,658,target
500,0.215,659,off-target
500,0.482,659,target
500,0.168,660,off-target
500,0.058,660,target
500,0.402,661,off-target
500,0.366,661,target
500,0.161,662,off-target
500,0.913,662,target
500,0.367,663,off-target
500,0.464,663,target
500,0.213,664,off-target
500,0.823,664,target
500,0.07,665,off-target
500,0.93,665,target
500,0.279,666,off-target
500,0.19,666,target
500,0.907,667,off-target
500,0.773,667,target
500,0.385,668,off-target
500,0.356,668,target
500,0.404,669,off-target
500,0.329,669,target
500,0.641,670,off-target
500,0.786,670,target
500,0.79,671,off-target
500,0.97,671,target
500,0.495,672,off-target
500,0.063,672,target
500,0.439,673,off-target
500,0.961,673,target
500,0.813,674,off-target
500,0.483,674,target
500,0.685,675,off-target
500,0.275,675,target
500,0.112,676,off-target
500,0.732,676,target
500,0.131,677,off-target
500,0.736,677,target
500,0.461,678,off-target
500,0.3,678,target
500,0.428,679,off-target
500,0.212,679,target
500,0.023,680,off-target
500,0.429,680,target
500,0.107,681,off-target
500,0.594,681,target
500,0.714,682,off-target
500,0.297,682,target
500,0.988,683,off-target
500,0.057,683,target
500,0.178,684,off-target
500,0.658,684,target
500,0.395,685,off-target
500,0.828,685,target
500,0.931,686,off-target
500,0.007,686,target
500,0.065,687,off-target
500,0.363,687,target
500,0.759,688,off-target
500,0.147,688,target
500,0.384,689,off-target
500,0.188,689,target
500,0.807,690,off-target
500,0.876,690,target
500,0.155,691,off-target
500,0.807,691,target
500,0.289,692,off-target
500,0.96,692,target
500,0.067,693,off-target
500,0.983,693,target
500,0.38,694,off-target
500,0.489,694,target
500,0.579,695,off-target
500,0.443,695,target
500,0.675,696,off-target
500,0.1,696,target
500,0.194,697,off-target
500,0.732,697,target
500,0.35,698,off-target
500,0.689,698,target
500,0.42,699,off-target
500,0.512,699,target
500,0.055,700,off-target
500,0.732,700,target
500,0.933,701,off-target
500,0.277,701,target
500,0.343,702,off-target
500,0.624,702,target
500,0.289,703,off-target
500,0.191,703,target
500,0.253,704,off-target
500,0.225,704,target
500,0.941,705,off-target
500,0.217,705,target
500,0.076,706,off-target
500,0.052,706,target
500,0.822,707,off-target
500,0.052,707,target
500,0.806,708,off-target
500,0.723,708,target
500,0.0,709,off-target
500,0.584,709,target
500,0.463,710,off-target
500,0.405,710,target
500,0.634,711,off-target
500,0.385,711,target
500,0.5,712,off-target
500,0.923,712,target
500,0.744,713,off-target
500,0.419,713,target
500,0.368,714,off-target
500,0.486,714,target
500,0.097,715,off-target
500,0.026,715,target
500,0.964,716,off-target
500,0.875,716,target
500,0.355,717,off-target
500,0.842,717,target
500,0.345,718,off-target
500,0.729,718,target
500,0.273,719,off-target
500,0.051,719,target
500,0.956,720,off-target
500,0.037,720,target
500,0.745,721,off-target
500,0.868,721,target
500,0.523,722,off-target
500,0.183,722,target
500,0.199,723,off-target
500,0.667,723,target
500,0.257,724,off-target
500,0.982,724,target
500,0.482,725,off-target
500,0.737,725,target
500,0.423,726,off-target
500,0.698,726,target
500,0.542,727,off-target
500,0.622,727,target
500,0.353,728,off-target
500,0.478,728,target
500,0.844,729,off-target
500,0.783,729,target
500,0.842,730,off-target
500,0.279,730,target
500,0.586,731,off-target
500,0.811,731,target
500,0.287,732,off-target
500,0.987,732,target
500,0.316,733,off-target
500,0.433,733,target
500,0.359,734,off-target
500,0.574,734,target
500,0.841,735,off-target
500,0.517,735,target
500,0.438,736,off-target
500,0.947,736,target
500,0.685,737,off-target
500,0.534,737,target
500,0.192,738,off-target
500,0.638,738,target
500,0.708,739,off-target
500,0.166,739,target
500,0.684,740,off-target
500,0.552,740,target
500,0.473,741,off-target
500,0.11,741,target
500,0.381,742,off-target
500,0.783,742,target
500,0.17,743,off-target
500,0.047,743,target
500,0.363,744,off-target
500,0.39,744,target
500,0.325,745,off-target
500,0.437,745,target
500,0.677,746,off-target
500,0.111,746,target
500,0.067,747,off-target
500,0.191,747,target
500,0.152,748,off-target
500,0.909,748,target
500,0.905,749,off-target
500,0.715,749,target
500,0.303,750,off-target
500,0.765,750,target
500,0.655,751,off-target
500,0.692,751,target
500,0.818,752,off-target
500,0.424,752,target
500,0.616,753,off-target
500,0.839,753,target
500,0.145,754,off-target
500,0.836,754,target
500,0.255,755,off-target
500,0.77,755,target
500,0.53,756,off-target
500,0.842,756,target
500,0.353,757,off-target
500,0.355,757,target
500,0.674,758,off-target
500,0.101,758,target
500,0.429,759,off-target
500,0.686,759,target
500,0.442,760,off-target
500,0.292,760,target
500,0.64,761,off-target
500,0.825,761,target
500,0.556,762,off-target
500,0.625,762,target
500,0.015,763,off-target
500,0.664,763,target
500,0.208,764,off-target
500,0.632,764,target
500,0.46,765,off-target
500,0.001,765,target
500,0.247,766,off-target
500,0.143,766,target
500,0.854,767,off-target
500,0.007,767,target
500,0.823,768,off-target
500,0.381,768,target
500,0.95,769,off-target
500,0.1,769,target
500,0.077,770,off-target
500,0.542,770,target
500,0.821,771,off-target
500,0.733,771,target
500,0.273,772,off-target
500,0.677,772,target
500,0.172,773,off-target
500,0.094,773,target
500,0.938,774,off-target
500,0.639,774,target
500,0.092,775,off-target
500,0.003,775,target
500,0.684,776,off-target
500,0.243,776,target
500,0.14,777,off-target
500,0.568,777,target
500,0.908,778,off-target
500,0.744,778,target
500,0.451,779,off-target
500,0.427,779,target
500,0.337,780,off-target
500,0.048,780,target
500,0.699,781,off-target
500,0.824,781,target
500,0.53,782,off-target
500,0.807,782,target
500,0.617,783,off-target
500,0.76,783,target
500,0.567,784,off-target
500,0.962,784,target
500,0.847,785,off-target
500,0.236,785,target
500,0.385,786,off-target
500,0.37,786,target
500,0.925,787,off-target
500,0.603,787,target
500,0.971,788,off-target
500,0.065,788,target
500,0.71,789,off-target
500,0.864,789,target
500,0.026,790,off-target
500,0.533,790,target
500,0.918,791,off-target
500,0.208,791,target
500,0.335,792,off-target
500,0.829,792,target
500,0.48,793,off-target
500,0.508,793,target
500,0.213,794,off-target
500,0.661,794,target
500,0.691,795,off-target
500,0.5,795,target
500,0.288,796,off-target
500,0.707,796,target
500,0.844,797,off-target
500,0.347,797,target
500,0.614,798,off-target
500,0.95,798,target
500,0.938,799,off-target
500,0.163,799,target
500,0.917,800,off-target
500,0.262,800,target
500,0.938,801,off-target
500,0.298,801,target
500,0.552,802,off-target
500,0.054,802,target
500,0.423,803,off-target
500,0.597,803,target
500,0.352,804,off-target
500,0.44,804,target
500,0.418,805,off-target
500,0.722,805,target
500,0.172,806,off-target
500,0.995,806,target
500,0.694,807,off-target
500,0.521,807,target
500,0.365,808,off-target
500,0.272,808,target
500,0.454,809,off-target
500,0.715,809,target
500,0.253,810,off-target
500,0.855,810,target
500,0.123,811,off-target
500,0.015,811,target
500,0.266,812,off-target
500,0.82,812,target
500,0.526,813,off-target
500,0.066,813,target
500,0.798,814,off-target
500,0.688,814,target
500,0.587,815,off-target
500,0.113,815,target
500,0.674,816,off-target
500,0.547,816,target
500,0.655,817,off-target
500,0.575,817,target
500,0.654,818,off-target
500,0.396,818,target
500,0.43,819,off-target
500,0.413,819,target
500,0.482,820,off-target
500,0.006,820,target
500,0.264,821,off-target
500,0.449,821,target
500,0.74,822,off-target
500,0.988,822,target
500,0.035,823,off-target
500,0.038,823,target
500,0.068,824,off-target
500,0.391,824,target
500,0.249,825,off-target
500,0.144,825,target
500,0.369,826,off-target
500,0.124,826,target
500,0.54,827,off-target
500,0.248,827,target
500,0.491,828,off-target
500,0.114,828,target
500,0.192,829,off-target
500,0.517,829,target
500,0.608,830,off-target
500,0.559,830,target
500,0.516,831,off-target
500,0.629,831,target
500,0.428,832,off-target
500,0.071,832,target
500,0.745,833,off-target
500,0.954,833,target
500,0.881,834,off-target
500,0.027,834,target
500,0.971,835,off-target
500,0.069,835,target
500,0.586,836,off-target
500,0.983,836,target
500,0.746,837,off-target
500,0.741,837,target
500,0.688,838,off-target
500,0.063,838,target
500,0.718,839,off-target
500,0.843,839,target
500,0.791,840,off-target
500,0.909,840,target
500,0.924,841,off-target
500,0.867,841,target
500,0.956,842,off-target
500,0.962,842,target
500,0.399,843,off-target
500,0.051,843,target
500,0.91,844,off-target
500,0.065,844,target
500,0.709,845,off-target
500,0.239,845,target
500,0.798,846,off-target
500,0.737,846,target
500,0.558,847,off-target
500,0.518,847,target
500,0.102,848,off-target
500,0.515,848,target
500,0.824,849,off-target
500,0.841,849,target
500,0.983,850,off-target
500,0.321,850,target
500,0.799,851,off-target
500,0.023,851,target
500,0.291,852,off-target
500,0.882,852,target
500,0.391,853,off-target
500,0.843,853,target
500,0.315,854,off-target
500,0.704,854,target
500,0.636,855,off-target
500,0.374,855,target
500,0.229,856,off-target
500,0.486,856,target
500,0.421,857,off-target
500,0.29,857,target
500,0.748,858,off-target
500,0.082,858,target
500,0.87,859,off-target
500,0.252,859,target
500,0.871,860,off-target
500,0.941,860,target
500,0.154,861,off-target
500,0.092,861,target
500,0.933,862,off-target
500,0.603,862,target
500,0.014,863,off-target
500,0.191,863,target
500,0.816,864,off-target
500,0.621,864,target
500,0.485,865,off-target
500,0.666,865,target
500,0.478,866,off-target
500,0.953,866,target
500,0.11,867,off-target
500,0.77,867,target
500,0.852,868,off-target
500,0.314,868,target
500,0.969,869,off-target
500,0.922,869,target
500,0.913,870,off-target
500,0.195,870,target
500,0.278,871,off-target
500,0.984,871,target
500,0.894,872,off-target
500,0.36,872,target
500,0.939,873,off-target
500,0.562,873,target
500,0.225,874,off-target
500,0.886,874,target
500,0.992,875,off-target
500,0.279,875,target
500,0.893,876,off-target
500,0.438,876,target
500,0.585,877,off-target
500,0.48,877,target
500,0.469,878,off-target
500,0.864,878,target
500,0.665,879,off-target
500,0.431,879,target
500,0.119,880,off-target
500,0.117,880,target
500,0.272,881,off-target
500,0.001,881,target
500,0.626,882,off-target
500,0.228,882,target
500,0.131,883,off-target
500,0.787,883,target
500,0.248,884,off-target
500,0.438,884,target
500,0.423,885,off-target
500,0.715,885,target
500,0.556,886,off-target
500,0.498,886,target
500,0.847,887,off-target
500,0.3,887,target
500,0.906,888,off-target
500,0.901,888,target
500,0.831,889,off-target
500,0.977,889,target
500,0.823,890,off-target
500,0.54,890,target
500,0.322,891,off-target
500,0.36,891,target
500,0.137,892,off-target
500,0.496,892,target
500,0.142,893,off-target
500,0.622,893,target
500,0.919,894,off-target
500,0.143,894,target
500,0.826,895,off-target
500,0.801,895,target
500,0.341,896,off-target
500,0.735,896,target
500,0.113,897,off-target
500,0.447,897,target
500,0.797,898,off-target
500,0.388,898,target
500,0.357,899,off-target
500,0.893,899,target
500,0.748,900,off-target
500,0.773,900,target
500,0.291,901,off-target
500,0.116,901,target
500,0.844,902,off-target
500,0.088,902,target
500,0.855,903,off-target
500,0.132,903,target
500,0.335,904,off-target
500,0.969,904,target
500,0.39,905,off-target
500,0.921,905,target
500,0.565,906,off-target
500,0.286,906,target
500,0.024,907,off-target
500,0.095,907,target
500,0.09,908,off-target
500,0.011,908,target
500,0.458,909,off-target
500,0.15,909,target
500,0.991,910,off-target
500,0.662,910,target
500,0.377,911,off-target
500,0.941,911,target
500,0.307,912,off-target
500,0.546,912,target
500,0.738,913,off-target
500,0.335,913,target
500,0.147,914,off-target
500,0.597,914,target
500,0.453,915,off-target
500,0.093,915,target
500,0.321,916,off-target
500,0.4,916,target
500,0.036,917,off-target
500,0.194,917,target
500,0.949,918,off-target
500,0.522,918,target
500,0.032,919,off-target
500,0.808,919,target
500,0.943,920,off-target
500,0.33,920,target
500,0.762,921,off-target
500,0.216,921,target
500,0.454,922,off-target
500,0.11,922,target
500,0.623,923,off-target
500,0.726,923,target
500,0.118,924,off-target
500,0.85,924,target
500,0.729,925,off-target
500,0.388,925,target
500,0.645,926,off-target
500,0.191,926,target
500,0.048,927,off-target
500,0.882,927,target
500,0.767,928,off-target
500,0.113,928,target
500,0.3,929,off-target
500,0.241,929,target
500,0.198,930,off-target
500,0.131,930,target
500,0.577,931,off-target
500,0.611,931,target
500,0.39,932,off-target
500,0.631,932,target
500,0.567,933,off-target
500,0.771,933,target
500,0.239,934,off-target
500,0.577,934,target
500,0.118,935,off-target
500,0.923,935,target
500,0.209,936,off-target
500,0.786,936,target
500,0.995,937,off-target
500,0.45,937,target
500,0.428,938,off-target
500,0.926,938,target
500,0.28,939,off-target
500,0.642,939,target
500,0.665,940,off-target
500,0.242,940,target
500,0.633,941,off-target
500,0.657,941,target
500,0.21,942,off-target
500,0.902,942,target
500,0.582,943,off-target
500,0.482,943,target
500,0.43,944,off-target
500,0.563,944,target
500,0.362,945,off-target
500,0.38,945,target
500,0.422,946,off-target
500,0.879,946,target
500,0.233,947,off-target
500,0.813,947,target
500,0.807,948,off-target
500,0.386,948,target
500,0.892,949,off-target
500,0.421,949,target
500,0.137,950,off-target
500,0.416,950,target
500,0.689,951,off-target
500,0.033,951,target
500,0.816,952,off-target
500,0.393,952,target
500,0.058,953,off-target
500,0.489,953,target
500,0.747,954,off-target
500,0.194,954,target
500,0.258,955,off-target
500,0.004,955,target
500,0.315,956,off-target
500,0.51,956,target
500,0.755,957,off-target
500,0.835,957,target
500,0.145,958,off-target
500,0.018,958,target
500,0.379,959,off-target
500,0.06,959,target
500,0.24,960,off-target
500,0.021,960,target
500,0.47,961,off-target
500,0.513,961,target
500,0.138,962,off-target
500,0.73,962,target
500,0.591,963,off-target
500,0.545,963,target
500,0.681,964,off-target
500,0.319,964,target
500,0.219,965,off-target
500,0.034,965,target
500,0.705,966,off-target
500,0.486,966,target
500,0.624,967,off-target
500,0.799,967,target
500,0.157,968,off-target
500,0.219,968,target
500,0.197,969,off-target
500,0.629,969,target
500,0.927,970,off-target
500,0.383,970,target
500,0.37,971,off-target
500,0.009,971,target
500,0.202,972,off-target
500,0.628,972,target
500,0.063,973,off-target
500,0.312,973,target
500,0.111,974,off-target
500,0.339,974,target
500,0.663,975,off-target
500,0.131,975,target
500,0.451,976,off-target
500,0.073,976,target
500,0.528,977,off-target
500,0.149,977,target
500,0.63,978,off-target
500,0.609,978,target
500,0.891,979,off-target
500,0.652,979,target
500,0.891,980,off-target
500,0.042,980,target
500,0.353,981,off-target
500,0.496,981,target
500,0.191,982,off-target
500,0.358,982,target
500,0.641,983,off-target
500,0.42,983,target
500,0.494,984,off-target
500,0.938,984,target
500,0.992,985,off-target
500,0.841,985,target
500,0.392,986,off-target
500,0.194,986,target
500,0.934,987,off-target
500,0.461,987,target
500,0.936,988,off-target
500,0.363,988,target
500,0.649,989,off-target
500,0.629,989,target
500,0.102,990,off-target
500,0.917,990,target
500,0.626,991,off-target
500,0.98,991,target
500,0.965,992,off-target
500,0.645,992,target
500,0.429,993,off-target
500,0.701,993,target
500,0.384,994,off-target
500,0.645,994,target
500,0.359,995,off-target
500,0.458,995,target
500,0.041,996,off-target
500,0.93,996,target
500,0.539,997,off-target
500,0.013,997,target
500,0.334,998,off-target
500,0.854,998,target
500,0.476,999,off-target
500,0.24,999,target
