n,t,p_value,seed,type
500,10,0.001,107,off-target
500,10,0.139,107,target
500,15,0.03,107,off-target
500,15,0.115,107,target
500,20,0.011,107,off-target
500,20,0.153,107,target
500,0,0.805,108,off-target
500,0,0.224,108,target
500,5,0.0,108,off-target
500,5,0.473,108,target
500,10,0.0,108,off-target
500,10,0.503,108,target
500,15,0.002,108,off-target
500,15,0.58,108,target
500,20,0.0,108,off-target
500,20,0.646,108,target
500,0,0.32,109,off-target
500,0,0.153,109,target
500,5,0.002,109,off-target
500,5,0.032,109,target
500,10,0.001,109,off-target
500,10,0.111,109,target
500,15,0.009,109,off-target
500,15,0.242,109,target
500,20,0.125,109,off-target
500,20,0.233,109,target
500,0,0.795,110,off-target
500,0,0.206,110,target
500,5,0.0,110,off-target
500,5,0.202,110,target
500,10,0.002,110,off-target
500,10,0.078,110,target
500,15,0.006,110,off-target
500,15,0.359,110,target
500,20,0.024,110,off-target
500,20,0.231,110,target
500,0,0.346,111,off-target
500,0,0.322,111,target
500,5,0.0,111,off-target
500,5,0.31,111,target
500,10,0.0,111,off-target
500,10,0.268,111,target
500,15,0.0,111,off-target
500,15,0.248,111,target
500,20,0.0,111,off-target
500,20,0.381,111,target
500,0,0.727,112,off-target
500,0,0.246,112,target
500,5,0.005,112,off-target
500,5,0.414,112,target
500,10,0.001,112,off-target
500,10,0.397,112,target
500,15,0.003,112,off-target
500,15,0.393,112,target
500,20,0.0,112,off-target
500,20,0.102,112,target
500,0,0.119,113,off-target
500,0,0.234,113,target
500,5,0.0,113,off-target
500,5,0.212,113,target
500,10,0.0,113,off-target
500,10,0.135,113,target
500,15,0.0,113,off-target
500,15,0.256,113,target
500,20,0.0,113,off-target
500,20,0.224,113,target
500,0,0.265,114,off-target
500,0,0.138,114,target
500,5,0.0,114,off-target
500,5,0.114,114,target
500,10,0.0,114,off-target
500,10,0.253,114,target
500,15,0.003,114,off-target
500,15,0.166,114,target
500,20,0.001,114,off-target
500,20,0.179,114,target
500,0,0.632,115,off-target
500,0,0.679,115,target
500,5,0.007,115,off-target
500,5,0.607,115,target
500,10,0.0,115,off-target
500,10,0.715,115,target
500,15,0.0,115,off-target
500,15,0.397,115,target
500,20,0.0,115,off-target
500,20,0.356,115,target
500,0,0.433,116,off-target
500,0,0.377,116,target
500,5,0.001,116,off-target
500,5,0.137,116,target
500,10,0.007,116,off-target
500,10,0.018,116,target
500,15,0.005,116,off-target
500,15,0.417,116,target
500,20,0.0,116,off-target
500,20,0.293,116,target
500,0,0.334,117,off-target
500,0,0.992,117,target
500,5,0.0,117,off-target
500,5,0.955,117,target
500,10,0.0,117,off-target
500,10,0.751,117,target
500,15,0.0,117,off-target
500,15,0.991,117,target
500,20,0.035,117,off-target
500,20,0.621,117,target
500,0,0.3,118,off-target
500,0,0.798,118,target
500,5,0.0,118,off-target
500,5,0.89,118,target
500,10,0.0,118,off-target
500,10,0.752,118,target
500,15,0.0,118,off-target
500,15,0.79,118,target
500,20,0.001,118,off-target
500,20,0.885,118,target
500,0,0.617,119,off-target
500,0,0.082,119,target
500,5,0.0,119,off-target
500,5,0.187,119,target
500,10,0.0,119,off-target
500,10,0.148,119,target
500,15,0.0,119,off-target
500,15,0.22,119,target
500,20,0.0,119,off-target
500,20,0.179,119,target
500,0,0.406,120,off-target
500,0,0.206,120,target
500,5,0.0,120,off-target
500,5,0.103,120,target
500,10,0.003,120,off-target
500,10,0.304,120,target
500,15,0.0,120,off-target
500,15,0.466,120,target
500,20,0.039,120,off-target
500,20,0.351,120,target
500,0,0.028,121,off-target
500,0,0.784,121,target
500,5,0.015,121,off-target
500,5,0.864,121,target
500,10,0.0,121,off-target
500,10,0.87,121,target
500,15,0.41,121,off-target
500,15,0.799,121,target
500,20,0.009,121,off-target
500,20,0.593,121,target
500,0,0.512,122,off-target
500,0,0.324,122,target
500,5,0.005,122,off-target
500,5,0.032,122,target
500,10,0.007,122,off-target
500,10,0.082,122,target
500,15,0.002,122,off-target
500,15,0.092,122,target
500,20,0.013,122,off-target
500,20,0.145,122,target
500,0,0.636,123,off-target
500,0,0.706,123,target
500,5,0.0,123,off-target
500,5,0.629,123,target
500,10,0.0,123,off-target
500,10,0.767,123,target
500,15,0.0,123,off-target
500,15,0.425,123,target
500,20,0.001,123,off-target
500,20,0.592,123,target
500,0,0.956,124,off-target
500,0,0.021,124,target
500,5,0.006,124,off-target
500,5,0.021,124,target
500,10,0.0,124,off-target
500,10,0.025,124,target
500,15,0.011,124,off-target
500,15,0.004,124,target
500,20,0.011,124,off-target
500,20,0.014,124,target
500,0,0.262,125,off-target
500,0,0.367,125,target
500,5,0.0,125,off-target
500,5,0.421,125,target
500,10,0.0,125,off-target
500,10,0.27,125,target
500,15,0.0,125,off-target
500,15,0.303,125,target
500,20,0.0,125,off-target
500,20,0.344,125,target
500,0,0.205,126,off-target
500,0,0.363,126,target
500,5,0.0,126,off-target
500,5,0.342,126,target
500,10,0.0,126,off-target
500,10,0.405,126,target
500,15,0.005,126,off-target
500,15,0.256,126,target
500,20,0.001,126,off-target
500,20,0.459,126,target
500,0,0.302,127,off-target
500,0,0.121,127,target
500,5,0.0,127,off-target
500,5,0.116,127,target
500,10,0.0,127,off-target
500,10,0.254,127,target
500,15,0.001,127,off-target
500,15,0.363,127,target
500,20,0.01,127,off-target
500,20,0.11,127,target
500,0,0.402,128,off-target
500,0,0.366,128,target
500,5,0.0,128,off-target
500,5,0.274,128,target
500,10,0.0,128,off-target
500,10,0.287,128,target
500,15,0.0,128,off-target
500,15,0.183,128,target
500,20,0.0,128,off-target
500,20,0.066,128,target
500,0,0.804,129,off-target
500,0,0.487,129,target
500,5,0.001,129,off-target
500,5,0.691,129,target
500,10,0.263,129,off-target
500,10,0.725,129,target
500,15,0.001,129,off-target
500,15,0.756,129,target
500,20,0.0,129,off-target
500,20,0.895,129,target
500,0,0.867,130,off-target
500,0,0.219,130,target
500,5,0.0,130,off-target
500,5,0.121,130,target
500,10,0.009,130,off-target
500,10,0.253,130,target
500,15,0.0,130,off-target
500,15,0.214,130,target
500,20,0.0,130,off-target
500,20,0.114,130,target
500,0,0.897,131,off-target
500,0,0.669,131,target
500,5,0.0,131,off-target
500,5,0.686,131,target
500,10,0.001,131,off-target
500,10,0.689,131,target
500,15,0.0,131,off-target
500,15,0.666,131,target
500,20,0.032,131,off-target
500,20,0.617,131,target
500,0,0.399,132,off-target
500,0,0.929,132,target
500,5,0.0,132,off-target
500,5,0.866,132,target
500,10,0.006,132,off-target
500,10,0.819,132,target
500,15,0.0,132,off-target
500,15,0.839,132,target
500,20,0.0,132,off-target
500,20,0.86,132,target
500,0,0.319,133,off-target
500,0,0.892,133,target
500,5,0.0,133,off-target
500,5,0.866,133,target
500,10,0.0,133,off-target
500,10,0.907,133,target
500,15,0.012,133,off-target
500,15,0.788,133,target
500,20,0.0,133,off-target
500,20,0.765,133,target
500,0,0.385,134,off-target
500,0,0.832,134,target
500,5,0.001,134,off-target
500,5,0.916,134,target
500,10,0.0,134,off-target
500,10,0.936,134,target
500,15,0.0,134,off-target
500,15,0.956,134,target
500,20,0.0,134,off-target
500,20,0.048,134,target
500,0,0.646,135,off-target
500,0,0.987,135,target
500,5,0.0,135,off-target
500,5,0.987,135,target
500,10,0.0,135,off-target
500,10,0.989,135,target
500,15,0.0,135,off-target
500,15,0.868,135,target
500,20,0.0,135,off-target
500,20,0.992,135,target
500,0,0.184,136,off-target
500,0,0.323,136,target
500,5,0.0,136,off-target
500,5,0.364,136,target
500,10,0.0,136,off-target
500,10,0.215,136,target
500,15,0.024,136,off-target
500,15,0.402,136,target
500,20,0.0,136,off-target
500,20,0.326,136,target
500,0,0.085,137,off-target
500,0,0.619,137,target
500,5,0.0,137,off-target
500,5,0.86,137,target
500,10,0.001,137,off-target
500,10,0.77,137,target
500,15,0.0,137,off-target
500,15,0.783,137,target
500,20,0.0,137,off-target
500,20,0.809,137,target
500,0,0.379,138,off-target
500,0,0.206,138,target
500,5,0.0,138,off-target
500,5,0.175,138,target
500,10,0.0,138,off-target
500,10,0.12,138,target
500,15,0.005,138,off-target
500,15,0.183,138,target
500,20,0.0,138,off-target
500,20,0.083,138,target
500,0,0.913,139,off-target
500,0,0.652,139,target
500,5,0.0,139,off-target
500,5,0.839,139,target
500,10,0.017,139,off-target
500,10,0.867,139,target
500,15,0.007,139,off-target
500,15,0.903,139,target
500,20,0.012,139,off-target
500,20,0.818,139,target
500,0,0.354,140,off-target
500,0,0.712,140,target
500,5,0.006,140,off-target
500,5,0.951,140,target
500,10,0.0,140,off-target
500,10,0.976,140,target
500,15,0.0,140,off-target
500,15,0.95,140,target
500,20,0.0,140,off-target
500,20,0.957,140,target
500,0,0.012,141,off-target
500,0,0.187,141,target
500,5,0.0,141,off-target
500,5,0.204,141,target
500,10,0.0,141,off-target
500,10,0.034,141,target
500,15,0.017,141,off-target
500,15,0.26,141,target
500,20,0.045,141,off-target
500,20,0.098,141,target
500,0,0.441,142,off-target
500,0,0.988,142,target
500,5,0.0,142,off-target
500,5,0.944,142,target
500,10,0.0,142,off-target
500,10,0.717,142,target
500,15,0.001,142,off-target
500,15,0.983,142,target
500,20,0.0,142,off-target
500,20,0.873,142,target
500,0,0.002,143,off-target
500,0,0.824,143,target
500,5,0.0,143,off-target
500,5,0.453,143,target
500,10,0.0,143,off-target
500,10,0.648,143,target
500,15,0.0,143,off-target
500,15,0.316,143,target
500,20,0.0,143,off-target
500,20,0.446,143,target
500,0,0.225,144,off-target
500,0,0.377,144,target
500,5,0.0,144,off-target
500,5,0.295,144,target
500,10,0.0,144,off-target
500,10,0.341,144,target
500,15,0.001,144,off-target
500,15,0.212,144,target
500,20,0.001,144,off-target
500,20,0.336,144,target
500,0,0.211,145,off-target
500,0,0.593,145,target
500,5,0.001,145,off-target
500,5,0.449,145,target
500,10,0.001,145,off-target
500,10,0.418,145,target
500,15,0.0,145,off-target
500,15,0.555,145,target
500,20,0.009,145,off-target
500,20,0.585,145,target
500,0,0.134,146,off-target
500,0,0.264,146,target
500,5,0.001,146,off-target
500,5,0.161,146,target
500,10,0.003,146,off-target
500,10,0.156,146,target
500,15,0.0,146,off-target
500,15,0.181,146,target
500,20,0.056,146,off-target
500,20,0.151,146,target
500,0,0.732,147,off-target
500,0,0.062,147,target
500,5,0.0,147,off-target
500,5,0.043,147,target
500,10,0.0,147,off-target
500,10,0.062,147,target
500,15,0.0,147,off-target
500,15,0.059,147,target
500,20,0.036,147,off-target
500,20,0.219,147,target
500,0,0.164,148,off-target
500,0,0.247,148,target
500,5,0.0,148,off-target
500,5,0.281,148,target
500,10,0.0,148,off-target
500,10,0.296,148,target
500,15,0.0,148,off-target
500,15,0.208,148,target
500,20,0.001,148,off-target
500,20,0.206,148,target
500,0,0.862,149,off-target
500,0,0.392,149,target
500,5,0.0,149,off-target
500,5,0.717,149,target
500,10,0.196,149,off-target
500,10,0.549,149,target
500,15,0.126,149,off-target
500,15,0.221,149,target
500,20,0.003,149,off-target
500,20,0.322,149,target
500,0,0.613,150,off-target
500,0,0.164,150,target
500,5,0.0,150,off-target
500,5,0.406,150,target
500,10,0.006,150,off-target
500,10,0.307,150,target
500,15,0.009,150,off-target
500,15,0.428,150,target
500,20,0.001,150,off-target
500,20,0.213,150,target
500,0,0.007,151,off-target
500,0,0.842,151,target
500,5,0.0,151,off-target
500,5,0.677,151,target
500,10,0.0,151,off-target
500,10,0.936,151,target
500,15,0.0,151,off-target
500,15,0.801,151,target
500,20,0.0,151,off-target
500,20,0.89,151,target
500,0,0.282,152,off-target
500,0,0.228,152,target
500,5,0.0,152,off-target
500,5,0.481,152,target
500,10,0.0,152,off-target
500,10,0.146,152,target
500,15,0.014,152,off-target
500,15,0.406,152,target
500,20,0.0,152,off-target
500,20,0.526,152,target
500,0,0.446,153,off-target
500,0,0.612,153,target
500,5,0.002,153,off-target
500,5,0.729,153,target
500,10,0.0,153,off-target
500,10,0.612,153,target
500,15,0.0,153,off-target
500,15,0.852,153,target
500,20,0.0,153,off-target
500,20,0.764,153,target
500,0,0.024,154,off-target
500,0,0.364,154,target
500,5,0.0,154,off-target
500,5,0.104,154,target
500,10,0.0,154,off-target
500,10,0.272,154,target
500,15,0.0,154,off-target
500,15,0.25,154,target
500,20,0.0,154,off-target
500,20,0.385,154,target
500,0,0.917,155,off-target
500,0,0.799,155,target
500,5,0.0,155,off-target
500,5,0.821,155,target
500,10,0.011,155,off-target
500,10,0.482,155,target
500,15,0.0,155,off-target
500,15,0.707,155,target
500,20,0.002,155,off-target
500,20,0.797,155,target
500,0,0.568,156,off-target
500,0,0.901,156,target
500,5,0.0,156,off-target
500,5,0.744,156,target
500,10,0.0,156,off-target
500,10,0.827,156,target
500,15,0.0,156,off-target
500,15,0.835,156,target
500,20,0.0,156,off-target
500,20,0.643,156,target
500,0,0.68,157,off-target
500,0,0.343,157,target
500,5,0.003,157,off-target
500,5,0.464,157,target
500,10,0.005,157,off-target
500,10,0.542,157,target
500,15,0.0,157,off-target
500,15,0.517,157,target
500,20,0.001,157,off-target
500,20,0.492,157,target
500,0,0.787,158,off-target
500,0,0.18,158,target
500,5,0.0,158,off-target
500,5,0.041,158,target
500,10,0.0,158,off-target
500,10,0.121,158,target
500,15,0.079,158,off-target
500,15,0.188,158,target
500,20,0.002,158,off-target
500,20,0.101,158,target
500,0,0.397,159,off-target
500,0,0.853,159,target
500,5,0.0,159,off-target
500,5,0.804,159,target
500,10,0.012,159,off-target
500,10,0.942,159,target
500,15,0.0,159,off-target
500,15,0.608,159,target
500,20,0.0,159,off-target
500,20,0.945,159,target
500,0,0.362,160,off-target
500,0,0.176,160,target
500,5,0.0,160,off-target
500,5,0.237,160,target
500,10,0.003,160,off-target
500,10,0.128,160,target
500,15,0.08,160,off-target
500,15,0.16,160,target
500,20,0.001,160,off-target
500,20,0.01,160,target
500,0,0.874,161,off-target
500,0,0.533,161,target
500,5,0.003,161,off-target
500,5,0.505,161,target
500,10,0.027,161,off-target
500,10,0.579,161,target
500,15,0.001,161,off-target
500,15,0.541,161,target
500,20,0.003,161,off-target
500,20,0.553,161,target
500,0,0.709,162,off-target
500,0,0.637,162,target
500,5,0.001,162,off-target
500,5,0.769,162,target
500,10,0.0,162,off-target
500,10,0.105,162,target
500,15,0.002,162,off-target
500,15,0.573,162,target
500,20,0.014,162,off-target
500,20,0.703,162,target
500,0,0.347,163,off-target
500,0,0.676,163,target
500,5,0.0,163,off-target
500,5,0.746,163,target
500,10,0.0,163,off-target
500,10,0.147,163,target
500,15,0.02,163,off-target
500,15,0.375,163,target
500,20,0.0,163,off-target
500,20,0.601,163,target
500,0,0.595,164,off-target
500,0,0.342,164,target
500,5,0.0,164,off-target
500,5,0.285,164,target
500,10,0.007,164,off-target
500,10,0.593,164,target
500,15,0.001,164,off-target
500,15,0.551,164,target
500,20,0.008,164,off-target
500,20,0.258,164,target
500,0,0.993,165,off-target
500,0,0.658,165,target
500,5,0.0,165,off-target
500,5,0.659,165,target
500,10,0.0,165,off-target
500,10,0.686,165,target
500,15,0.0,165,off-target
500,15,0.695,165,target
500,20,0.018,165,off-target
500,20,0.779,165,target
500,0,0.037,166,off-target
500,0,0.052,166,target
500,5,0.0,166,off-target
500,5,0.064,166,target
500,10,0.0,166,off-target
500,10,0.135,166,target
500,15,0.0,166,off-target
500,15,0.139,166,target
500,20,0.0,166,off-target
500,20,0.045,166,target
500,0,0.052,167,off-target
500,0,0.664,167,target
500,5,0.0,167,off-target
500,5,0.684,167,target
500,10,0.0,167,off-target
500,10,0.753,167,target
500,15,0.0,167,off-target
500,15,0.485,167,target
500,20,0.0,167,off-target
500,20,0.571,167,target
500,0,0.397,168,off-target
500,0,0.834,168,target
500,5,0.007,168,off-target
500,5,0.96,168,target
500,10,0.007,168,off-target
500,10,0.867,168,target
500,15,0.023,168,off-target
500,15,0.918,168,target
500,20,0.005,168,off-target
500,20,0.477,168,target
500,0,0.386,169,off-target
500,0,0.24,169,target
500,5,0.035,169,off-target
500,5,0.262,169,target
500,10,0.0,169,off-target
500,10,0.352,169,target
500,15,0.036,169,off-target
500,15,0.508,169,target
500,20,0.005,169,off-target
500,20,0.656,169,target
500,0,0.658,170,off-target
500,0,0.413,170,target
500,5,0.0,170,off-target
500,5,0.191,170,target
500,10,0.0,170,off-target
500,10,0.286,170,target
500,15,0.0,170,off-target
500,15,0.129,170,target
500,20,0.0,170,off-target
500,20,0.347,170,target
500,0,0.706,171,off-target
500,0,0.738,171,target
500,5,0.0,171,off-target
500,5,0.652,171,target
500,10,0.0,171,off-target
500,10,0.203,171,target
500,15,0.008,171,off-target
500,15,0.498,171,target
500,20,0.001,171,off-target
500,20,0.365,171,target
500,0,0.563,172,off-target
500,0,0.859,172,target
500,5,0.0,172,off-target
500,5,0.857,172,target
500,10,0.0,172,off-target
500,10,0.957,172,target
500,15,0.0,172,off-target
500,15,0.934,172,target
500,20,0.001,172,off-target
500,20,0.932,172,target
500,0,0.801,173,off-target
500,0,0.435,173,target
500,5,0.0,173,off-target
500,5,0.649,173,target
500,10,0.001,173,off-target
500,10,0.074,173,target
500,15,0.0,173,off-target
500,15,0.494,173,target
500,20,0.004,173,off-target
500,20,0.216,173,target
500,0,0.365,174,off-target
500,0,0.948,174,target
500,5,0.021,174,off-target
500,5,0.691,174,target
500,10,0.0,174,off-target
500,10,0.94,174,target
500,15,0.0,174,off-target
500,15,0.904,174,target
500,20,0.0,174,off-target
500,20,0.777,174,target
500,0,0.437,175,off-target
500,0,0.567,175,target
500,5,0.0,175,off-target
500,5,0.797,175,target
500,10,0.0,175,off-target
500,10,0.836,175,target
500,15,0.0,175,off-target
500,15,0.767,175,target
500,20,0.009,175,off-target
500,20,0.875,175,target
500,0,0.826,176,off-target
500,0,0.942,176,target
500,5,0.0,176,off-target
500,5,0.939,176,target
500,10,0.047,176,off-target
500,10,0.951,176,target
500,15,0.002,176,off-target
500,15,0.7,176,target
500,20,0.004,176,off-target
500,20,0.859,176,target
500,0,0.381,177,off-target
500,0,0.543,177,target
500,5,0.011,177,off-target
500,5,0.374,177,target
500,10,0.0,177,off-target
500,10,0.102,177,target
500,15,0.0,177,off-target
500,15,0.469,177,target
500,20,0.0,177,off-target
500,20,0.531,177,target
500,0,0.632,178,off-target
500,0,0.666,178,target
500,5,0.001,178,off-target
500,5,0.888,178,target
500,10,0.023,178,off-target
500,10,0.661,178,target
500,15,0.003,178,off-target
500,15,0.546,178,target
500,20,0.036,178,off-target
500,20,0.827,178,target
500,0,0.423,179,off-target
500,0,0.734,179,target
500,5,0.0,179,off-target
500,5,0.739,179,target
500,10,0.0,179,off-target
500,10,0.778,179,target
500,15,0.0,179,off-target
500,15,0.626,179,target
500,20,0.0,179,off-target
500,20,0.799,179,target
500,0,0.704,180,off-target
500,0,0.195,180,target
500,5,0.0,180,off-target
500,5,0.12,180,target
500,10,0.0,180,off-target
500,10,0.14,180,target
500,15,0.0,180,off-target
500,15,0.097,180,target
500,20,0.002,180,off-target
500,20,0.105,180,target
500,0,0.081,181,off-target
500,0,0.944,181,target
500,5,0.0,181,off-target
500,5,0.96,181,target
500,10,0.0,181,off-target
500,10,0.988,181,target
500,15,0.0,181,off-target
500,15,0.98,181,target
500,20,0.0,181,off-target
500,20,0.904,181,target
500,0,0.03,182,off-target
500,0,0.115,182,target
500,5,0.0,182,off-target
500,5,0.149,182,target
500,10,0.0,182,off-target
500,10,0.145,182,target
500,15,0.0,182,off-target
500,15,0.126,182,target
500,20,0.0,182,off-target
500,20,0.127,182,target
500,0,0.681,183,off-target
500,0,0.33,183,target
500,5,0.01,183,off-target
500,5,0.506,183,target
500,10,0.151,183,off-target
500,10,0.415,183,target
500,15,0.403,183,off-target
500,15,0.32,183,target
500,20,0.096,183,off-target
500,20,0.478,183,target
500,0,0.704,184,off-target
500,0,0.485,184,target
500,5,0.001,184,off-target
500,5,0.682,184,target
500,10,0.0,184,off-target
500,10,0.508,184,target
500,15,0.004,184,off-target
500,15,0.127,184,target
500,20,0.049,184,off-target
500,20,0.508,184,target
500,0,0.279,185,off-target
500,0,0.994,185,target
500,5,0.0,185,off-target
500,5,0.997,185,target
500,10,0.0,185,off-target
500,10,0.907,185,target
500,15,0.002,185,off-target
500,15,0.875,185,target
500,20,0.006,185,off-target
500,20,0.998,185,target
500,0,0.656,186,off-target
500,0,0.611,186,target
500,5,0.004,186,off-target
500,5,0.773,186,target
500,10,0.0,186,off-target
500,10,0.714,186,target
500,15,0.0,186,off-target
500,15,0.716,186,target
500,20,0.003,186,off-target
500,20,0.856,186,target
500,0,0.47,187,off-target
500,0,0.439,187,target
500,5,0.0,187,off-target
500,5,0.432,187,target
500,10,0.015,187,off-target
500,10,0.302,187,target
500,15,0.001,187,off-target
500,15,0.256,187,target
500,20,0.0,187,off-target
500,20,0.361,187,target
500,0,0.108,188,off-target
500,0,0.23,188,target
500,5,0.0,188,off-target
500,5,0.427,188,target
500,10,0.0,188,off-target
500,10,0.416,188,target
500,15,0.001,188,off-target
500,15,0.485,188,target
500,20,0.0,188,off-target
500,20,0.407,188,target
500,0,0.717,189,off-target
500,0,0.348,189,target
500,5,0.014,189,off-target
500,5,0.853,189,target
500,10,0.0,189,off-target
500,10,0.734,189,target
500,15,0.0,189,off-target
500,15,0.843,189,target
500,20,0.0,189,off-target
500,20,0.906,189,target
500,0,0.65,190,off-target
500,0,0.825,190,target
500,5,0.0,190,off-target
500,5,0.727,190,target
500,10,0.049,190,off-target
500,10,0.474,190,target
500,15,0.0,190,off-target
500,15,0.629,190,target
500,20,0.06,190,off-target
500,20,0.832,190,target
500,0,0.137,191,off-target
500,0,0.099,191,target
500,5,0.016,191,off-target
500,5,0.356,191,target
500,10,0.0,191,off-target
500,10,0.273,191,target
500,15,0.026,191,off-target
500,15,0.175,191,target
500,20,0.127,191,off-target
500,20,0.127,191,target
500,0,0.948,192,off-target
500,0,0.525,192,target
500,5,0.0,192,off-target
500,5,0.469,192,target
500,10,0.003,192,off-target
500,10,0.369,192,target
500,15,0.003,192,off-target
500,15,0.759,192,target
500,20,0.03,192,off-target
500,20,0.657,192,target
500,0,0.678,193,off-target
500,0,0.52,193,target
500,5,0.0,193,off-target
500,5,0.438,193,target
500,10,0.0,193,off-target
500,10,0.646,193,target
500,15,0.0,193,off-target
500,15,0.622,193,target
500,20,0.0,193,off-target
500,20,0.657,193,target
500,0,0.047,194,off-target
500,0,0.533,194,target
500,5,0.0,194,off-target
500,5,0.16,194,target
500,10,0.0,194,off-target
500,10,0.522,194,target
500,15,0.001,194,off-target
500,15,0.757,194,target
500,20,0.002,194,off-target
500,20,0.615,194,target
500,0,0.555,195,off-target
500,0,0.964,195,target
500,5,0.016,195,off-target
500,5,0.927,195,target
500,10,0.002,195,off-target
500,10,0.96,195,target
500,15,0.051,195,off-target
500,15,0.746,195,target
500,20,0.0,195,off-target
500,20,0.83,195,target
500,0,0.035,196,off-target
500,0,0.517,196,target
500,5,0.0,196,off-target
500,5,0.028,196,target
500,10,0.0,196,off-target
500,10,0.414,196,target
500,15,0.0,196,off-target
500,15,0.344,196,target
500,20,0.0,196,off-target
500,20,0.812,196,target
500,0,0.289,197,off-target
500,0,0.635,197,target
500,5,0.0,197,off-target
500,5,0.657,197,target
500,10,0.0,197,off-target
500,10,0.698,197,target
500,15,0.0,197,off-target
500,15,0.575,197,target
500,20,0.009,197,off-target
500,20,0.598,197,target
500,0,0.19,198,off-target
500,0,0.312,198,target
500,5,0.0,198,off-target
500,5,0.281,198,target
500,10,0.0,198,off-target
500,10,0.102,198,target
500,15,0.017,198,off-target
500,15,0.186,198,target
500,20,0.0,198,off-target
500,20,0.175,198,target
500,0,0.669,199,off-target
500,0,0.076,199,target
500,5,0.031,199,off-target
500,5,0.049,199,target
500,10,0.017,199,off-target
500,10,0.088,199,target
500,15,0.025,199,off-target
500,15,0.055,199,target
500,20,0.006,199,off-target
500,20,0.08,199,target
500,0,0.624,200,off-target
500,0,0.588,200,target
500,5,0.001,200,off-target
500,5,0.574,200,target
500,10,0.017,200,off-target
500,10,0.234,200,target
500,15,0.003,200,off-target
500,15,0.357,200,target
500,20,0.0,200,off-target
500,20,0.165,200,target
500,0,0.887,201,off-target
500,0,0.481,201,target
500,5,0.029,201,off-target
500,5,0.487,201,target
500,10,0.286,201,off-target
500,10,0.671,201,target
500,15,0.002,201,off-target
500,15,0.452,201,target
500,20,0.844,201,off-target
500,20,0.604,201,target
500,0,0.627,202,off-target
500,0,0.273,202,target
500,5,0.015,202,off-target
500,5,0.541,202,target
500,10,0.0,202,off-target
500,10,0.528,202,target
500,15,0.0,202,off-target
500,15,0.769,202,target
500,20,0.0,202,off-target
500,20,0.691,202,target
500,0,0.978,203,off-target
500,0,0.311,203,target
500,5,0.003,203,off-target
500,5,0.494,203,target
500,10,0.002,203,off-target
500,10,0.445,203,target
500,15,0.018,203,off-target
500,15,0.447,203,target
500,20,0.385,203,off-target
500,20,0.471,203,target
500,0,0.084,204,off-target
500,0,0.012,204,target
500,5,0.0,204,off-target
500,5,0.02,204,target
500,10,0.012,204,off-target
500,10,0.01,204,target
500,15,0.001,204,off-target
500,15,0.015,204,target
500,20,0.013,204,off-target
500,20,0.018,204,target
500,0,0.286,205,off-target
500,0,0.025,205,target
500,5,0.001,205,off-target
500,5,0.043,205,target
500,10,0.04,205,off-target
500,10,0.031,205,target
500,15,0.011,205,off-target
500,15,0.027,205,target
500,20,0.048,205,off-target
500,20,0.046,205,target
500,0,0.966,206,off-target
500,0,0.193,206,target
500,5,0.0,206,off-target
500,5,0.093,206,target
500,10,0.0,206,off-target
500,10,0.081,206,target
500,15,0.0,206,off-target
500,15,0.133,206,target
500,20,0.0,206,off-target
500,20,0.115,206,target
500,0,0.193,207,off-target
500,0,0.74,207,target
500,5,0.0,207,off-target
500,5,0.339,207,target
500,10,0.0,207,off-target
500,10,0.729,207,target
500,15,0.016,207,off-target
500,15,0.527,207,target
500,20,0.005,207,off-target
500,20,0.755,207,target
500,0,0.282,208,off-target
500,0,0.384,208,target
500,5,0.0,208,off-target
500,5,0.723,208,target
500,10,0.0,208,off-target
500,10,0.271,208,target
500,15,0.003,208,off-target
500,15,0.261,208,target
500,20,0.011,208,off-target
500,20,0.713,208,target
500,0,0.483,209,off-target
500,0,0.407,209,target
500,5,0.006,209,off-target
500,5,0.38,209,target
500,10,0.0,209,off-target
500,10,0.494,209,target
500,15,0.001,209,off-target
500,15,0.521,209,target
500,20,0.0,209,off-target
500,20,0.52,209,target
500,0,0.879,210,off-target
500,0,0.924,210,target
500,5,0.0,210,off-target
500,5,0.914,210,target
500,10,0.0,210,off-target
500,10,0.901,210,target
500,15,0.001,210,off-target
500,15,0.869,210,target
500,20,0.036,210,off-target
500,20,0.915,210,target
500,0,0.577,211,off-target
500,0,0.187,211,target
500,5,0.0,211,off-target
500,5,0.201,211,target
500,10,0.0,211,off-target
500,10,0.362,211,target
500,15,0.002,211,off-target
500,15,0.49,211,target
500,20,0.005,211,off-target
500,20,0.369,211,target
500,0,0.153,212,off-target
500,0,0.137,212,target
500,5,0.0,212,off-target
500,5,0.118,212,target
500,10,0.0,212,off-target
500,10,0.157,212,target
500,15,0.0,212,off-target
500,15,0.158,212,target
500,20,0.0,212,off-target
500,20,0.135,212,target
500,0,0.018,213,off-target
500,0,0.312,213,target
500,5,0.0,213,off-target
500,5,0.188,213,target
500,10,0.0,213,off-target
500,10,0.276,213,target
500,15,0.0,213,off-target
500,15,0.279,213,target
500,20,0.0,213,off-target
500,20,0.293,213,target
500,0,0.48,214,off-target
500,0,0.967,214,target
500,5,0.0,214,off-target
500,5,0.901,214,target
500,10,0.024,214,off-target
500,10,0.988,214,target
500,15,0.0,214,off-target
500,15,0.877,214,target
500,20,0.0,214,off-target
