n,p_value,seed,type
500,0.432,635,off-target
500,0.337,635,target
500,0.248,636,off-target
500,0.034,636,target
500,0.169,637,off-target
500,0.911,637,target
500,0.002,638,off-target
500,0.251,638,target
500,0.287,639,off-target
500,0.625,639,target
500,0.49,640,off-target
500,0.424,640,target
500,0.361,641,off-target
500,0.184,641,target
500,0.493,642,off-target
500,0.249,642,target
500,0.183,643,off-target
500,0.144,643,target
500,0.69,644,off-target
500,0.732,644,target
500,0.358,645,off-target
500,0.005,645,target
500,0.327,646,off-target
500,0.177,646,target
500,0.022,647,off-target
500,0.176,647,target
500,0.847,648,off-target
500,0.607,648,target
500,0.569,649,off-target
500,0.727,649,target
500,0.291,650,off-target
500,0.74,650,target
500,0.83,651,off-target
500,0.4,651,target
500,0.442,652,off-target
500,0.89,652,target
500,0.262,653,off-target
500,0.477,653,target
500,0.517,654,off-target
500,0.943,654,target
500,0.024,655,off-target
500,0.737,655,target
500,0.489,656,off-target
500,0.292,656,target
500,0.002,657,off-target
500,0.961,657,target
500,0.316,658,off-target
500,0.096,658,target
500,0.061,659,off-target
500,0.777,659,target
500,0.796,660,off-target
500,0.117,660,target
500,0.908,661,off-target
500,0.226,661,target
500,0.88,662,off-target
500,0.716,662,target
500,0.722,663,off-target
500,0.156,663,target
500,0.323,664,off-target
500,0.293,664,target
500,0.114,665,off-target
500,0.238,665,target
500,0.184,666,off-target
500,0.776,666,target
500,0.07,667,off-target
500,0.295,667,target
500,0.02,668,off-target
500,0.181,668,target
500,0.848,669,off-target
500,0.619,669,target
500,0.627,670,off-target
500,0.957,670,target
500,0.202,671,off-target
500,0.141,671,target
500,0.051,672,off-target
500,0.991,672,target
500,0.175,673,off-target
500,0.882,673,target
500,0.841,674,off-target
500,0.198,674,target
500,0.003,675,off-target
500,0.191,675,target
500,0.396,676,off-target
500,0.586,676,target
500,0.135,677,off-target
500,0.893,677,target
500,0.25,678,off-target
500,0.476,678,target
500,0.217,679,off-target
500,0.624,679,target
500,0.243,680,off-target
500,0.897,680,target
500,0.58,681,off-target
500,0.769,681,target
500,0.776,682,off-target
500,0.763,682,target
500,0.626,683,off-target
500,0.983,683,target
500,0.089,684,off-target
500,0.984,684,target
500,0.73,685,off-target
500,0.377,685,target
500,0.324,686,off-target
500,0.863,686,target
500,0.683,687,off-target
500,0.884,687,target
500,0.374,688,off-target
500,0.07,688,target
500,0.136,689,off-target
500,0.724,689,target
500,0.886,690,off-target
500,0.26,690,target
500,0.414,691,off-target
500,0.321,691,target
500,0.511,692,off-target
500,0.278,692,target
500,0.713,693,off-target
500,0.755,693,target
500,0.471,694,off-target
500,0.851,694,target
500,0.014,695,off-target
500,0.088,695,target
500,0.581,696,off-target
500,0.87,696,target
500,0.432,697,off-target
500,0.794,697,target
500,0.014,698,off-target
500,0.925,698,target
500,0.421,699,off-target
500,0.676,699,target
500,0.029,700,off-target
500,0.594,700,target
500,0.111,701,off-target
500,0.297,701,target
500,0.05,702,off-target
500,0.158,702,target
500,0.883,703,off-target
500,0.769,703,target
500,0.494,704,off-target
500,0.073,704,target
500,0.463,705,off-target
500,0.297,705,target
500,0.885,706,off-target
500,0.375,706,target
500,0.752,707,off-target
500,0.306,707,target
500,0.488,708,off-target
500,0.279,708,target
500,0.349,709,off-target
500,0.234,709,target
500,0.708,710,off-target
500,0.009,710,target
500,0.391,711,off-target
500,0.081,711,target
500,0.168,712,off-target
500,0.473,712,target
500,0.709,713,off-target
500,0.113,713,target
500,0.45,714,off-target
500,0.617,714,target
500,0.429,715,off-target
500,0.228,715,target
500,0.555,716,off-target
500,0.819,716,target
500,0.396,717,off-target
500,0.641,717,target
500,0.814,718,off-target
500,0.492,718,target
500,0.147,719,off-target
500,0.737,719,target
500,0.384,720,off-target
500,0.707,720,target
500,0.154,721,off-target
500,0.725,721,target
500,0.476,722,off-target
500,0.392,722,target
500,0.793,723,off-target
500,0.699,723,target
500,0.232,724,off-target
500,0.429,724,target
500,0.541,725,off-target
500,0.546,725,target
500,0.427,726,off-target
500,0.057,726,target
500,0.707,727,off-target
500,0.254,727,target
500,0.552,728,off-target
500,0.446,728,target
500,0.462,729,off-target
500,0.151,729,target
500,0.874,730,off-target
500,0.749,730,target
500,0.926,731,off-target
500,0.564,731,target
500,0.026,732,off-target
500,0.032,732,target
500,0.072,733,off-target
500,0.44,733,target
500,0.548,734,off-target
500,0.118,734,target
500,0.775,735,off-target
500,0.853,735,target
500,0.36,736,off-target
500,0.621,736,target
500,0.246,737,off-target
500,0.818,737,target
500,0.307,738,off-target
500,0.613,738,target
500,0.931,739,off-target
500,0.625,739,target
500,0.356,740,off-target
500,0.983,740,target
500,0.717,741,off-target
500,0.186,741,target
500,0.944,742,off-target
500,0.294,742,target
500,0.716,743,off-target
500,0.641,743,target
500,0.628,744,off-target
500,0.008,744,target
500,0.718,745,off-target
500,0.776,745,target
500,0.028,746,off-target
500,0.911,746,target
500,0.936,747,off-target
500,0.096,747,target
500,0.36,748,off-target
500,0.029,748,target
500,0.525,749,off-target
500,0.269,749,target
500,0.388,750,off-target
500,0.845,750,target
500,0.072,751,off-target
500,0.565,751,target
500,0.738,752,off-target
500,0.894,752,target
500,0.025,753,off-target
500,0.887,753,target
500,0.11,754,off-target
500,0.186,754,target
500,0.505,755,off-target
500,0.989,755,target
500,0.082,756,off-target
500,0.05,756,target
500,0.297,757,off-target
500,0.836,757,target
500,0.48,758,off-target
500,0.965,758,target
500,0.753,759,off-target
500,0.044,759,target
500,0.138,760,off-target
500,0.997,760,target
500,0.034,761,off-target
500,0.168,761,target
500,0.268,762,off-target
500,0.99,762,target
500,0.703,763,off-target
500,0.044,763,target
500,0.414,764,off-target
500,0.134,764,target
500,0.489,765,off-target
500,0.467,765,target
500,0.671,766,off-target
500,0.372,766,target
500,0.647,767,off-target
500,0.906,767,target
500,0.677,768,off-target
500,0.789,768,target
500,0.478,769,off-target
500,0.439,769,target
500,0.644,770,off-target
500,0.381,770,target
500,0.378,771,off-target
500,0.191,771,target
500,0.095,772,off-target
500,0.358,772,target
500,0.402,773,off-target
500,0.778,773,target
500,0.667,774,off-target
500,0.959,774,target
500,0.555,775,off-target
500,0.291,775,target
500,0.768,776,off-target
500,0.398,776,target
500,0.018,777,off-target
500,0.562,777,target
500,0.506,778,off-target
500,0.237,778,target
500,0.922,779,off-target
500,0.704,779,target
500,0.302,780,off-target
500,0.993,780,target
500,0.564,781,off-target
500,0.159,781,target
500,0.022,782,off-target
500,0.058,782,target
500,0.5,783,off-target
500,0.307,783,target
500,0.53,784,off-target
500,0.536,784,target
500,0.627,785,off-target
500,0.401,785,target
500,0.097,786,off-target
500,0.942,786,target
500,0.392,787,off-target
500,0.698,787,target
500,0.196,788,off-target
500,0.029,788,target
500,0.054,789,off-target
500,0.751,789,target
500,0.822,790,off-target
500,0.659,790,target
500,0.445,791,off-target
500,0.576,791,target
500,0.323,792,off-target
500,0.058,792,target
500,0.23,793,off-target
500,0.013,793,target
500,0.683,794,off-target
500,0.609,794,target
500,0.273,795,off-target
500,0.085,795,target
500,0.027,796,off-target
500,0.673,796,target
500,0.54,797,off-target
500,0.562,797,target
500,0.034,798,off-target
500,0.909,798,target
500,0.612,799,off-target
500,0.217,799,target
500,0.916,800,off-target
500,0.785,800,target
500,0.906,801,off-target
500,0.06,801,target
500,0.151,802,off-target
500,0.949,802,target
500,0.423,803,off-target
500,0.796,803,target
500,0.343,804,off-target
500,0.201,804,target
500,0.571,805,off-target
500,0.39,805,target
500,0.174,806,off-target
500,0.485,806,target
500,0.967,807,off-target
500,0.031,807,target
500,0.464,808,off-target
500,0.399,808,target
500,0.357,809,off-target
500,0.947,809,target
500,0.212,810,off-target
500,0.818,810,target
500,0.43,811,off-target
500,0.662,811,target
500,0.293,812,off-target
500,0.564,812,target
500,0.153,813,off-target
500,0.229,813,target
500,0.586,814,off-target
500,0.978,814,target
500,0.259,815,off-target
500,0.51,815,target
500,0.08,816,off-target
500,0.967,816,target
500,0.056,817,off-target
500,0.313,817,target
500,0.131,818,off-target
500,0.566,818,target
500,0.619,819,off-target
500,0.686,819,target
500,0.876,820,off-target
500,0.909,820,target
500,0.741,821,off-target
500,0.357,821,target
500,0.346,822,off-target
500,0.192,822,target
500,0.693,823,off-target
500,0.595,823,target
500,0.478,824,off-target
500,0.237,824,target
500,0.026,825,off-target
500,0.2,825,target
500,0.29,826,off-target
500,0.541,826,target
500,0.98,827,off-target
500,0.163,827,target
500,0.743,828,off-target
500,0.872,828,target
500,0.591,829,off-target
500,0.202,829,target
500,0.413,830,off-target
500,0.121,830,target
500,0.038,831,off-target
500,0.559,831,target
500,0.116,832,off-target
500,0.539,832,target
500,0.198,833,off-target
500,0.508,833,target
500,0.633,834,off-target
500,0.421,834,target
500,0.697,835,off-target
500,0.101,835,target
500,0.399,836,off-target
500,0.168,836,target
500,0.696,837,off-target
500,0.294,837,target
500,0.008,838,off-target
500,0.124,838,target
500,0.308,839,off-target
500,0.951,839,target
500,0.379,840,off-target
500,0.708,840,target
500,0.249,841,off-target
500,0.209,841,target
500,0.425,842,off-target
500,0.504,842,target
500,0.464,843,off-target
500,0.709,843,target
500,0.236,844,off-target
500,0.808,844,target
500,0.521,845,off-target
500,0.394,845,target
500,0.446,846,off-target
500,0.115,846,target
500,0.076,847,off-target
500,0.35,847,target
500,0.599,848,off-target
500,0.965,848,target
500,0.172,849,off-target
500,0.893,849,target
500,0.619,850,off-target
500,0.205,850,target
500,0.656,851,off-target
500,0.751,851,target
500,0.354,852,off-target
500,0.709,852,target
500,0.86,853,off-target
500,0.218,853,target
500,0.544,854,off-target
500,0.378,854,target
500,0.911,855,off-target
500,0.061,855,target
500,0.459,856,off-target
500,0.755,856,target
500,0.932,857,off-target
500,0.425,857,target
500,0.872,858,off-target
500,0.898,858,target
500,0.444,859,off-target
500,0.407,859,target
500,0.331,860,off-target
500,0.544,860,target
500,0.879,861,off-target
500,0.071,861,target
500,0.347,862,off-target
500,0.663,862,target
500,0.09,863,off-target
500,0.024,863,target
500,0.752,864,off-target
500,0.565,864,target
500,0.411,865,off-target
500,0.478,865,target
500,0.885,866,off-target
500,0.253,866,target
500,0.065,867,off-target
500,0.423,867,target
500,0.143,868,off-target
500,0.87,868,target
500,0.341,869,off-target
500,0.364,869,target
500,0.637,870,off-target
500,0.81,870,target
500,0.863,871,off-target
500,0.668,871,target
500,0.919,872,off-target
500,0.293,872,target
500,0.249,873,off-target
500,0.638,873,target
500,0.307,874,off-target
500,0.548,874,target
500,0.689,875,off-target
500,0.467,875,target
500,0.827,876,off-target
500,0.469,876,target
500,0.009,877,off-target
500,0.54,877,target
500,0.313,878,off-target
500,0.15,878,target
500,0.038,879,off-target
500,0.548,879,target
500,0.777,880,off-target
500,0.384,880,target
500,0.0,881,off-target
500,0.331,881,target
500,0.845,882,off-target
500,0.002,882,target
500,0.382,883,off-target
500,0.674,883,target
500,0.221,884,off-target
500,0.884,884,target
500,0.747,885,off-target
500,0.399,885,target
500,0.394,886,off-target
500,0.182,886,target
500,0.315,887,off-target
500,0.062,887,target
500,0.42,888,off-target
500,0.492,888,target
500,0.812,889,off-target
500,0.039,889,target
500,0.809,890,off-target
500,0.389,890,target
500,0.167,891,off-target
500,0.329,891,target
500,0.857,892,off-target
500,0.856,892,target
500,0.002,893,off-target
500,0.55,893,target
500,0.183,894,off-target
500,0.107,894,target
500,0.437,895,off-target
500,0.109,895,target
500,0.065,896,off-target
500,0.528,896,target
500,0.246,897,off-target
500,0.304,897,target
500,0.841,898,off-target
500,0.726,898,target
500,0.879,899,off-target
500,0.067,899,target
500,0.839,900,off-target
500,0.844,900,target
500,0.054,901,off-target
500,0.121,901,target
500,0.634,902,off-target
500,0.792,902,target
500,0.617,903,off-target
500,0.104,903,target
500,0.81,904,off-target
500,0.426,904,target
500,0.756,905,off-target
500,0.605,905,target
500,0.742,906,off-target
500,0.394,906,target
500,0.075,907,off-target
500,0.322,907,target
500,0.772,908,off-target
500,0.665,908,target
500,0.348,909,off-target
500,0.327,909,target
500,0.243,910,off-target
500,0.888,910,target
500,0.779,911,off-target
500,0.036,911,target
500,0.967,912,off-target
500,0.877,912,target
500,0.902,913,off-target
500,0.122,913,target
500,0.563,914,off-target
500,0.226,914,target
500,0.956,915,off-target
500,0.431,915,target
500,0.257,916,off-target
500,0.237,916,target
500,0.467,917,off-target
500,0.66,917,target
500,0.155,918,off-target
500,0.695,918,target
500,0.867,919,off-target
500,0.056,919,target
500,0.588,920,off-target
500,0.62,920,target
500,0.565,921,off-target
500,0.74,921,target
500,0.773,922,off-target
500,0.771,922,target
500,0.558,923,off-target
500,0.238,923,target
500,0.51,924,off-target
500,0.938,924,target
500,0.065,925,off-target
500,0.68,925,target
500,0.343,926,off-target
500,0.532,926,target
500,0.45,927,off-target
500,0.138,927,target
500,0.756,928,off-target
500,0.482,928,target
500,0.761,929,off-target
500,0.553,929,target
500,0.656,930,off-target
500,0.676,930,target
500,0.123,931,off-target
500,0.357,931,target
500,0.328,932,off-target
500,0.303,932,target
500,0.807,933,off-target
500,0.367,933,target
500,0.84,934,off-target
500,0.379,934,target
500,0.519,935,off-target
500,0.456,935,target
500,0.502,936,off-target
500,0.192,936,target
500,0.811,937,off-target
500,0.073,937,target
500,0.104,938,off-target
500,0.569,938,target
500,0.623,939,off-target
500,0.597,939,target
500,0.394,940,off-target
500,0.205,940,target
500,0.295,941,off-target
500,0.41,941,target
500,0.055,942,off-target
500,0.044,942,target
500,0.94,943,off-target
500,0.611,943,target
500,0.845,944,off-target
500,0.784,944,target
500,0.318,945,off-target
500,0.799,945,target
500,0.783,946,off-target
500,0.854,946,target
500,0.629,947,off-target
500,0.766,947,target
500,0.636,948,off-target
500,0.605,948,target
500,0.245,949,off-target
500,0.165,949,target
500,0.722,950,off-target
500,0.751,950,target
500,0.367,951,off-target
500,0.542,951,target
500,0.159,952,off-target
500,0.9,952,target
500,0.128,953,off-target
500,0.533,953,target
500,0.024,954,off-target
500,0.791,954,target
500,0.94,955,off-target
500,0.824,955,target
500,0.592,956,off-target
500,0.588,956,target
500,0.048,957,off-target
500,0.874,957,target
500,0.061,958,off-target
500,0.593,958,target
500,0.157,959,off-target
500,0.785,959,target
500,0.071,960,off-target
500,0.129,960,target
500,0.795,961,off-target
500,0.607,961,target
500,0.485,962,off-target
500,0.779,962,target
500,0.259,963,off-target
500,0.638,963,target
500,0.867,964,off-target
500,0.236,964,target
500,0.803,965,off-target
500,0.108,965,target
500,0.757,966,off-target
500,0.647,966,target
500,0.528,967,off-target
500,0.137,967,target
500,0.845,968,off-target
500,0.721,968,target
500,0.124,969,off-target
500,0.806,969,target
500,0.566,970,off-target
500,0.972,970,target
500,0.511,971,off-target
500,0.163,971,target
500,0.959,972,off-target
500,0.486,972,target
500,0.364,973,off-target
500,0.969,973,target
500,0.246,974,off-target
500,0.111,974,target
500,0.134,975,off-target
500,0.553,975,target
500,0.046,976,off-target
500,0.258,976,target
500,0.313,977,off-target
500,0.569,977,target
500,0.28,978,off-target
500,0.449,978,target
500,0.825,979,off-target
500,0.482,979,target
500,0.532,980,off-target
500,0.136,980,target
500,0.171,981,off-target
500,0.467,981,target
500,0.377,982,off-target
500,0.827,982,target
500,0.239,983,off-target
500,0.88,983,target
500,0.611,984,off-target
500,0.973,984,target
500,0.368,985,off-target
500,0.647,985,target
500,0.898,986,off-target
500,0.075,986,target
500,0.597,987,off-target
500,0.457,987,target
500,0.1,988,off-target
500,0.608,988,target
500,0.282,989,off-target
500,0.809,989,target
500,0.512,990,off-target
500,0.033,990,target
500,0.246,991,off-target
500,0.45,991,target
500,0.665,992,off-target
500,0.886,992,target
500,0.002,993,off-target
500,0.13,993,target
500,0.526,994,off-target
500,0.489,994,target
500,0.523,995,off-target
500,0.703,995,target
500,0.313,996,off-target
500,0.998,996,target
500,0.346,997,off-target
500,0.185,997,target
500,0.123,998,off-target
500,0.989,998,target
500,0.026,999,off-target
500,0.505,999,target
