n,p_value,var_est,seed,type
500,0.208,0.0,135,target noiseless
500,0.001,1.0,136,off-target
500,0.197,0.0,136,off-target noiseless
500,0.218,64.0,136,target
500,0.513,0.0,136,target noiseless
500,0.0,1.0,137,off-target
500,0.001,0.0,137,off-target noiseless
500,0.009,4.0,137,target
500,0.354,0.0,137,target noiseless
500,0.0,1.0,138,off-target
500,0.12,0.0,138,off-target noiseless
500,0.791,4.0,138,target
500,0.879,0.0,138,target noiseless
500,0.001,1.0,139,off-target
500,0.008,0.0,139,off-target noiseless
500,0.25,16.0,139,target
500,0.078,0.0,139,target noiseless
500,0.0,1.0,140,off-target
500,0.0,0.0,140,off-target noiseless
500,0.166,64.0,140,target
500,0.477,0.0,140,target noiseless
500,0.0,1.0,141,off-target
500,0.564,0.0,141,off-target noiseless
500,0.369,4.0,141,target
500,0.347,0.0,141,target noiseless
500,0.004,1.0,142,off-target
500,0.275,0.0,142,off-target noiseless
500,0.03,16.0,142,target
500,0.57,0.0,142,target noiseless
500,0.0,1.0,143,off-target
500,0.04,0.0,143,off-target noiseless
500,0.224,64.0,143,target
500,0.765,0.0,143,target noiseless
500,0.0,1.0,144,off-target
500,0.168,0.0,144,off-target noiseless
500,0.599,16.0,144,target
500,0.025,0.0,144,target noiseless
500,0.0,1.0,145,off-target
500,0.011,0.0,145,off-target noiseless
500,0.612,1024.0,145,target
500,0.921,0.0,145,target noiseless
500,0.0,1.0,146,off-target
500,0.017,0.0,146,off-target noiseless
500,0.928,1.0,146,target
500,0.013,0.0,146,target noiseless
500,0.0,1.0,147,off-target
500,0.004,0.0,147,off-target noiseless
500,0.115,0.25,147,target
500,0.208,0.0,147,target noiseless
500,0.0,1.0,148,off-target
500,0.222,0.0,148,off-target noiseless
500,0.475,1.0,148,target
500,0.947,0.0,148,target noiseless
500,0.003,0.25,149,off-target
500,0.637,0.0,149,off-target noiseless
500,0.028,4096.0,149,target
500,0.703,0.0,149,target noiseless
500,0.0,1.0,150,off-target
500,0.04,0.0,150,off-target noiseless
500,0.093,1.0,150,target
500,0.706,0.0,150,target noiseless
500,0.0,1.0,151,off-target
500,0.297,0.0,151,off-target noiseless
500,0.877,0.0625,151,target
500,0.406,0.0,151,target noiseless
500,0.0,1.0,152,off-target
500,0.112,0.0,152,off-target noiseless
500,0.052,1.0,152,target
500,0.449,0.0,152,target noiseless
500,0.0,1.0,153,off-target
500,0.121,0.0,153,off-target noiseless
500,0.269,4.0,153,target
500,0.896,0.0,153,target noiseless
500,0.0,1.0,154,off-target
500,0.189,0.0,154,off-target noiseless
500,0.864,4.0,154,target
500,0.688,0.0,154,target noiseless
500,0.0,1.0,155,off-target
500,0.255,0.0,155,off-target noiseless
500,0.94,4.0,155,target
500,0.168,0.0,155,target noiseless
500,0.0,1.0,156,off-target
500,0.174,0.0,156,off-target noiseless
500,0.192,16384.0,156,target
500,0.66,0.0,156,target noiseless
500,0.003,1.0,157,off-target
500,0.306,0.0,157,off-target noiseless
500,0.584,16.0,157,target
500,0.788,0.0,157,target noiseless
500,0.0,1.0,158,off-target
500,0.013,0.0,158,off-target noiseless
500,0.188,1.0,158,target
500,0.569,0.0,158,target noiseless
500,0.0,1.0,159,off-target
500,0.033,0.0,159,off-target noiseless
500,0.994,16.0,159,target
500,0.677,0.0,159,target noiseless
500,0.002,1.0,160,off-target
500,0.003,0.0,160,off-target noiseless
500,0.449,4.0,160,target
500,0.944,0.0,160,target noiseless
500,0.001,1.0,161,off-target
500,0.591,0.0,161,off-target noiseless
500,0.294,16.0,161,target
500,0.75,0.0,161,target noiseless
500,0.043,0.25,162,off-target
500,0.157,0.0,162,off-target noiseless
500,0.364,64.0,162,target
500,0.545,0.0,162,target noiseless
500,0.0,1.0,163,off-target
500,0.478,0.0,163,off-target noiseless
500,1.0,16.0,163,target
500,0.793,0.0,163,target noiseless
500,0.0,1.0,164,off-target
500,0.852,0.0,164,off-target noiseless
500,0.663,16.0,164,target
500,0.461,0.0,164,target noiseless
500,0.004,1.0,165,off-target
500,0.0,0.0,165,off-target noiseless
500,0.527,1.0,165,target
500,0.762,0.0,165,target noiseless
500,0.0,1.0,166,off-target
500,0.066,0.0,166,off-target noiseless
500,0.543,4.0,166,target
500,0.321,0.0,166,target noiseless
500,0.015,0.25,167,off-target
500,0.106,0.0,167,off-target noiseless
500,0.65,4.0,167,target
500,0.172,0.0,167,target noiseless
500,0.0,1.0,168,off-target
500,0.379,0.0,168,off-target noiseless
500,0.333,0.25,168,target
500,0.708,0.0,168,target noiseless
500,0.0,1.0,169,off-target
500,0.076,0.0,169,off-target noiseless
500,0.426,16.0,169,target
500,0.065,0.0,169,target noiseless
500,0.0,1.0,170,off-target
500,0.105,0.0,170,off-target noiseless
500,0.216,1024.0,170,target
500,0.099,0.0,170,target noiseless
500,0.0,1.0,171,off-target
500,0.072,0.0,171,off-target noiseless
500,0.747,16.0,171,target
500,0.08,0.0,171,target noiseless
500,0.02,1.0,172,off-target
500,0.125,0.0,172,off-target noiseless
500,0.807,4.0,172,target
500,0.495,0.0,172,target noiseless
500,0.32,0.0625,173,off-target
500,0.027,0.0,173,off-target noiseless
500,0.34,1.0,173,target
500,0.302,0.0,173,target noiseless
500,0.001,1.0,174,off-target
500,0.079,0.0,174,off-target noiseless
500,0.168,16.0,174,target
500,0.006,0.0,174,target noiseless
500,0.0,1.0,175,off-target
500,0.123,0.0,175,off-target noiseless
500,0.97,4.0,175,target
500,0.318,0.0,175,target noiseless
500,0.0,1.0,176,off-target
500,0.288,0.0,176,off-target noiseless
500,0.652,65536.0,176,target
500,0.532,0.0,176,target noiseless
500,0.001,1.0,177,off-target
500,0.221,0.0,177,off-target noiseless
500,0.487,16384.0,177,target
500,0.716,0.0,177,target noiseless
500,0.0,1.0,178,off-target
500,0.196,0.0,178,off-target noiseless
500,0.54,1.0,178,target
500,0.705,0.0,178,target noiseless
500,0.0,1.0,179,off-target
500,0.019,0.0,179,off-target noiseless
500,0.12,16.0,179,target
500,0.982,0.0,179,target noiseless
500,0.0,1.0,180,off-target
500,0.051,0.0,180,off-target noiseless
500,0.47,16.0,180,target
500,0.291,0.0,180,target noiseless
500,0.0,4.0,181,off-target
500,0.496,0.0,181,off-target noiseless
500,0.194,0.25,181,target
500,0.338,0.0,181,target noiseless
500,0.0,1.0,182,off-target
500,0.156,0.0,182,off-target noiseless
500,0.915,16.0,182,target
500,0.812,0.0,182,target noiseless
500,0.0,1.0,183,off-target
500,0.338,0.0,183,off-target noiseless
500,0.762,16384.0,183,target
500,0.252,0.0,183,target noiseless
500,0.0,1.0,184,off-target
500,0.001,0.0,184,off-target noiseless
500,0.363,16.0,184,target
500,0.678,0.0,184,target noiseless
500,0.015,4.0,185,off-target
500,0.671,0.0,185,off-target noiseless
500,0.553,16.0,185,target
500,0.773,0.0,185,target noiseless
500,0.0,1.0,186,off-target
500,0.373,0.0,186,off-target noiseless
500,0.312,0.0625,186,target
500,0.986,0.0,186,target noiseless
500,0.0,1.0,187,off-target
500,0.695,0.0,187,off-target noiseless
500,0.443,0.25,187,target
500,0.972,0.0,187,target noiseless
500,0.0,1.0,188,off-target
500,0.032,0.0,188,off-target noiseless
500,0.871,1.0,188,target
500,0.424,0.0,188,target noiseless
500,0.001,1.0,189,off-target
500,0.079,0.0,189,off-target noiseless
500,0.773,1.0,189,target
500,0.842,0.0,189,target noiseless
500,0.0,1.0,190,off-target
500,0.538,0.0,190,off-target noiseless
500,0.636,1.0,190,target
500,0.812,0.0,190,target noiseless
500,0.0,1.0,191,off-target
500,0.243,0.0,191,off-target noiseless
500,0.52,16.0,191,target
500,0.03,0.0,191,target noiseless
500,0.0,1.0,192,off-target
500,0.327,0.0,192,off-target noiseless
500,0.64,16.0,192,target
500,0.038,0.0,192,target noiseless
500,0.19,0.25,193,off-target
500,0.349,0.0,193,off-target noiseless
500,0.448,1.0,193,target
500,0.207,0.0,193,target noiseless
500,0.015,1.0,194,off-target
500,0.352,0.0,194,off-target noiseless
500,0.938,4.0,194,target
500,0.187,0.0,194,target noiseless
500,0.0,1.0,195,off-target
500,0.317,0.0,195,off-target noiseless
500,0.727,4.0,195,target
500,0.134,0.0,195,target noiseless
500,0.001,1.0,196,off-target
500,0.001,0.0,196,off-target noiseless
500,0.927,4.0,196,target
500,0.687,0.0,196,target noiseless
500,0.0,1.0,197,off-target
500,0.169,0.0,197,off-target noiseless
500,0.854,4.0,197,target
500,0.706,0.0,197,target noiseless
500,0.0,1.0,198,off-target
500,0.171,0.0,198,off-target noiseless
500,0.833,1.0,198,target
500,0.135,0.0,198,target noiseless
500,0.0,1.0,199,off-target
500,0.265,0.0,199,off-target noiseless
500,0.99,4.0,199,target
500,0.475,0.0,199,target noiseless
500,0.001,1.0,200,off-target
500,0.079,0.0,200,off-target noiseless
500,0.047,4.0,200,target
500,0.136,0.0,200,target noiseless
500,0.002,0.25,201,off-target
500,0.181,0.0,201,off-target noiseless
500,0.11,0.0625,201,target
500,0.981,0.0,201,target noiseless
500,0.0,1.0,202,off-target
500,0.005,0.0,202,off-target noiseless
500,0.473,64.0,202,target
500,0.694,0.0,202,target noiseless
500,0.0,1.0,203,off-target
500,0.053,0.0,203,off-target noiseless
500,0.221,4.0,203,target
500,0.566,0.0,203,target noiseless
500,0.0,1.0,204,off-target
