n,p_value,seed,type
500,0.0,502,off-target
500,0.133,502,target
500,0.0,503,off-target
500,0.134,503,target
500,0.0,504,off-target
500,0.565,504,target
500,0.0,505,off-target
500,0.637,505,target
500,0.0,506,off-target
500,0.399,506,target
500,0.0,507,off-target
500,0.299,507,target
500,0.0,508,off-target
500,0.841,508,target
500,0.0,509,off-target
500,0.465,509,target
500,0.0,510,off-target
500,0.364,510,target
500,0.0,511,off-target
500,0.748,511,target
500,0.0,512,off-target
500,0.075,512,target
500,0.0,513,off-target
500,0.629,513,target
500,0.0,514,off-target
500,0.389,514,target
500,0.0,515,off-target
500,0.955,515,target
500,0.0,516,off-target
500,0.322,516,target
500,0.0,517,off-target
500,0.58,517,target
500,0.0,518,off-target
500,0.961,518,target
500,0.0,519,off-target
500,0.002,519,target
500,0.0,520,off-target
500,0.206,520,target
500,0.0,521,off-target
500,0.027,521,target
500,0.0,522,off-target
500,0.181,522,target
500,0.0,523,off-target
500,0.518,523,target
500,0.0,524,off-target
500,0.818,524,target
500,0.0,525,off-target
500,0.486,525,target
500,0.0,526,off-target
500,0.997,526,target
500,0.0,527,off-target
500,0.979,527,target
500,0.0,528,off-target
500,0.736,528,target
500,0.0,529,off-target
500,0.808,529,target
500,0.0,530,off-target
500,0.926,530,target
500,0.0,531,off-target
500,0.845,531,target
500,0.0,532,off-target
500,0.252,532,target
500,0.0,533,off-target
500,0.684,533,target
500,0.0,534,off-target
500,0.48,534,target
500,0.0,535,off-target
500,0.081,535,target
500,0.0,536,off-target
500,0.998,536,target
500,0.0,537,off-target
500,0.403,537,target
500,0.0,538,off-target
500,0.503,538,target
500,0.0,539,off-target
500,0.328,539,target
500,0.0,540,off-target
500,0.197,540,target
500,0.0,541,off-target
500,0.664,541,target
500,0.0,542,off-target
500,0.159,542,target
500,0.0,543,off-target
500,0.955,543,target
500,0.0,544,off-target
500,0.918,544,target
500,0.0,545,off-target
500,0.612,545,target
500,0.0,546,off-target
500,0.798,546,target
500,0.0,547,off-target
500,0.455,547,target
500,0.0,548,off-target
500,0.175,548,target
500,0.0,549,off-target
500,0.542,549,target
500,0.0,550,off-target
500,0.704,550,target
500,0.0,551,off-target
500,0.834,551,target
500,0.0,552,off-target
500,0.577,552,target
500,0.0,553,off-target
500,0.159,553,target
500,0.0,554,off-target
500,0.377,554,target
500,0.0,555,off-target
500,0.939,555,target
500,0.0,556,off-target
500,0.503,556,target
500,0.0,557,off-target
500,0.366,557,target
500,0.0,558,off-target
500,0.962,558,target
500,0.0,559,off-target
500,0.279,559,target
500,0.0,560,off-target
500,0.44,560,target
500,0.0,561,off-target
500,0.342,561,target
500,0.0,562,off-target
500,0.539,562,target
500,0.0,563,off-target
500,0.107,563,target
500,0.0,564,off-target
500,0.947,564,target
500,0.0,565,off-target
500,0.669,565,target
500,0.0,566,off-target
500,0.974,566,target
500,0.0,567,off-target
500,0.867,567,target
500,0.0,568,off-target
500,0.327,568,target
500,0.0,569,off-target
500,0.579,569,target
500,0.0,570,off-target
500,0.011,570,target
500,0.0,571,off-target
500,0.98,571,target
500,0.0,572,off-target
500,0.146,572,target
500,0.0,573,off-target
500,0.675,573,target
500,0.0,574,off-target
500,0.634,574,target
500,0.0,575,off-target
500,0.84,575,target
500,0.0,576,off-target
500,0.037,576,target
500,0.0,577,off-target
500,0.853,577,target
500,0.0,578,off-target
500,0.524,578,target
500,0.0,579,off-target
500,0.859,579,target
500,0.0,580,off-target
500,0.497,580,target
500,0.0,581,off-target
500,0.864,581,target
500,0.0,582,off-target
500,0.336,582,target
500,0.0,583,off-target
500,0.596,583,target
500,0.0,584,off-target
500,0.39,584,target
