n,t,p_value,seed,type
500,800,0.702,258,target
500,1000,0.684,258,off-target
500,1000,0.435,258,target
500,1200,0.108,258,off-target
500,1200,0.739,258,target
500,0,0.425,259,off-target
500,0,0.648,259,target
500,800,0.849,259,off-target
500,800,0.667,259,target
500,1000,0.822,259,off-target
500,1000,0.99,259,target
500,1200,0.005,259,off-target
500,1200,0.225,259,target
500,0,0.776,260,off-target
500,0,0.949,260,target
500,800,0.571,260,off-target
500,800,0.252,260,target
500,1000,0.99,260,off-target
500,1000,0.288,260,target
500,1200,0.522,260,off-target
500,1200,0.839,260,target
500,0,0.946,261,off-target
500,0,0.055,261,target
500,800,0.962,261,off-target
500,800,0.396,261,target
500,1000,0.054,261,off-target
500,1000,0.776,261,target
500,1200,0.1,261,off-target
500,1200,0.221,261,target
500,0,0.221,262,off-target
500,0,0.888,262,target
500,800,0.522,262,off-target
500,800,0.649,262,target
500,1000,0.129,262,off-target
500,1000,0.231,262,target
500,1200,0.612,262,off-target
500,1200,0.08,262,target
500,0,0.266,263,off-target
500,0,0.657,263,target
500,800,0.225,263,off-target
500,800,0.476,263,target
500,1000,0.052,263,off-target
500,1000,0.365,263,target
500,1200,0.919,263,off-target
500,1200,0.077,263,target
500,0,0.361,264,off-target
500,0,0.259,264,target
500,800,0.09,264,off-target
500,800,0.843,264,target
500,1000,0.063,264,off-target
500,1000,0.253,264,target
500,1200,0.67,264,off-target
500,1200,0.656,264,target
500,0,0.972,265,off-target
500,0,0.101,265,target
500,800,0.614,265,off-target
500,800,0.74,265,target
500,1000,0.444,265,off-target
500,1000,0.34,265,target
500,1200,0.045,265,off-target
500,1200,0.972,265,target
500,0,0.777,266,off-target
500,0,0.699,266,target
500,800,0.254,266,off-target
500,800,0.117,266,target
500,1000,0.303,266,off-target
500,1000,0.237,266,target
500,1200,0.3,266,off-target
500,1200,0.23,266,target
500,0,0.129,267,off-target
500,0,0.376,267,target
500,800,0.821,267,off-target
500,800,0.349,267,target
500,1000,0.001,267,off-target
500,1000,0.901,267,target
500,1200,0.656,267,off-target
500,1200,0.493,267,target
500,0,0.147,268,off-target
500,0,0.781,268,target
500,800,0.049,268,off-target
500,800,0.878,268,target
500,1000,0.274,268,off-target
500,1000,0.205,268,target
500,1200,0.587,268,off-target
500,1200,0.581,268,target
500,0,0.724,269,off-target
500,0,0.08,269,target
500,800,0.551,269,off-target
500,800,0.809,269,target
500,1000,0.718,269,off-target
500,1000,0.559,269,target
500,1200,0.924,269,off-target
500,1200,0.689,269,target
500,0,0.056,270,off-target
500,0,0.352,270,target
500,800,0.627,270,off-target
500,800,0.066,270,target
500,1000,0.415,270,off-target
500,1000,0.425,270,target
500,1200,0.228,270,off-target
500,1200,0.288,270,target
500,0,0.033,271,off-target
500,0,0.853,271,target
500,800,0.86,271,off-target
500,800,0.117,271,target
500,1000,0.847,271,off-target
500,1000,0.975,271,target
500,1200,0.272,271,off-target
500,1200,0.923,271,target
500,0,0.19,272,off-target
500,0,0.087,272,target
500,800,0.023,272,off-target
500,800,0.172,272,target
500,1000,0.062,272,off-target
500,1000,0.28,272,target
500,1200,0.863,272,off-target
500,1200,0.962,272,target
500,0,0.846,273,off-target
500,0,0.921,273,target
500,800,0.409,273,off-target
500,800,0.662,273,target
500,1000,0.574,273,off-target
500,1000,0.439,273,target
500,1200,0.327,273,off-target
500,1200,0.118,273,target
500,0,0.232,274,off-target
500,0,0.343,274,target
500,800,0.083,274,off-target
500,800,0.456,274,target
500,1000,0.426,274,off-target
500,1000,0.137,274,target
500,1200,0.227,274,off-target
500,1200,0.589,274,target
500,0,0.382,275,off-target
500,0,0.689,275,target
500,800,0.536,275,off-target
500,800,0.29,275,target
500,1000,0.394,275,off-target
500,1000,0.121,275,target
500,1200,0.716,275,off-target
500,1200,0.26,275,target
500,0,0.33,276,off-target
500,0,0.683,276,target
500,800,0.651,276,off-target
500,800,0.43,276,target
500,1000,0.363,276,off-target
500,1000,0.611,276,target
500,1200,0.643,276,off-target
500,1200,0.971,276,target
500,0,0.038,277,off-target
500,0,0.867,277,target
500,800,0.242,277,off-target
500,800,0.939,277,target
500,1000,0.462,277,off-target
500,1000,0.739,277,target
500,1200,0.866,277,off-target
500,1200,0.341,277,target
500,0,0.974,278,off-target
500,0,0.111,278,target
500,800,0.851,278,off-target
500,800,0.334,278,target
500,1000,0.821,278,off-target
500,1000,0.693,278,target
500,1200,0.654,278,off-target
500,1200,0.069,278,target
500,0,0.932,279,off-target
500,0,0.382,279,target
500,800,0.202,279,off-target
500,800,0.928,279,target
500,1000,0.839,279,off-target
500,1000,0.516,279,target
500,1200,0.864,279,off-target
500,1200,0.515,279,target
500,0,0.938,280,off-target
500,0,0.831,280,target
500,800,0.633,280,off-target
500,800,0.019,280,target
500,1000,0.646,280,off-target
500,1000,0.541,280,target
500,1200,0.151,280,off-target
500,1200,0.126,280,target
500,0,0.879,281,off-target
500,0,0.918,281,target
500,800,0.228,281,off-target
500,800,0.658,281,target
500,1000,0.057,281,off-target
500,1000,0.867,281,target
500,1200,0.964,281,off-target
500,1200,0.402,281,target
500,0,0.729,282,off-target
500,0,0.453,282,target
500,800,0.059,282,off-target
500,800,0.136,282,target
500,1000,0.145,282,off-target
500,1000,0.964,282,target
500,1200,0.911,282,off-target
500,1200,0.806,282,target
500,0,0.128,283,off-target
500,0,0.967,283,target
500,800,0.179,283,off-target
500,800,0.323,283,target
500,1000,0.149,283,off-target
500,1000,0.008,283,target
500,1200,0.656,283,off-target
500,1200,0.234,283,target
500,0,0.98,284,off-target
500,0,0.436,284,target
500,800,0.463,284,off-target
500,800,0.715,284,target
500,1000,0.329,284,off-target
500,1000,0.703,284,target
500,1200,0.021,284,off-target
500,1200,0.328,284,target
500,0,0.262,285,off-target
500,0,0.325,285,target
500,800,0.011,285,off-target
500,800,0.817,285,target
500,1000,0.123,285,off-target
500,1000,0.771,285,target
500,1200,0.959,285,off-target
500,1200,0.261,285,target
500,0,0.274,286,off-target
500,0,0.114,286,target
500,800,0.444,286,off-target
500,800,0.572,286,target
500,1000,0.612,286,off-target
500,1000,0.549,286,target
500,1200,0.512,286,off-target
500,1200,0.554,286,target
500,0,0.731,287,off-target
500,0,0.731,287,target
500,800,0.854,287,off-target
500,800,0.955,287,target
500,1000,0.289,287,off-target
500,1000,0.744,287,target
500,1200,0.27,287,off-target
500,1200,0.023,287,target
500,0,0.272,288,off-target
500,0,0.383,288,target
500,800,0.344,288,off-target
500,800,0.626,288,target
500,1000,0.769,288,off-target
500,1000,0.969,288,target
500,1200,0.942,288,off-target
500,1200,0.893,288,target
500,0,0.318,289,off-target
500,0,0.505,289,target
500,800,0.285,289,off-target
500,800,0.165,289,target
500,1000,0.431,289,off-target
500,1000,0.148,289,target
500,1200,0.736,289,off-target
500,1200,0.308,289,target
500,0,0.926,290,off-target
500,0,0.981,290,target
500,800,0.678,290,off-target
500,800,0.799,290,target
500,1000,0.917,290,off-target
500,1000,0.839,290,target
500,1200,0.569,290,off-target
500,1200,0.196,290,target
500,0,0.163,291,off-target
500,0,0.86,291,target
500,800,0.538,291,off-target
500,800,0.399,291,target
500,1000,0.11,291,off-target
500,1000,0.428,291,target
500,1200,0.654,291,off-target
500,1200,0.562,291,target
500,0,0.882,292,off-target
500,0,0.308,292,target
500,800,0.389,292,off-target
500,800,0.912,292,target
500,1000,0.584,292,off-target
500,1000,0.882,292,target
500,1200,0.702,292,off-target
500,1200,0.81,292,target
500,0,0.769,293,off-target
500,0,0.111,293,target
500,800,0.258,293,off-target
500,800,0.155,293,target
500,1000,0.627,293,off-target
500,1000,0.529,293,target
500,1200,0.267,293,off-target
500,1200,0.488,293,target
500,0,0.913,294,off-target
500,0,0.837,294,target
500,800,0.29,294,off-target
500,800,0.574,294,target
500,1000,0.383,294,off-target
500,1000,0.747,294,target
500,1200,0.355,294,off-target
500,1200,0.022,294,target
500,0,0.661,295,off-target
500,0,0.841,295,target
500,800,0.102,295,off-target
500,800,0.293,295,target
500,1000,0.484,295,off-target
500,1000,0.574,295,target
500,1200,0.719,295,off-target
500,1200,0.082,295,target
500,0,0.135,296,off-target
500,0,0.68,296,target
500,800,0.758,296,off-target
500,800,0.1,296,target
500,1000,0.456,296,off-target
500,1000,0.457,296,target
500,1200,0.033,296,off-target
500,1200,0.814,296,target
500,0,0.086,297,off-target
500,0,0.52,297,target
500,800,0.12,297,off-target
500,800,0.292,297,target
500,1000,0.613,297,off-target
500,1000,0.171,297,target
500,1200,0.346,297,off-target
500,1200,0.043,297,target
500,0,0.885,298,off-target
500,0,0.719,298,target
500,800,0.115,298,off-target
500,800,0.77,298,target
500,1000,0.922,298,off-target
500,1000,0.392,298,target
500,1200,0.597,298,off-target
500,1200,0.842,298,target
500,0,0.856,299,off-target
500,0,0.693,299,target
500,800,0.744,299,off-target
500,800,0.189,299,target
500,1000,0.537,299,off-target
500,1000,0.158,299,target
500,1200,0.366,299,off-target
500,1200,0.117,299,target
500,0,0.025,300,off-target
500,0,0.872,300,target
500,800,0.033,300,off-target
500,800,0.58,300,target
500,1000,0.522,300,off-target
500,1000,0.269,300,target
500,1200,0.627,300,off-target
500,1200,0.027,300,target
500,0,0.616,301,off-target
500,0,0.195,301,target
500,800,0.535,301,off-target
500,800,0.863,301,target
500,1000,0.345,301,off-target
500,1000,0.483,301,target
500,1200,0.953,301,off-target
500,1200,0.214,301,target
500,0,0.246,302,off-target
500,0,0.22,302,target
500,800,0.986,302,off-target
500,800,0.826,302,target
500,1000,0.725,302,off-target
500,1000,0.779,302,target
500,1200,0.208,302,off-target
500,1200,0.368,302,target
500,0,0.913,303,off-target
500,0,0.14,303,target
500,800,0.48,303,off-target
500,800,0.487,303,target
500,1000,0.63,303,off-target
500,1000,0.619,303,target
500,1200,0.68,303,off-target
500,1200,0.249,303,target
500,0,0.224,304,off-target
500,0,0.578,304,target
500,800,0.051,304,off-target
500,800,0.259,304,target
500,1000,0.87,304,off-target
500,1000,0.744,304,target
500,1200,0.44,304,off-target
500,1200,0.511,304,target
500,0,0.358,305,off-target
500,0,0.745,305,target
500,800,0.953,305,off-target
500,800,0.563,305,target
500,1000,0.475,305,off-target
500,1000,0.773,305,target
500,1200,0.988,305,off-target
500,1200,0.353,305,target
500,0,0.07,306,off-target
500,0,0.389,306,target
500,800,0.73,306,off-target
500,800,0.068,306,target
500,1000,0.322,306,off-target
500,1000,0.872,306,target
500,1200,0.758,306,off-target
500,1200,0.801,306,target
500,0,0.894,307,off-target
500,0,0.684,307,target
500,800,0.416,307,off-target
500,800,0.67,307,target
500,1000,0.874,307,off-target
500,1000,0.916,307,target
500,1200,0.669,307,off-target
500,1200,0.18,307,target
500,0,0.354,308,off-target
500,0,0.755,308,target
500,800,0.115,308,off-target
500,800,0.613,308,target
500,1000,0.286,308,off-target
500,1000,0.758,308,target
500,1200,0.324,308,off-target
500,1200,0.872,308,target
500,0,0.235,309,off-target
500,0,0.785,309,target
500,800,0.357,309,off-target
500,800,0.989,309,target
500,1000,0.934,309,off-target
500,1000,0.406,309,target
500,1200,0.202,309,off-target
500,1200,0.137,309,target
500,0,0.209,310,off-target
500,0,0.782,310,target
500,800,0.515,310,off-target
500,800,0.351,310,target
500,1000,0.394,310,off-target
500,1000,0.155,310,target
500,1200,0.516,310,off-target
500,1200,0.393,310,target
500,0,0.226,311,off-target
500,0,0.564,311,target
500,800,0.908,311,off-target
500,800,0.85,311,target
500,1000,0.904,311,off-target
500,1000,0.233,311,target
500,1200,0.995,311,off-target
500,1200,0.922,311,target
500,0,0.365,312,off-target
500,0,0.795,312,target
500,800,0.18,312,off-target
500,800,0.805,312,target
500,1000,0.547,312,off-target
500,1000,0.982,312,target
500,1200,0.417,312,off-target
500,1200,0.832,312,target
500,0,0.483,313,off-target
500,0,0.661,313,target
500,800,0.722,313,off-target
500,800,0.086,313,target
500,1000,0.651,313,off-target
500,1000,0.996,313,target
500,1200,0.239,313,off-target
500,1200,0.933,313,target
500,0,0.716,314,off-target
500,0,0.217,314,target
500,800,0.053,314,off-target
500,800,0.709,314,target
500,1000,0.157,314,off-target
500,1000,0.713,314,target
500,1200,0.08,314,off-target
500,1200,0.269,314,target
500,0,0.481,315,off-target
500,0,0.651,315,target
500,800,0.63,315,off-target
500,800,0.667,315,target
500,1000,0.365,315,off-target
500,1000,0.354,315,target
500,1200,0.244,315,off-target
500,1200,0.88,315,target
500,0,0.755,316,off-target
500,0,0.065,316,target
500,800,0.617,316,off-target
500,800,0.071,316,target
500,1000,0.623,316,off-target
500,1000,0.641,316,target
500,1200,0.386,316,off-target
500,1200,0.262,316,target
500,0,0.512,317,off-target
500,0,0.691,317,target
500,800,0.139,317,off-target
500,800,0.909,317,target
500,1000,0.725,317,off-target
500,1000,0.459,317,target
500,1200,0.842,317,off-target
500,1200,0.053,317,target
500,0,0.233,318,off-target
500,0,0.503,318,target
500,800,0.795,318,off-target
500,800,0.271,318,target
500,1000,0.711,318,off-target
500,1000,0.586,318,target
500,1200,0.011,318,off-target
500,1200,0.191,318,target
500,0,0.195,319,off-target
500,0,0.797,319,target
500,800,0.578,319,off-target
500,800,0.1,319,target
500,1000,0.109,319,off-target
500,1000,0.43,319,target
500,1200,0.551,319,off-target
500,1200,0.054,319,target
500,0,0.17,320,off-target
500,0,0.181,320,target
500,800,0.653,320,off-target
500,800,0.929,320,target
500,1000,0.22,320,off-target
500,1000,0.969,320,target
500,1200,0.788,320,off-target
500,1200,0.056,320,target
500,0,0.141,321,off-target
500,0,0.418,321,target
500,800,0.861,321,off-target
500,800,0.885,321,target
500,1000,0.187,321,off-target
500,1000,0.195,321,target
500,1200,0.604,321,off-target
500,1200,0.691,321,target
500,0,0.584,322,off-target
500,0,0.726,322,target
500,800,0.606,322,off-target
500,800,0.381,322,target
500,1000,0.546,322,off-target
500,1000,0.988,322,target
500,1200,0.28,322,off-target
500,1200,0.117,322,target
500,0,0.564,323,off-target
500,0,0.858,323,target
500,800,0.016,323,off-target
500,800,0.547,323,target
500,1000,0.432,323,off-target
500,1000,0.408,323,target
500,1200,0.223,323,off-target
500,1200,0.701,323,target
500,0,0.251,324,off-target
500,0,0.569,324,target
500,800,0.275,324,off-target
500,800,0.546,324,target
500,1000,0.816,324,off-target
500,1000,0.421,324,target
500,1200,0.204,324,off-target
500,1200,0.579,324,target
500,0,0.836,325,off-target
500,0,0.721,325,target
500,800,0.528,325,off-target
500,800,0.351,325,target
500,1000,0.791,325,off-target
500,1000,0.672,325,target
500,1200,0.572,325,off-target
500,1200,0.055,325,target
500,0,0.826,326,off-target
500,0,0.771,326,target
500,800,0.844,326,off-target
500,800,0.203,326,target
500,1000,0.966,326,off-target
500,1000,0.234,326,target
500,1200,0.701,326,off-target
500,1200,0.94,326,target
500,0,0.785,327,off-target
500,0,0.054,327,target
500,800,0.633,327,off-target
500,800,0.816,327,target
500,1000,0.981,327,off-target
500,1000,0.477,327,target
500,1200,0.282,327,off-target
500,1200,0.258,327,target
500,0,0.113,328,off-target
500,0,0.647,328,target
500,800,0.745,328,off-target
500,800,0.401,328,target
500,1000,0.637,328,off-target
500,1000,0.914,328,target
500,1200,0.78,328,off-target
500,1200,0.952,328,target
500,0,0.563,329,off-target
500,0,0.943,329,target
500,800,0.632,329,off-target
500,800,0.26,329,target
500,1000,0.863,329,off-target
500,1000,0.842,329,target
500,1200,0.703,329,off-target
500,1200,0.612,329,target
500,0,0.993,330,off-target
500,0,0.736,330,target
500,800,0.038,330,off-target
500,800,0.344,330,target
500,1000,0.027,330,off-target
500,1000,0.276,330,target
500,1200,0.882,330,off-target
500,1200,0.468,330,target
500,0,0.395,331,off-target
500,0,0.038,331,target
500,800,0.4,331,off-target
500,800,0.776,331,target
500,1000,0.005,331,off-target
500,1000,0.031,331,target
500,1200,0.928,331,off-target
500,1200,0.209,331,target
500,0,0.309,332,off-target
500,0,0.204,332,target
500,800,0.279,332,off-target
500,800,0.498,332,target
500,1000,0.654,332,off-target
500,1000,0.68,332,target
500,1200,0.454,332,off-target
500,1200,0.077,332,target
500,0,0.688,333,off-target
500,0,0.306,333,target
500,800,0.71,333,off-target
500,800,0.7,333,target
500,1000,0.216,333,off-target
500,1000,0.149,333,target
500,1200,0.252,333,off-target
500,1200,0.101,333,target
500,0,0.851,334,off-target
500,0,0.411,334,target
500,800,0.73,334,off-target
500,800,0.947,334,target
500,1000,0.835,334,off-target
500,1000,0.02,334,target
500,1200,0.188,334,off-target
500,1200,0.122,334,target
500,0,0.274,335,off-target
500,0,0.644,335,target
500,800,0.134,335,off-target
500,800,0.977,335,target
500,1000,0.01,335,off-target
500,1000,0.586,335,target
500,1200,0.491,335,off-target
500,1200,0.27,335,target
500,0,0.768,336,off-target
500,0,0.736,336,target
500,800,0.823,336,off-target
500,800,0.018,336,target
500,1000,0.65,336,off-target
500,1000,0.649,336,target
500,1200,0.626,336,off-target
500,1200,0.829,336,target
500,0,0.776,337,off-target
500,0,0.713,337,target
500,800,0.952,337,off-target
500,800,0.399,337,target
500,1000,0.293,337,off-target
500,1000,0.558,337,target
500,1200,0.052,337,off-target
500,1200,0.949,337,target
500,0,0.645,338,off-target
500,0,0.575,338,target
500,800,0.695,338,off-target
500,800,0.227,338,target
500,1000,0.087,338,off-target
500,1000,0.665,338,target
500,1200,0.113,338,off-target
500,1200,0.124,338,target
500,0,0.008,339,off-target
500,0,0.389,339,target
500,800,0.181,339,off-target
500,800,0.344,339,target
500,1000,0.908,339,off-target
500,1000,0.653,339,target
500,1200,0.388,339,off-target
500,1200,0.661,339,target
500,0,0.212,340,off-target
500,0,0.52,340,target
500,800,0.308,340,off-target
500,800,0.549,340,target
500,1000,0.96,340,off-target
500,1000,0.485,340,target
500,1200,0.529,340,off-target
500,1200,0.44,340,target
500,0,0.042,341,off-target
500,0,0.286,341,target
500,800,0.071,341,off-target
500,800,0.445,341,target
500,1000,0.148,341,off-target
500,1000,0.932,341,target
500,1200,0.087,341,off-target
500,1200,0.107,341,target
500,0,0.205,342,off-target
500,0,0.24,342,target
500,800,0.272,342,off-target
500,800,0.443,342,target
500,1000,0.153,342,off-target
500,1000,0.803,342,target
500,1200,0.765,342,off-target
500,1200,0.945,342,target
500,0,0.01,343,off-target
500,0,0.783,343,target
500,800,0.374,343,off-target
500,800,0.777,343,target
500,1000,0.076,343,off-target
500,1000,0.091,343,target
500,1200,0.537,343,off-target
500,1200,0.586,343,target
500,0,0.947,344,off-target
500,0,0.185,344,target
500,800,0.949,344,off-target
500,800,0.495,344,target
500,1000,0.507,344,off-target
500,1000,0.541,344,target
500,1200,0.413,344,off-target
500,1200,0.496,344,target
500,0,0.686,345,off-target
500,0,0.657,345,target
500,800,0.038,345,off-target
500,800,0.98,345,target
500,1000,0.597,345,off-target
500,1000,0.234,345,target
500,1200,0.911,345,off-target
500,1200,0.742,345,target
500,0,0.628,346,off-target
500,0,0.371,346,target
500,800,0.791,346,off-target
500,800,0.795,346,target
500,1000,0.67,346,off-target
500,1000,0.085,346,target
500,1200,0.194,346,off-target
500,1200,0.42,346,target
500,0,0.823,347,off-target
500,0,0.451,347,target
500,800,0.448,347,off-target
500,800,0.24,347,target
500,1000,0.74,347,off-target
500,1000,0.315,347,target
500,1200,0.486,347,off-target
500,1200,0.241,347,target
500,0,0.561,348,off-target
500,0,0.354,348,target
500,800,0.773,348,off-target
500,800,0.585,348,target
500,1000,0.187,348,off-target
500,1000,0.128,348,target
500,1200,0.345,348,off-target
500,1200,0.454,348,target
500,0,0.914,349,off-target
500,0,0.665,349,target
500,800,0.254,349,off-target
500,800,0.387,349,target
500,1000,0.951,349,off-target
500,1000,0.425,349,target
500,1200,0.102,349,off-target
500,1200,0.976,349,target
500,0,0.607,350,off-target
500,0,0.455,350,target
500,800,0.633,350,off-target
500,800,0.546,350,target
500,1000,0.15,350,off-target
500,1000,0.548,350,target
500,1200,0.807,350,off-target
500,1200,0.053,350,target
500,0,0.505,351,off-target
500,0,0.824,351,target
500,800,0.146,351,off-target
500,800,0.318,351,target
500,1000,0.277,351,off-target
500,1000,0.305,351,target
500,1200,0.472,351,off-target
500,1200,0.799,351,target
500,0,0.298,352,off-target
500,0,0.38,352,target
500,800,0.047,352,off-target
500,800,0.441,352,target
500,1000,0.254,352,off-target
500,1000,0.22,352,target
500,1200,0.064,352,off-target
500,1200,0.767,352,target
500,0,0.984,353,off-target
500,0,0.639,353,target
500,800,0.851,353,off-target
500,800,0.823,353,target
500,1000,0.023,353,off-target
500,1000,0.577,353,target
500,1200,0.103,353,off-target
500,1200,0.685,353,target
500,0,0.72,354,off-target
500,0,0.549,354,target
500,800,0.705,354,off-target
500,800,0.402,354,target
500,1000,0.976,354,off-target
500,1000,0.445,354,target
500,1200,0.269,354,off-target
500,1200,0.809,354,target
500,0,0.66,355,off-target
500,0,0.193,355,target
500,800,0.787,355,off-target
500,800,0.034,355,target
500,1000,0.657,355,off-target
500,1000,0.437,355,target
500,1200,0.231,355,off-target
500,1200,0.378,355,target
500,0,0.803,356,off-target
500,0,0.106,356,target
500,800,0.101,356,off-target
500,800,0.928,356,target
500,1000,0.594,356,off-target
500,1000,0.088,356,target
500,1200,0.859,356,off-target
500,1200,0.793,356,target
500,0,0.392,357,off-target
500,0,0.067,357,target
500,800,0.081,357,off-target
500,800,0.207,357,target
500,1000,0.411,357,off-target
500,1000,0.682,357,target
500,1200,0.476,357,off-target
500,1200,0.38,357,target
500,0,0.683,358,off-target
500,0,0.078,358,target
500,800,0.081,358,off-target
500,800,0.363,358,target
500,1000,0.659,358,off-target
500,1000,0.885,358,target
500,1200,0.892,358,off-target
500,1200,0.316,358,target
500,0,0.933,359,off-target
500,0,0.978,359,target
500,800,0.495,359,off-target
500,800,0.824,359,target
500,1000,0.071,359,off-target
500,1000,0.472,359,target
500,1200,0.633,359,off-target
500,1200,0.493,359,target
500,0,0.712,360,off-target
500,0,0.696,360,target
500,800,0.636,360,off-target
500,800,0.707,360,target
500,1000,0.904,360,off-target
500,1000,0.526,360,target
500,1200,0.133,360,off-target
500,1200,0.638,360,target
500,0,0.409,361,off-target
500,0,0.273,361,target
500,800,0.719,361,off-target
500,800,0.997,361,target
500,1000,0.243,361,off-target
500,1000,0.208,361,target
500,1200,0.981,361,off-target
500,1200,0.851,361,target
500,0,0.717,362,off-target
500,0,0.523,362,target
500,800,0.574,362,off-target
500,800,0.132,362,target
500,1000,0.938,362,off-target
500,1000,0.79,362,target
500,1200,0.855,362,off-target
500,1200,0.131,362,target
500,0,0.621,363,off-target
500,0,0.008,363,target
500,800,0.721,363,off-target
500,800,0.455,363,target
500,1000,0.257,363,off-target
500,1000,0.472,363,target
500,1200,0.134,363,off-target
500,1200,0.397,363,target
500,0,0.562,364,off-target
500,0,0.585,364,target
500,800,0.883,364,off-target
500,800,0.337,364,target
500,1000,0.509,364,off-target
500,1000,0.112,364,target
500,1200,0.216,364,off-target
500,1200,0.489,364,target
500,0,0.206,365,off-target
500,0,0.866,365,target
500,800,0.192,365,off-target
500,800,0.729,365,target
500,1000,0.861,365,off-target
500,1000,0.62,365,target
500,1200,0.974,365,off-target
500,1200,0.986,365,target
500,0,0.946,366,off-target
500,0,0.114,366,target
500,800,0.189,366,off-target
500,800,0.718,366,target
500,1000,0.483,366,off-target
500,1000,0.324,366,target
500,1200,0.412,366,off-target
500,1200,0.431,366,target
500,0,0.956,367,off-target
500,0,0.217,367,target
500,800,0.19,367,off-target
500,800,0.381,367,target
500,1000,0.551,367,off-target
500,1000,0.009,367,target
500,1200,0.888,367,off-target
500,1200,0.91,367,target
500,0,0.713,368,off-target
500,0,0.507,368,target
500,800,0.252,368,off-target
500,800,0.705,368,target
500,1000,0.805,368,off-target
500,1000,0.698,368,target
500,1200,0.476,368,off-target
500,1200,0.411,368,target
500,0,0.198,369,off-target
500,0,0.823,369,target
500,800,0.003,369,off-target
500,800,0.327,369,target
500,1000,0.583,369,off-target
500,1000,0.668,369,target
500,1200,0.625,369,off-target
500,1200,0.031,369,target
500,0,0.179,370,off-target
500,0,0.56,370,target
500,800,0.401,370,off-target
500,800,0.674,370,target
500,1000,0.59,370,off-target
500,1000,0.295,370,target
500,1200,0.49,370,off-target
500,1200,0.412,370,target
500,0,0.758,371,off-target
500,0,0.121,371,target
500,800,0.47,371,off-target
500,800,0.353,371,target
500,1000,0.634,371,off-target
500,1000,0.794,371,target
500,1200,0.849,371,off-target
500,1200,0.912,371,target
500,0,0.912,372,off-target
500,0,0.815,372,target
500,800,0.449,372,off-target
500,800,0.298,372,target
500,1000,0.232,372,off-target
500,1000,0.354,372,target
500,1200,0.881,372,off-target
500,1200,0.997,372,target
500,0,0.778,373,off-target
500,0,0.285,373,target
500,800,0.597,373,off-target
500,800,0.86,373,target
500,1000,0.099,373,off-target
500,1000,0.765,373,target
500,1200,0.853,373,off-target
500,1200,0.482,373,target
500,0,0.244,374,off-target
500,0,0.261,374,target
500,800,0.939,374,off-target
500,800,0.315,374,target
500,1000,0.417,374,off-target
500,1000,0.228,374,target
500,1200,0.407,374,off-target
500,1200,0.354,374,target
500,0,0.619,375,off-target
500,0,0.938,375,target
500,800,0.27,375,off-target
500,800,0.283,375,target
500,1000,0.868,375,off-target
500,1000,0.284,375,target
500,1200,0.785,375,off-target
500,1200,0.927,375,target
500,0,0.177,376,off-target
500,0,0.955,376,target
500,800,0.432,376,off-target
500,800,0.021,376,target
500,1000,0.273,376,off-target
500,1000,0.541,376,target
500,1200,0.42,376,off-target
500,1200,0.683,376,target
500,0,0.981,377,off-target
500,0,0.748,377,target
500,800,0.662,377,off-target
500,800,0.561,377,target
500,1000,0.142,377,off-target
500,1000,0.615,377,target
500,1200,0.317,377,off-target
500,1200,0.915,377,target
500,0,0.098,378,off-target
500,0,0.032,378,target
500,800,0.584,378,off-target
500,800,0.216,378,target
500,1000,0.798,378,off-target
500,1000,0.075,378,target
500,1200,0.744,378,off-target
500,1200,0.888,378,target
500,0,0.933,379,off-target
500,0,0.635,379,target
500,800,0.013,379,off-target
500,800,0.108,379,target
500,1000,0.883,379,off-target
500,1000,0.937,379,target
500,1200,0.357,379,off-target
500,1200,0.554,379,target
500,0,0.565,380,off-target
500,0,0.497,380,target
500,800,0.474,380,off-target
500,800,0.721,380,target
500,1000,0.685,380,off-target
500,1000,0.423,380,target
500,1200,0.882,380,off-target
500,1200,0.726,380,target
500,0,0.794,381,off-target
500,0,0.565,381,target
500,800,0.594,381,off-target
500,800,0.391,381,target
500,1000,0.942,381,off-target
500,1000,0.038,381,target
500,1200,0.972,381,off-target
500,1200,0.086,381,target
500,0,0.075,382,off-target
500,0,0.568,382,target
500,800,0.56,382,off-target
500,800,0.482,382,target
500,1000,0.984,382,off-target
500,1000,0.685,382,target
500,1200,0.548,382,off-target
500,1200,0.253,382,target
500,0,0.62,383,off-target
500,0,0.172,383,target
500,800,0.233,383,off-target
500,800,0.165,383,target
500,1000,0.923,383,off-target
500,1000,0.286,383,target
500,1200,0.547,383,off-target
500,1200,0.372,383,target
500,0,0.012,384,off-target
500,0,0.992,384,target
500,800,0.179,384,off-target
500,800,0.539,384,target
500,1000,0.515,384,off-target
500,1000,0.362,384,target
500,1200,0.993,384,off-target
500,1200,0.465,384,target
500,0,0.851,385,off-target
500,0,0.02,385,target
500,800,0.661,385,off-target
500,800,0.902,385,target
500,1000,0.306,385,off-target
500,1000,0.578,385,target
500,1200,0.736,385,off-target
500,1200,0.49,385,target
500,0,0.284,386,off-target
500,0,0.46,386,target
500,800,0.477,386,off-target
500,800,0.492,386,target
500,1000,0.51,386,off-target
500,1000,0.882,386,target
500,1200,0.421,386,off-target
500,1200,0.296,386,target
500,0,0.257,387,off-target
500,0,0.935,387,target
500,800,0.3,387,off-target
500,800,0.666,387,target
500,1000,0.32,387,off-target
500,1000,0.602,387,target
500,1200,0.848,387,off-target
